srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist
205556910010026,262.25417219959,-31.967664296341,GALAXY,0.692,,,,,,,355.522071800841,1.3922036005732943,J172900.96-315804.2,262.2540276,-31.9678595,0.0411,0.0383,111.5,7.916,8.026,7.688,7.755,10.351,8.941,8.229,0.026,0.022,0.035,0.331,0.023,0.067,0.026,2629031901351013423,0000,0,000n,AAAB,-6,40,27,39,0.061,0.829986
205601806010031,272.15823188716,-37.082446586609,GALAXY,0.969,,,,,,,355.3090820404328,-8.227404296725018,J180838.05-370456.6,272.1585605,-37.0824016,0.0426,0.0404,93.0,11.558,11.672,11.353,8.451,12.55,11.939,11.871,0.023,0.023,0.175,,,,0.045,2723036401351005666,0000,1,11nn,AABU,91,60,-103,78,0.639,0.957617
206000307010004,265.4349482175,-33.355872076684,STAR,0.605,,,STAR,1.0,,,355.8009691186694,-1.6109058223185768,J174144.50-332120.7,265.4354415,-33.3557618,0.0623,0.0604,147.4,9.53,9.624,9.627,7.723,9.748,9.625,9.54,0.03,0.032,0.257,0.202,0.021,0.025,0.023,2645033401351027318,hh00,0,110n,AABB,-94,60,136,64,0.114,1.535457
206000307010023,265.68903057121,-33.444870194452,GALAXY,0.464,,,STAR,0.999,,,355.83702499242764,-1.8380981010921553,J174245.26-332641.9,265.6886003,-33.4449933,0.1265,0.1167,176.2,10.754,11.13,11.853,8.807,12.29,11.239,10.874,0.05,0.064,,,0.026,0.024,0.022,2663033401351037879,00h0,1,12nn,AAUU,-165,108,-16,117,0.134,1.366375
206000307010025,265.39682400954,-33.311755550135,STAR,0.755,,,STAR,1.0,,,355.8216382374296,-1.5605675562938177,J174135.37-331842.2,265.3974086,-33.311747,0.0369,0.0336,92.1,8.271,8.416,8.557,8.276,9.201,8.598,8.481,0.022,0.02,0.035,0.396,0.021,0.042,0.023,2645033401351026836,hhhd,1,231n,AAAC,-56,42,77,40,0.78,1.759023
206000307010026,265.647468050596,-33.6881770195116,QSO,0.709,,,GALAXY,0.657,,,355.61171963333953,-1.9365365655675433,J174235.51-334117.1,265.6479661,-33.6881008,0.1682,0.1507,174.4,11.31,11.582,10.478,8.218,14.062,12.919,12.509,0.065,0.083,0.186,0.379,0.062,0.06,0.077,2663033401351015074,hhh0,1,011n,AABC,-45,135,-1051,155,2.807,1.517032
206000307010051,265.50472078359,-33.305638329596,QSO,0.585,,,GALAXY,0.824,,,355.87442175784224,-1.633946441261074,J174201.08-331818.9,265.5045295,-33.3052636,0.359,0.2781,114.5,12.033,12.224,9.53,5.528,12.555,12.173,11.834,0.13,0.172,,,0.033,0.036,0.029,2645033401351029192,0000,1,nnnn,BBUU,,,,,0.638,1.466759
206000307010059,265.59730947959,-33.687009896429,GALAXY,0.526,,,STAR,1.0,,,355.59074808999395,-1.9004268113790488,J174223.45-334113.6,265.5977192,-33.6871236,0.0727,0.0687,164.1,10.569,10.808,11.097,8.774,12.651,11.828,11.089,0.033,0.039,0.236,,0.053,0.077,0.048,2663033401351015088,00d0,1,41nn,AABU,190,67,32,76,1.291,1.293747
206048602010001,273.54373080196,-32.7930226083025,STAR,0.854,,,,,,,359.6723682791062,-7.230203593763931,J181410.48-324735.0,273.54369,-32.7930819,0.0305,0.0299,111.0,7.14,7.096,4.966,1.93,8.071,7.435,7.249,0.049,0.021,0.015,0.015,0.023,0.051,0.02,2735033401351060332,0000,0,1100,AAAA,-31,373,-78,100,0.701,0.24658
206048602010002,273.592012353055,-32.7695945901845,STAR,0.958,,,STAR,1.0,,,359.71229994972026,-7.255251947143186,J181422.07-324610.7,273.591996,-32.7696498,0.0356,0.0331,93.8,8.479,8.409,8.373,8.164,9.443,8.766,8.539,0.023,0.02,0.024,,0.023,0.038,0.023,2735033401351061097,0h00,0,110n,AAAU,-41,45,36,49,0.668,0.204873
206048602010003,273.423378301927,-32.696275440996,STAR,0.688,,,GALAXY,0.694,,,359.7111633909744,-7.095573360125841,J181341.62-324146.7,273.423457,-32.6963176,0.0499,0.0492,95.9,11.732,11.827,11.815,8.579,12.393,11.993,11.944,0.026,0.03,0.361,,0.027,0.031,0.029,2735033401351060854,hh00,0,01nn,AACU,48,62,68,67,0.06,0.282722
206048602010005,273.347336944526,-32.8754995457146,STAR,0.907,,,STAR,1.0,,,359.5213468117071,-7.122583973944254,J181323.39-325230.9,273.3474869,-32.8752767,0.1176,0.0718,12.3,10.223,10.121,10.207,8.117,11.564,11.008,10.665,0.069,0.065,0.138,,0.069,0.091,0.045,2735033401351044103,dd00,1,nnnn,AABU,,,,,0.99,0.921475
206048602010006,273.653487684394,-32.7602148465951,QSO,0.788,,,QSO,1.0,,,359.7448803104434,-7.296674728747066,J181436.80-324536.6,273.6533413,-32.7601671,0.0612,0.059,169.8,13.43,12.529,9.12,6.817,,,,0.039,0.031,0.034,0.092,,,,2735033401351061319,0000,1,0000,AAAA,-181,191,-127,167,,0.475321
206048602010008,273.352450889164,-32.7092743612452,STAR,0.714,,,GALAXY,0.878,,,359.6715276985217,-7.048839897737551,J181324.56-324233.5,273.3523471,-32.7093072,0.0402,0.0372,91.9,10.8,10.862,11.129,8.78,11.179,10.886,10.789,0.025,0.02,0.167,,0.021,0.022,0.019,2735033401351063357,0h00,0,00nn,AABU,-39,50,-39,48,0.094,0.335774
206048602010009,273.657089026365,-32.9614722297621,STAR,0.847,,,GALAXY,0.502,,,359.56654770005264,-7.39275237062173,J181437.59-325741.2,273.656635,-32.9614524,0.0434,0.0417,106.3,11.12,11.188,10.742,8.34,12.034,11.677,11.554,0.024,0.023,0.11,0.305,0.024,0.026,0.023,2735033401351047186,hh00,1,880n,AABB,190,50,-557,54,0.593,1.373115
206048602010010,273.444042783547,-32.6654675518287,STAR,0.694,,,STAR,1.0,,,359.7467999719797,-7.096603318508361,J181346.58-323955.9,273.4441013,-32.6655505,0.0366,0.0352,100.1,8.885,8.926,8.902,8.318,9.441,9.055,8.943,0.023,0.021,0.033,,0.024,0.022,0.023,2735033401351060405,0000,0,110n,AAAU,-12,40,82,39,0.058,0.347264
206048602010015,273.538745964105,-32.974297643951,STAR,0.767,,,STAR,0.988,,,359.50861134202444,-7.310772314035179,J181409.28-325827.3,273.538682,-32.9742661,0.0664,0.0639,125.6,12.767,12.894,12.033,8.74,13.306,12.877,12.819,0.031,0.038,0.401,,0.022,0.022,0.023,2735033401351048121,0000,0,11nn,AACU,-271,95,-234,99,0.15,0.224103
206048602010020,273.592250349413,-32.6485177791968,STAR,0.54,,,GALAXY,0.989,,,359.82045446903913,-7.1991505522068335,J181422.06-323853.6,273.591921,-32.648243,0.0506,0.049,131.3,11.676,11.787,11.403,8.834,12.627,12.341,12.18,0.027,0.027,0.221,0.458,0.045,0.069,0.046,2735033401351060978,0000,1,10nn,AABC,-48,61,68,63,1.087,1.405443
206048602010043,273.408597480772,-32.6542498077131,STAR,0.529,,,GALAXY,0.997,,,359.74278299752797,-7.064973697497785,J181338.06-323915.9,273.4086214,-32.6544355,0.081,0.0494,176.4,11.436,11.542,11.844,8.466,12.069,11.57,11.498,0.036,0.038,,,0.026,0.027,0.024,2735033401351063579,0000,1,nnnn,AAUU,-100,50,115,55,0.396,0.672477
206048602010044,273.548449609867,-32.8834056709983,STAR,0.654,,,STAR,0.991,,,359.5935613158921,-7.275736780043638,J181411.61-325300.1,273.5484054,-32.883387,0.0713,0.0694,144.2,13.251,13.508,12.218,8.258,14.173,13.4,13.299,0.031,0.052,0.513,,0.03,0.036,0.03,2735033401351048699,0000,0,11nn,AACU,-136,135,-208,144,0.374,0.149534
206048602010054,273.456098164337,-32.734507830943,STAR,0.577,,,STAR,1.0,,,359.689999860085,-7.1377463520570235,J181349.47-324403.8,273.4561268,-32.7344074,0.0461,0.0438,102.4,11.471,11.596,11.734,8.787,11.993,11.636,11.578,0.024,0.027,0.275,,0.024,0.022,0.023,2735033401351060652,0000,1,01nn,AABU,-46,56,-30,59,0.28,0.371724
206048602010060,273.494107240399,-32.6114823290862,GALAXY,0.56,,,GALAXY,0.995,,,359.81473080760014,-7.108757395402624,J181358.65-323641.3,273.4944131,-32.6114986,0.0463,0.0449,86.5,12.245,12.405,12.03,8.627,13.096,13.003,12.592,0.026,0.024,0.413,,,0.074,,2735033401351061710,0h00,1,11nn,AACU,53,77,11,82,1.097,0.929461
206048602010081,273.5278064091,-32.8310838543792,STAR,0.561,,,STAR,1.0,,,359.6321290577002,-7.23605639006357,J181406.65-324952.0,273.5277102,-32.8311376,0.0379,0.0345,94.9,9.361,9.441,9.292,8.331,10.018,9.56,9.462,0.023,0.021,0.038,,0.023,0.022,0.019,2735033401351060449,0000,0,110n,AAAU,12,40,54,39,0.109,0.349475
206048602010091,273.515755921026,-32.8194355704163,STAR,0.562,,,,,,,359.6377750745367,-7.221674008311082,J181403.88-324911.0,273.5161949,-32.8197341,0.0887,0.081,154.3,13.82,14.824,12.21,8.275,15.11,14.661,14.47,0.034,0.086,,,0.078,0.096,0.094,2735033401351062404,000d,1,nnnn,AAUU,384,180,-573,199,0.859,1.708528
206048602010092,273.400570941704,-32.8605806609745,GALAXY,0.636,,,STAR,0.993,,,359.55565627326615,-7.155184841859096,J181336.21-325139.7,273.4008929,-32.8610292,0.1274,0.1216,154.3,13.945,14.523,12.453,8.852,15.109,14.067,13.921,0.049,0.108,,,0.069,,,2735033401351046459,0h00,0,11nn,AAUU,-275,238,-22,253,1.565,1.885493
206048602010095,273.541059828741,-32.749502218301,STAR,0.56,,,,,,,359.71015031693565,-7.207974608794756,J181409.85-324458.4,273.5410634,-32.749556,0.0475,0.0448,115.1,11.398,11.519,11.378,8.319,12.554,11.864,11.668,0.025,0.026,0.186,,0.026,0.025,0.021,2735033401351062534,hh00,1,22nn,AABU,-541,57,200,57,0.734,0.193939
206048602010101,273.484656676637,-32.8000219325577,QSO,0.512,,,GALAXY,0.965,,,359.642835480145,-7.1895043629402915,J181356.19-324800.4,273.4841523,-32.8001155,0.0447,0.0424,100.4,11.734,11.955,11.894,8.988,12.667,12.024,11.864,0.024,0.025,0.302,,0.023,0.023,0.023,2735033401351060927,0000,0,00nn,AABU,-73,76,40,92,0.058,1.56296
206048602010107,273.842620979784,-32.8261001594192,STAR,0.684,,,STAR,1.0,,,359.7603175055855,-7.468094516360005,J181522.23-324933.8,273.8426389,-32.8260694,0.038,0.0378,15.1,10.101,10.049,9.866,8.125,11.074,10.436,10.201,0.022,0.021,0.053,,0.021,0.022,0.019,2735033401351057756,0h00,0,nnnn,AAAU,-2,39,-32,38,0.882,0.123178
206048602010142,273.47101470178,-32.8728783460715,GALAXY,0.519,,,STAR,1.0,,,359.57246233637017,-7.213271683641658,J181352.98-325221.7,273.4707663,-32.8727162,0.0867,0.0775,23.8,13.431,13.663,12.203,8.141,14.41,13.726,13.646,0.035,0.052,0.51,,0.033,0.029,0.041,2735033401351048623,0000,0,nnnn,AACU,,,,,0.667,0.951233
206048602010149,273.568639837257,-32.9375205475815,STAR,0.597,,,STAR,0.988,,,359.55319523471275,-7.315893764355491,J181416.45-325616.1,273.568554,-32.9378213,0.0519,0.0499,112.4,12.197,12.277,12.455,8.403,12.692,12.475,12.444,0.025,0.031,,,0.029,0.031,0.029,2735033401351047639,0000,1,00nn,AAUU,-62,80,-92,86,0.712,1.113406
206048602010161,273.52995428851,-32.638542689604,GALAXY,0.967,,,,,,,359.80476104727944,-7.1480752526700835,J181407.08-323817.2,273.529541,-32.6381122,0.0419,0.0398,112.4,11.673,11.798,12.195,8.866,12.573,12.069,11.974,0.024,0.022,,,0.022,0.022,0.019,2735033401351061016,dd00,1,31nn,AAUU,39,59,-217,64,0.647,1.992871
206048602010165,273.542331626973,-32.9399494411228,GALAXY,0.681,,,STAR,0.998,,,359.54068278019383,-7.297471963033905,J181410.08-325625.1,273.5420378,-32.9403174,0.0617,0.0579,135.8,13.245,13.529,11.938,8.863,14.281,13.613,13.535,0.028,0.036,0.318,,0.039,0.041,0.042,2735033401351048638,0000,1,21nn,AABU,100,115,-538,127,0.422,1.594507
206048602010167,273.503658287572,-32.566944059215,STAR,0.514,,,,,,,359.8582254696144,-7.095135808515192,J181400.90-323401.4,273.5037735,-32.5670647,0.0378,0.0356,91.1,9.694,9.707,9.682,8.57,10.665,10.026,9.864,0.022,0.02,0.066,,0.026,0.027,0.023,2735033401351060559,hhh0,1,021n,AAAU,-6,41,55,40,0.54,0.557414
206048602010170,273.469830820569,-32.7552702819752,QSO,0.408,,,STAR,0.994,,,359.6769043430777,-7.157637374005861,J181352.77-324519.3,273.4698846,-32.7553649,0.0395,0.0365,95.9,10.942,11.072,11.814,9.034,12.236,11.48,11.224,0.023,0.021,0.283,,0.036,0.039,0.03,2735033401351060564,0000,1,11nn,AABU,-132,49,10,52,0.245,0.377567
206048602010175,273.636553808784,-32.9000420922501,GALAXY,0.64,,,STAR,0.996,,,359.6133533815496,-7.348980010208681,J181432.76-325358.2,273.6365302,-32.8995221,0.1242,0.11,166.1,13.98,14.387,11.511,8.779,14.823,14.496,14.378,0.046,0.079,0.226,0.464,0.045,0.051,0.072,2735033401351049071,0000,1,11nn,AABC,-741,238,5482,267,2.764,1.873244
206048602010180,273.340294245155,-32.6695453236672,GALAXY,0.546,,,STAR,0.999,,,359.7021196078802,-7.021249200371687,J181321.61-324009.2,273.3400511,-32.6692456,0.096,0.0908,168.6,13.974,14.986,12.411,8.978,14.788,14.13,14.119,0.037,0.115,,,0.021,0.051,0.064,2735033401351065156,0000,0,21nn,ABUU,-133,219,-313,245,1.56,1.306671
206048602010189,273.349734987005,-32.7975559898427,STAR,0.597,,,STAR,1.0,,,359.59177224628826,-7.088009415418637,J181323.86-324750.0,273.3494498,-32.7972492,0.0396,0.0372,96.7,10.225,10.271,10.489,8.748,10.707,10.484,10.432,0.024,0.021,0.089,0.416,0.024,0.024,0.021,2735033401351063167,0000,1,431n,AAAC,49,41,-86,44,0.285,1.401729
206048602010192,273.586953712002,-32.9684082867332,STAR,0.551,,,STAR,0.999,,,359.53281355547745,-7.34385017805238,J181420.87-325805.9,273.586991,-32.9683208,0.0557,0.0535,95.2,12.474,12.461,12.316,8.85,13.119,12.745,12.734,0.028,0.03,,,0.03,0.032,0.032,2735033401351047850,hh00,1,11nn,AAUU,-509,79,152,85,0.728,0.334478
206048602010197,273.663164585894,-32.9354588737975,STAR,0.615,,,STAR,1.0,,,359.5921706809416,-7.385201908102183,J181439.24-325608.4,273.6635324,-32.9356816,0.0433,0.036,94.4,9.169,9.252,9.335,8.787,9.805,9.352,9.22,0.026,0.022,0.039,,0.023,0.026,0.023,2735033401351046860,hh00,0,nnnn,AAAU,121,37,18,34,0.151,1.370282
206048602010220,273.387228285199,-32.8319652929154,STAR,0.649,,,STAR,1.0,,,359.5759059226708,-7.1319300326755455,J181332.95-324955.5,273.3873097,-32.8320836,0.0381,0.0348,92.1,10.073,10.104,10.24,8.873,10.377,10.139,10.074,0.022,0.02,0.072,,0.021,0.021,0.019,2735033401351063166,0000,0,110n,AAAU,27,41,6,41,0.033,0.491885
206048602015023,273.526794450908,-32.9411895541685,STAR,0.555,,,GALAXY,0.825,,,359.53346504960973,-7.286503555049514,J181406.44-325628.2,273.5268536,-32.9411935,0.0537,0.0506,114.2,12.418,12.545,11.635,8.654,12.89,12.529,12.527,0.026,0.031,0.274,0.406,0.022,0.023,0.024,2735033401351047827,0h00,0,11nn,AABC,18,78,-193,82,0.073,0.179156
206048602015109,273.68324809226,-32.9495518652384,STAR,0.45,,,STAR,0.999,,,359.58746284088903,-7.406670190656569,J181443.87-325659.0,273.682833,-32.9497469,0.0901,0.0662,75.1,13.022,12.938,12.161,8.421,13.988,13.37,13.08,0.043,0.045,,,0.051,0.062,0.048,2735033401351047994,0000,0,nnnn,AAUU,236,94,-22,99,0.249,1.437282
206048602015196,273.764178859877,-32.8579495916524,GALAXY,0.617,,,STAR,1.0,,,359.7010750603771,-7.424424320790841,J181503.42-325127.7,273.7642576,-32.8577084,0.0913,0.0892,158.3,13.925,14.192,11.904,8.459,14.649,14.13,13.967,0.038,0.073,0.278,,0.042,0.031,0.055,2735033401351049307,0000,0,10nn,AABU,-110,186,275,196,0.551,0.900327
206048603010140,273.69979337406,-32.889848697212,QSO,0.455,,,GALAXY,0.942,,,359.6472979067422,-7.391291578897269,J181447.89-325322.6,273.6995441,-32.8896284,0.0752,0.0705,70.5,12.622,12.791,11.7,8.578,13.457,12.803,12.727,0.032,0.04,0.258,0.39,0.024,0.026,0.035,2735033401351047377,0h00,0,nnnn,AABC,,,,,0.228,1.094014
206048603010151,273.6890338614,-32.739479260415,GALAXY,0.436,,,STAR,0.814,,,359.77738690572596,-7.313530803687179,J181445.39-324421.6,273.6891433,-32.7393366,0.0618,0.0586,112.1,12.668,12.92,12.199,8.597,13.696,13.033,12.893,0.029,0.034,,,0.026,0.026,0.03,2735033401351061361,0000,1,11nn,AAUU,-142,102,-85,101,0.965,0.611184
206048603010160,273.749555776715,-32.6581674408127,GALAXY,0.738,,,STAR,1.0,,,359.8738318951973,-7.32093196429926,J181459.89-323930.3,273.7495553,-32.6584392,0.0366,0.0339,87.3,8.583,8.694,8.561,8.813,9.812,8.944,8.685,0.023,0.021,0.029,0.495,0.022,0.059,0.021,2735033401351060348,0000,0,110n,AAAC,-2,44,83,47,0.169,0.978402
206048603010167,273.662027625443,-32.6751994561566,GALAXY,0.532,,,STAR,0.998,,,359.8241514218734,-7.2635652174845635,J181438.95-324030.2,273.6623126,-32.675074,0.0922,0.0876,147.2,13.736,14.314,12.47,8.976,15.056,14.263,14.224,0.037,0.075,,,0.075,0.084,0.083,2735033401351062493,0000,0,10nn,AAUU,-838,216,-58,222,1.206,0.974631
206048603010215,273.463910915022,-32.8402571893034,STAR,0.541,,,GALAXY,0.829,,,359.59876311981253,-7.192804790867567,J181351.40-325024.1,273.4641787,-32.8400493,0.0483,0.0463,113.1,11.972,12.074,12.428,8.829,12.584,12.127,12.128,0.025,0.028,,,0.026,0.027,0.026,2735033401351061124,0000,0,11nn,AAUU,-90,69,107,77,0.181,1.102683
206048604010169,273.39013141413,-32.637837140831,QSO,0.509,,,STAR,1.0,,,359.75010498980686,-7.043564884860416,J181333.69-323815.6,273.3904032,-32.6376916,0.0396,0.0357,49.5,9.984,10.184,10.379,8.547,11.54,10.787,10.388,0.023,0.02,0.093,,0.048,0.06,0.034,2735033401351063209,0000,1,nnnn,AAAU,268,40,248,39,0.76,0.976257
206049802010001,268.7090198863,-33.385374890847,STAR,0.951,,,STAR,1.0,,,357.1845007778573,-3.970390119556842,J175450.16-332307.3,268.7090056,-33.3853682,0.0444,0.0429,95.3,9.767,9.655,9.642,8.878,10.744,10.103,9.884,0.026,0.022,0.059,,0.024,0.024,0.021,2681033401351029966,0000,0,000n,AAAU,-31,55,-50,62,1.458,0.049204
206049802010002,268.869964521,-33.190812128294,QSO,0.502,,,STAR,1.0,,,357.42086030363004,-3.989314647177628,J175528.85-331127.1,268.8702219,-33.1908733,0.0384,0.0375,78.5,8.817,8.9,8.748,8.559,9.941,9.251,9.017,0.025,0.021,0.029,0.414,0.023,0.021,0.021,2681033401351025903,hh00,1,110n,AAAC,0,49,0,47,0.221,0.805951
206049802010004,268.94438777083,-33.174649816224,STAR,0.883,,,STAR,1.0,,,357.46612755940487,-4.0351600179729,J175546.51-331029.5,268.9438082,-33.1748751,0.0498,0.0485,105.1,10.924,11.149,11.246,8.907,12.608,11.908,11.68,0.028,0.026,,,0.023,0.08,0.054,2681033401351027043,ddPD,1,31nn,AAUU,-127,60,-146,61,1.921,1.925483
206049802010005,268.92599585967,-33.307456354337,STAR,0.584,,,STAR,1.0,,,357.34311509903404,-4.088245326906936,J175542.26-331827.0,268.9261009,-33.3075033,0.0432,0.0402,107.9,9.661,9.731,10.091,8.331,10.294,10.025,9.904,0.024,0.022,0.083,,0.024,0.028,0.023,2681033401351027651,0000,1,110n,AAAU,115,49,258,48,0.496,0.35822
206049802010010,268.59975187528,-33.116745068865,STAR,0.587,,,STAR,0.998,,,357.3713289051529,-3.7564609766841572,J175423.91-330659.2,268.59964,-33.116465,0.0787,0.0753,157.7,11.282,11.542,11.352,8.282,12.277,11.698,11.605,0.034,0.042,0.294,,,0.046,0.034,2681033401351047999,00dD,1,01nn,AABU,-5,96,27,94,0.633,1.063264
206049802010015,268.88474357365,-33.161316920939,QSO,0.705,,,GALAXY,0.688,,,357.4526633471669,-3.985260009828877,J175532.31-330939.1,268.8846279,-33.1608782,0.1077,0.0924,60.8,11.555,11.882,12.095,8.691,13.106,12.243,11.871,0.042,0.057,,,0.066,0.08,0.05,2681033401351027327,0000,1,nnnn,AAUU,46,84,98,89,0.669,1.61745
206049802010018,268.90124167712,-33.376400172748,STAR,0.653,,,STAR,1.0,,,357.27289062796217,-4.1048161875367075,J175536.33-332234.9,268.9013855,-33.376387,0.0347,0.0319,84.4,8.271,8.34,8.44,8.36,8.789,8.569,8.517,0.022,0.019,0.026,0.541,0.02,0.04,0.024,2681033401351025833,h000,1,310n,AAAC,40,40,-21,37,0.3,0.4351
206049802010023,268.86388519311,-33.203325251151,QSO,0.66,,,STAR,1.0,,,357.40744883156367,-3.9911749091862663,J175527.30-331212.3,268.8637664,-33.2034201,0.0596,0.0579,178.7,10.286,10.453,10.497,8.62,11.285,10.625,10.388,0.031,0.03,0.114,,0.023,0.022,0.019,2681033401351026384,00O0,1,00nn,AABU,-217,63,-175,66,0.374,0.494544
206049802010029,268.93660946876,-33.392058974675,GALAXY,0.573,,,STAR,1.0,,,357.274099625338,-4.138221095246903,J175544.71-332332.9,268.9363014,-33.3924864,0.0389,0.0357,93.3,8.682,8.836,8.841,8.152,9.452,8.918,8.783,0.023,0.02,0.039,,0.024,0.059,0.021,2681033401351025862,0000,1,nnnn,AAAU,-49,44,12,41,0.289,1.795916
206049802010038,269.01231399748,-33.320309044256,STAR,0.453,,,STAR,1.0,,,357.3680913370359,-4.157150300945544,J175603.04-331911.6,269.0127037,-33.3199047,0.0456,0.0417,163.7,8.996,9.088,9.086,8.05,9.955,9.331,9.162,0.025,0.024,0.047,,0.026,0.028,0.026,2681033401351025866,dddH,0,nnnn,AAAU,-180,41,-238,42,0.205,1.868969
206049802010057,268.82211021558,-33.26924652098,GALAXY,0.484,,,STAR,1.0,,,357.33270967306487,-3.993940305472159,J175517.45-331608.9,268.8227332,-33.269143,0.1129,0.1054,170.5,11.479,12.067,12.234,8.822,13.362,12.467,12.146,0.049,0.062,,,0.064,0.067,0.041,2681033401351026585,0000,1,31nn,AAUU,-196,138,102,153,1.368,1.911742
206049802010071,268.96848895787,-33.265874095534,GALAXY,0.634,,,GALAXY,0.864,,,357.3970233542056,-4.098223599379293,J175552.31-331556.4,268.967983,-33.2656912,0.1529,0.1428,157.8,11.987,12.387,11.038,7.935,13.189,12.315,12.083,0.059,0.08,0.168,0.214,0.029,0.021,0.021,2681033401351027449,00dH,1,00nn,AABB,-102,176,196,198,0.195,1.659161
206049802010088,269.0637773713,-33.172274984885,GALAXY,0.554,,,STAR,1.0,,,357.51823735567433,-4.120542626333267,J175615.21-331019.8,269.0633963,-33.172192,0.051,0.0492,117.3,10.329,10.441,10.38,8.744,10.662,10.384,10.329,0.027,0.027,0.093,,0.022,0.021,0.019,2681033401351026440,PPd0,1,nn0n,AAAU,-74,54,-210,59,0.356,1.18643
206049802010125,268.74259103406,-33.461499864408,GALAXY,0.463,,,STAR,0.974,,,357.1325658940236,-4.032808004134842,J175458.26-332741.3,268.7427604,-33.4614875,0.0912,0.0893,5.7,11.606,11.921,11.467,8.534,12.956,12.174,11.906,0.039,0.057,,,0.039,0.046,0.034,2681033401351029961,0000,1,20nn,AAUU,-223,111,-359,116,0.296,0.510673
206049802010126,268.96842748722,-33.260418529639,QSO,0.426,,,STAR,1.0,,,357.4017351709619,-4.095452689895864,J175552.51-331536.5,268.9688251,-33.2601616,0.0379,0.035,95.0,8.47,8.641,8.554,7.89,9.634,8.925,8.667,0.023,0.02,0.037,0.204,0.026,0.042,0.021,2681033401351025790,h0hH,0,nnnn,AAAB,14,42,-55,41,0.265,1.512716
206049802015006,268.83653084163,-33.381190874181,QSO,0.634,,,STAR,1.0,,,357.2416225424761,-4.060429276118828,J175520.75-332252.0,268.836477,-33.3811364,0.0556,0.0526,116.3,10.315,10.464,10.649,7.956,11.099,10.561,10.411,0.028,0.029,0.154,,0.024,0.024,0.024,2681033401351026673,0000,1,nnnn,AABU,-675,61,433,60,0.387,0.254145
206049802015058,268.84387817159,-33.07685371325,STAR,0.585,,,STAR,1.0,,,357.5087732535478,-3.9133428064543723,J175522.59-330436.6,268.8441337,-33.0768484,0.0343,0.0321,115.2,8.011,8.095,8.267,8.204,8.8,8.287,8.141,0.023,0.018,0.025,0.38,0.032,0.04,0.023,2681033401351048854,00d0,1,113n,AAAC,-88,40,-67,38,0.267,0.771165
206049802015091,268.93062791089,-33.090092121221,GALAXY,0.449,,,STAR,0.999,,,357.53375431376037,-3.9828938550668087,J175543.26-330523.7,268.9302769,-33.0899224,0.0884,0.0817,167.6,11.019,11.141,10.831,8.32,12.58,11.629,11.348,0.039,0.045,0.163,0.345,0.041,0.044,0.035,2681033401351050006,ddP0,1,32nn,AABB,66,90,-463,96,0.35,1.22238
206062001010001,263.84833445971,-35.670838956535,QSO,0.621,,,STAR,1.0,,,353.1444914679836,-1.740640352896908,J173523.59-354013.2,263.8483167,-35.6703423,0.0378,0.0356,93.4,8.248,8.382,8.367,8.354,10.229,9.028,8.626,0.023,0.021,0.039,,0.026,0.026,0.027,2630036401351050265,ddd0,1,000n,AAAU,14,41,-24,38,0.388,1.788626
206100009010021,267.89714798286,-31.090797152575,GALAXY,0.505,,,STAR,0.999,,,358.81924533488694,-2.217641820310812,J175135.30-310524.9,267.8971156,-31.090251,0.1552,0.1395,167.2,11.12,11.641,11.529,8.713,12.744,11.64,11.33,0.058,0.085,,,0.039,0.038,0.038,2682031901351061693,ddH0,1,nnnn,AAUU,-281,136,-174,153,0.489,1.968581
206100009010070,267.702794983795,-31.1259289867468,QSO,0.534,,,STAR,0.996,,,358.7040433868563,-2.0924554857841255,J175048.72-310732.5,267.7030323,-31.1257028,0.0657,0.059,3.3,9.509,9.066,6.991,5.093,11.619,10.888,10.333,0.043,0.03,0.036,0.062,0.032,0.044,0.035,2682031901351060128,dhh0,1,1111,AAAA,-368,89,-437,90,1.133,1.094399
206100009010107,267.723979784494,-31.0950448877546,STAR,0.625,,,,,,,358.739883120225,-2.092269192818381,J175053.75-310540.6,267.7239829,-31.0946184,0.0374,0.0347,85.8,7.648,7.78,7.863,8.679,8.462,7.963,7.821,0.027,0.02,0.032,0.509,0.023,0.04,0.021,2682031901351059893,hhhH,1,211n,AAAC,170,70,-62,53,0.116,1.535458
206100009010113,268.009917793341,-31.0481006973849,QSO,0.522,,,STAR,1.0,,,358.90523638695464,-2.2790416897110397,J175202.37-310251.9,268.0098825,-31.0477676,0.0401,0.038,104.5,8.28,8.419,8.013,6.139,10.253,9.047,8.584,0.025,0.022,0.032,0.072,0.022,0.021,0.019,2682031901351061397,dddH,1,012n,AAAA,-170,48,-140,44,0.078,1.204168
