srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,GLIMPSE,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,3.6mag,4.5mag,5.8mag,8.0mag,e_3.6mag,e_4.5mag,e_5.8mag,e_8.0mag,C,F(3.6),e_F(3.6),F(4.5),e_F(4.5),F(5.8),e_F(5.8),F(8.0),e_F(8.0),q_3.6mag,q_4.5mag,q_5.8mag,q_8.0mag,angDist
200986101010006,246.976405571759,-48.9825604483948,STAR,0.74,,,STAR,1.0,,,335.05472374328247,-0.09685095274200521,G335.0547-00.0968,246.976455,-48.982539,0.3,0.3,90.0,10.203,10.213,10.19,10.125,0.046,0.056,0.067,0.047,C,23.31,0.9783,14.77,0.7615,9.652,0.5941,5.715,0.247,00000200,00004200,00000000,00008000,0.139832
200986101010011,247.06652817211,-49.199494892777,GALAXY,0.638,,,,,,,334.93907058937606,-0.2896413134148001,G334.9391-00.2896,247.066592,-49.199444,0.3,0.3,90.0,13.443,13.191,,,0.083,0.123,,,C,1.179,0.09032,0.9506,0.1076,,,,,00000200,00000000,,,0.23669
200986101010017,246.926293133506,-49.1445877833345,QSO,0.538,,,,,,,334.91516773837645,-0.18548061438546137,G334.9152-00.1854,246.92625,-49.144505,0.3,0.3,90.0,9.688,9.711,9.605,9.621,0.045,0.057,0.042,0.046,C,37.44,1.539,23.46,1.223,16.54,0.6463,9.091,0.3829,00004040,00000000,00008000,00000000,0.314788
200986101010018,246.907658354688,-49.1784994703692,QSO,0.604,,,STAR,1.0,,,334.8822829307127,-0.20021486817368664,G334.8823-00.2000,246.907531,-49.178373,0.3,0.3,90.0,10.383,10.265,10.148,10.17,0.069,0.068,0.072,0.098,C,19.74,1.251,14.08,0.8854,10.03,0.6614,5.484,0.4964,00000000,00000000,00000000,00000400,0.545118
200986101010027,247.111084629989,-49.2315311154198,QSO,0.539,,,,,,,334.93607079615646,-0.33282024881652217,G334.9360-00.3326,247.110948,-49.231406,0.3,0.3,90.0,12.551,12.574,11.701,,0.062,0.108,0.213,,C,2.68,0.1528,1.678,0.1671,2.401,0.4712,,,00002000,00002400,00002400,,0.553168
200986101010030,246.775071762401,-49.2077190937639,QSO,0.428,,,,,,,334.80110484672906,-0.15812390574090823,G334.8010-00.1582,246.775096,-49.207821,0.3,0.3,90.0,7.377,7.436,7.302,7.259,0.028,0.047,0.032,0.028,C,314.6,8.154,190.6,8.212,138.0,4.012,80.05,2.076,00000000,00002000,0000a200,0000a000,0.371284
200986101010036,247.058637190088,-49.3506868121815,QSO,0.465,,,STAR,1.0,,,334.8263637228831,-0.390552732358587,G334.8263-00.3903,247.058422,-49.350597,0.3,0.3,90.0,9.769,9.812,9.778,9.777,0.03,0.052,0.045,0.045,C,34.74,0.9632,21.38,1.026,14.11,0.5816,7.876,0.3271,00000240,00000200,00000200,00000000,0.599121
200986101010037,246.921264401242,-49.1323942672409,QSO,0.463,,,STAR,1.0,,,334.92167340803604,-0.17465553401137318,G334.9215-00.1746,246.921086,-49.132508,0.3,0.3,90.0,11.688,11.867,11.776,11.653,0.057,0.082,0.224,0.24,C,5.934,0.3137,3.219,0.2433,2.241,0.4619,1.4,0.31,00000040,00000200,00000000,00000400,0.586689
200986101015008,247.065647350579,-49.337658557336,GALAXY,0.561,,,STAR,1.0,,,334.8389294261026,-0.38483388496510823,G334.8390-00.3848,247.065737,-49.337577,0.3,0.3,90.0,8.156,7.974,7.929,7.989,0.04,0.051,0.039,0.039,C,153.6,5.633,116.1,5.456,77.47,2.759,40.89,1.465,00000240,00000000,00000000,00000000,0.361205
200986102010036,247.0059493696,-49.409614320175,GALAXY,0.43,,,,,,,334.7600924203788,-0.40659600107567134,G334.7600-00.4065,247.005918,-49.4096,0.3,0.3,90.0,13.777,13.712,,,0.076,0.212,,,C,0.8667,0.06101,0.5883,0.1149,,,,,00004000,00004004,,,0.089669
200986102010055,247.17279579826,-49.130445328708,QSO,0.81,,,,,,,335.03700155566804,-0.2920913665400056,G335.0371-00.2920,247.172903,-49.130341,0.3,0.3,90.0,13.65,13.518,,,0.097,0.14,,,C,0.9737,0.08695,0.7038,0.09086,,,,,00000000,00000200,,,0.452506
200986102010060,246.770546306653,-49.182915044849,GALAXY,0.543,,,STAR,1.0,,,334.8168899442636,-0.13876366629349607,G334.8168-00.1387,246.770452,-49.182891,0.3,0.3,90.0,12.974,13.046,,,0.164,0.141,,,C,1.815,0.2734,1.087,0.1414,,,,,00006040,00006400,,,0.238136
200986102010086,246.799770847951,-49.1256440303484,QSO,0.481,,,,,,,334.8713647269185,-0.11272888759494452,G334.8714-00.1126,246.799827,-49.125552,0.3,0.3,90.0,13.224,13.231,,,0.109,0.182,,,C,1.441,0.1441,0.9164,0.1538,,,,,00000000,00000400,,,0.356635
200986102010099,247.01700683004,-49.009633685516,GALAXY,0.969,,,,,,,335.0536482952451,-0.1348171876436861,G335.0536-00.1347,247.016892,-49.009567,0.3,0.3,90.0,13.89,,,,0.122,,,,A,0.7808,0.08779,,,,,,,00002240,,,,0.362181
200986102010115,246.777252764978,-49.0905593043849,GALAXY,0.913,,,,,,,334.88636397763173,-0.07775373742332772,G334.8864-00.0776,246.777136,-49.090426,0.3,0.3,90.0,11.42,11.573,11.456,,0.069,0.135,0.201,,C,7.597,0.4852,4.222,0.5257,3.007,0.5562,,,00100440,00000400,00002200,,0.553239
201032611010003,249.31208358382,-46.028380243329,QSO,0.673,,,STAR,1.0,,,338.29127337881044,0.7629221795529754,G338.2912+00.7630,249.311977,-46.028317,0.3,0.3,90.0,9.321,9.233,9.26,9.168,0.054,0.05,0.041,0.029,C,52.52,2.589,36.43,1.688,22.74,0.8673,13.8,0.3689,00000000,00004000,00000000,00000000,0.350671
201032611010007,249.17013954977,-45.990965605973,QSO,0.614,,,,,,,338.25282338072424,0.8611098649623109,G338.2527+00.8610,249.170157,-45.991026,0.3,0.3,90.0,11.53,11.483,11.55,11.501,0.042,0.049,0.078,0.099,C,6.861,0.2659,4.585,0.2075,2.758,0.1987,1.609,0.1472,00000000,00002000,00002200,00002400,0.221889
201091002010004,201.6095156655,-61.9682315028559,STAR,0.894,,,STAR,1.0,,,307.0318776374264,0.6245777284936009,G307.0318+00.6246,201.609467,-61.96812,0.3,0.3,90.0,9.574,9.604,9.524,9.557,0.036,0.052,0.041,0.042,C,41.58,1.36,25.89,1.251,17.83,0.6661,9.64,0.3734,00000000,00000000,00000000,00000000,0.409832
201091002010005,202.2017691284,-61.91085403952,QSO,0.423,,,STAR,1.0,,,307.3157797488616,0.6424027492250481,G307.3156+00.6425,202.201511,-61.910748,0.3,0.3,90.0,8.188,8.318,8.195,8.119,0.033,0.047,0.032,0.03,C,149.1,4.507,84.58,3.652,60.63,1.796,36.28,0.9888,00004000,00000000,00000000,00000000,0.580769
201091002010012,201.559948913988,-62.2034902653747,STAR,0.512,,,STAR,1.0,,,306.97712023667776,0.3946059980194608,G306.9772+00.3945,201.560135,-62.203506,0.3,0.3,90.0,11.096,11.095,11.144,10.992,0.046,0.07,0.074,0.072,C,10.23,0.4382,6.553,0.4219,4.01,0.2715,2.572,0.1696,00000000,00000000,00000000,00000000,0.317305
201091002010018,201.842606803237,-61.9319531939447,QSO,0.512,,,,,,,307.1454339895014,0.6454761858750472,G307.1454+00.6455,201.842665,-61.931874,0.3,0.3,90.0,12.512,12.476,12.335,,0.059,0.085,0.136,,C,2.778,0.1516,1.837,0.1431,1.339,0.1674,,,00000000,00000000,00000000,,0.301511
201091002010022,201.3275875901,-62.062716669272,STAR,0.681,,,STAR,1.0,,,306.88817127281953,0.5485602296410769,G306.8881+00.5484,201.327615,-62.062823,0.3,0.3,90.0,9.244,9.324,9.235,9.295,0.045,0.048,0.04,0.038,C,56.33,2.345,33.48,1.466,23.26,0.8489,12.28,0.4311,00000000,00000000,00000000,00000000,0.385781
201091002010029,201.722217405548,-61.9671678340682,STAR,0.634,,,,,,,307.08449799233284,0.6184141942696739,G307.0844+00.6184,201.72203,-61.96718,0.3,0.3,90.0,12.964,12.411,,,0.092,0.107,,,C,1.833,0.1553,1.951,0.193,,,,,00000000,00010000,,,0.320219
201091002010037,201.383544631979,-61.9868406935,GALAXY,0.375,,,STAR,1.0,,,306.9241714297976,0.6203257463740962,G306.9241+00.6204,201.383542,-61.986743,0.3,0.3,90.0,11.69,11.578,11.616,11.624,0.056,0.09,0.105,0.102,C,5.925,0.3041,4.202,0.3479,2.597,0.2514,1.437,0.1356,00000000,00000000,00000000,00000200,0.351819
201091002010043,201.889990827955,-62.2838763573634,GALAXY,0.447,,,,,,,307.11834840761884,0.29389735200380024,G307.1182+00.2939,201.889842,-62.283858,0.3,0.3,90.0,13.472,13.408,12.809,,0.069,0.117,0.287,,C,1.148,0.07333,0.7787,0.08382,0.8651,0.2283,,,00000000,00000000,00002000,,0.257801
201091101010001,181.3279287155,-62.052804238587,QSO,0.812,,,STAR,1.0,,,297.5560112198078,0.33652981347866917,G297.5560+00.3364,181.328046,-62.052864,0.3,0.3,90.0,9.565,9.288,9.024,8.626,0.049,0.049,0.051,0.03,C,41.92,1.892,34.61,1.555,28.24,1.327,22.74,0.6209,00000000,00004000,00000000,00000000,0.292281
201091101010004,181.3552695278,-62.084529596369,QSO,0.607,,,STAR,1.0,,,297.5742523678489,0.3075853275819448,G297.5742+00.3075,181.355318,-62.084578,0.3,0.3,90.0,10.766,10.74,10.664,10.62,0.05,0.063,0.067,0.047,C,13.87,0.6436,9.088,0.5238,6.237,0.3875,3.622,0.1554,00000000,00000000,00000000,00000000,0.192624
201091101010005,181.39557679305,-62.215280343802,QSO,0.784,,,STAR,0.516,,,297.6159529728192,0.18224014550776266,G297.6161+00.1822,181.395893,-62.215299,0.3,0.3,90.0,12.472,12.535,12.272,12.168,0.055,0.07,0.132,0.136,C,2.882,0.1448,1.739,0.1128,1.419,0.1723,0.871,0.1087,00000000,00004000,00000000,00008000,0.53504
201091101010008,181.18983038921,-61.844216300877,QSO,0.618,,,STAR,1.0,,,297.45478285723374,0.5301269532596865,G297.4547+00.5300,181.189808,-61.844273,0.3,0.3,90.0,10.819,10.838,10.757,10.671,0.058,0.063,0.07,0.052,C,13.22,0.7094,8.302,0.4812,5.728,0.3667,3.456,0.1658,00004000,00000000,00000000,00000000,0.207562
201091101010010,181.32653998866,-61.964943699752,GALAXY,0.545,,,,,,,297.53973647823835,0.4228724076420956,G297.5398+00.4228,181.326843,-61.965026,0.3,0.3,90.0,13.509,13.44,,,0.068,0.135,,,C,1.109,0.06936,0.7558,0.09391,,,,,00000000,00000000,,,0.59223
201091101010012,181.55605351406,-61.935412461231,STAR,0.581,,,STAR,0.971,,,297.640774029131,0.47095763118676437,G297.6407+00.4709,181.555977,-61.935408,0.3,0.3,90.0,13.128,13.033,,,0.095,0.129,,,C,1.575,0.1379,1.1,0.131,,,,,00000000,00000000,,,0.130405
201091101010015,181.45319020723,-62.010555927259,GALAXY,0.459,,,STAR,1.0,,,297.60635409835913,0.38850723515616925,G297.6062+00.3886,181.453083,-62.010458,0.3,0.3,90.0,11.564,11.477,11.398,11.47,0.037,0.078,0.066,0.075,C,6.65,0.2284,4.611,0.3309,3.173,0.1942,1.656,0.115,00004000,00004000,00000000,00000000,0.396341
201091101010020,181.57317852082,-62.077893261042,STAR,0.542,,,STAR,0.984,,,297.6735263769516,0.3320593826408818,G297.6735+00.3319,181.573198,-62.078048,0.3,0.3,90.0,13.511,13.433,,,0.086,0.117,,,C,1.107,0.08757,0.7609,0.08231,,,,,00000000,00000000,,,0.558002
201091101010026,181.36104148657,-61.898226330679,QSO,0.656,,,STAR,0.996,,,297.5438578283173,0.4914126145021792,G297.5439+00.4914,181.361231,-61.898187,0.3,0.3,90.0,12.433,12.443,12.004,,0.092,0.109,0.17,,C,2.989,0.2542,1.893,0.1895,1.816,0.2851,,,00002000,00002000,00002000,,0.351253
201091101010027,180.9356984825,-61.990526658437,QSO,0.392,,,,,,,297.3637677922633,0.3644918147167457,G297.3637+00.3644,180.935682,-61.990562,0.3,0.3,90.0,12.37,12.596,12.345,,0.056,0.117,0.165,,C,3.167,0.1634,1.644,0.1774,1.326,0.2015,,,00100000,00000000,00000000,,0.130091
201091101010031,180.96114196249,-62.006510977957,STAR,0.467,,,STAR,1.0,,,297.3784465582837,0.3509737765972417,G297.3783+00.3510,180.960992,-62.006408,0.3,0.3,90.0,11.762,11.682,11.611,11.819,0.065,0.069,0.105,0.092,C,5.544,0.3307,3.817,0.2429,2.608,0.2514,1.2,0.1018,00004000,00004000,00000000,00000000,0.449026
201091101010032,181.49200609962,-62.071912052232,STAR,0.515,,,STAR,1.0,,,297.6350510771589,0.3313034996570348,G297.6349+00.3313,181.491881,-62.071865,0.3,0.3,90.0,9.226,9.23,9.208,9.209,0.063,0.073,0.04,0.043,C,57.31,3.346,36.53,2.461,23.85,0.8788,13.29,0.5241,00000040,00006000,00002000,00002000,0.27075
201091101010034,181.47051668515,-62.079419438572,QSO,0.485,,,,,,,297.62646185357096,0.3221457387135003,G297.6263+00.3221,181.470213,-62.079347,0.3,0.3,90.0,12.666,12.564,12.474,,0.04,0.097,0.149,,C,2.411,0.08967,1.694,0.1514,1.178,0.162,,,00004004,00004000,00000000,,0.574587
201091101010044,181.3914411425,-62.00693523515,GALAXY,0.527,,,,,,,297.57718822933566,0.38695643656029266,G297.5772+00.3870,181.391565,-62.006825,0.3,0.3,90.0,14.458,14.237,,,0.111,0.253,,,A,0.4627,0.0473,0.3627,0.08441,,,,,00000000,00000000,,,0.448811
201091101010051,181.51237486129,-61.874552391481,STAR,0.714,,,STAR,1.0,,,297.609882474698,0.5272856811398147,G297.6100+00.5272,181.512602,-61.874647,0.3,0.3,90.0,10.261,10.366,10.329,10.258,0.061,0.054,0.059,0.04,C,22.08,1.246,12.82,0.6403,8.49,0.4638,5.058,0.1855,00010000,00000000,00000000,00000000,0.514545
201091101010068,181.24188416934,-62.122540057266,GALAXY,0.785,,,,,,,297.52883199406284,0.26072214132366306,G297.5288+00.2607,181.24188,-62.122494,0.3,0.3,90.0,15.117,14.432,,12.198,0.226,0.35,,0.093,A,0.2522,0.05261,0.3033,0.09775,,,0.8472,0.07261,00000000,00000000,,00000000,0.166023
201091101010094,181.43161554898,-62.042169120957,GALAXY,0.571,,,,,,,297.6019618706874,0.3556056247287835,G297.6020+00.3556,181.43184,-62.04212,0.3,0.3,90.0,14.719,14.82,,,0.114,0.228,,,A,0.3638,0.0382,0.2122,0.04458,,,,,00000000,00000000,,,0.418004
201091101010105,181.04002084826,-62.014035870455,GALAXY,0.571,,,STAR,1.0,,,297.41621801737386,0.35034649515860977,G297.4160+00.3504,181.039785,-62.013957,0.3,0.3,90.0,11.506,11.353,11.354,11.405,0.047,0.074,0.091,0.058,C,7.018,0.3036,5.166,0.3537,3.304,0.2777,1.758,0.09373,00000000,00000000,00000000,00000000,0.489321
201091101010115,181.22819374316,-62.114130360524,QSO,0.591,,,,,,,297.52102529624426,0.2678473806532839,G297.5211+00.2678,181.228406,-62.114202,0.3,0.3,90.0,15.325,,,,0.171,,,,A,0.2083,0.03287,,,,,,,00000000,,,,0.44071
201091101010118,180.99657128252,-61.970275905924,QSO,0.658,,,,,,,297.3881651576837,0.3896442118954749,G297.3880+00.3895,180.996361,-61.970364,0.3,0.3,90.0,13.016,12.982,12.56,12.436,0.069,0.15,0.287,0.216,C,1.746,0.1113,1.153,0.1598,1.088,0.2873,0.68,0.1355,00104000,00000000,00000000,00000000,0.4765
201091101010173,181.39003310691,-62.175431461893,STAR,0.542,,,STAR,0.985,,,297.60635739330735,0.2210028370476804,G297.6063+00.2211,181.390007,-62.175311,0.3,0.3,90.0,12.221,12.195,12.073,11.946,0.055,0.094,0.156,0.158,C,3.632,0.1844,2.379,0.2055,1.704,0.2454,1.068,0.1552,00000000,00004000,00000000,00000000,0.435983
201094801010001,190.709619365704,-63.0585743885907,QSO,0.543,,,,,,,301.9580439084026,-0.20308899704864422,G301.9579-00.2031,190.709396,-63.058638,0.3,0.3,90.0,,2.899,2.612,,,0.27,0.023,,A,,,12450.0,3096.0,10370.0,222.4,,,,000c4000,000c8000,,0.430435
201094801010002,190.9626200836,-63.0874368494353,QSO,0.429,,,,,,,302.07346761049484,-0.2283369422614996,G302.0734-00.2283,190.962606,-63.087496,0.3,0.3,90.0,7.216,6.821,6.506,6.214,0.041,0.047,0.06,0.026,C,364.9,13.78,335.9,14.57,287.2,15.75,209.6,4.938,00004000,00004000,00018000,00008000,0.214334
201094801010004,191.445967425905,-63.009850672977,QSO,0.471,,,,,,,302.2904707564671,-0.14514537437535158,G302.2904-00.1452,191.445967,-63.009944,0.3,0.3,90.0,,4.821,4.275,,,0.062,0.027,,A,,,2120.0,121.2,2242.0,55.81,,,,000c4000,00008000,,0.335842
201094801010007,191.130063569817,-62.953237925745,QSO,0.535,,,STAR,0.979,,,302.1456235980244,-0.09205223775810803,G302.1456-00.0921,191.13013,-62.953308,0.3,0.3,90.0,12.169,12.054,12.079,11.996,0.063,0.073,0.12,0.183,C,3.811,0.222,2.709,0.1813,1.695,0.1878,1.021,0.1724,00004000,00004000,00000000,00000000,0.274696
201094801010013,191.061618168812,-63.2655913247655,GALAXY,0.505,,,STAR,1.0,,,302.1232336195957,-0.4051363381367289,G302.1232-00.4051,191.061722,-63.265573,0.3,0.3,90.0,11.085,11.048,10.964,10.855,0.052,0.062,0.076,0.06,C,10.34,0.4984,6.847,0.3887,4.734,0.3302,2.919,0.1619,00000000,00000000,00000000,00000000,0.180658
201094801010017,190.988614509568,-63.1638657790877,QSO,0.578,,,STAR,0.864,,,302.08744924916516,-0.30438936484878404,G302.0875-00.3044,190.988747,-63.163878,0.3,0.3,90.0,12.933,12.833,,12.635,0.076,0.109,,0.28,C,1.885,0.1315,1.322,0.1331,,,0.5664,0.146,00000000,00000000,,00000000,0.219556
201094801010026,190.837338267475,-63.0154144297419,STAR,0.428,,,STAR,1.0,,,302.01452528543683,-0.15807571229667186,G302.0145-00.1579,190.837332,-63.015333,0.3,0.3,90.0,12.938,12.943,,,0.071,0.122,,,C,1.876,0.123,1.195,0.1342,,,,,00000000,00000000,,,0.293122
201094801010030,191.05944562803,-63.1374091665946,QSO,0.466,,,STAR,0.997,,,302.1186730972074,-0.27703158620290125,G302.1187-00.2770,191.059668,-63.137444,0.3,0.3,90.0,12.683,12.702,12.539,,0.052,0.096,0.168,,C,2.374,0.1132,1.492,0.132,1.11,0.1715,,,00000040,00002000,00002000,,0.382966
201094801010036,190.90649327631,-63.1575296129616,QSO,0.559,,,GALAXY,0.929,,,302.0502000509163,-0.299156926733592,G302.0501-00.2990,190.906488,-63.157458,0.3,0.3,90.0,13.108,13.078,12.961,12.48,0.062,0.133,0.322,0.228,C,1.605,0.09143,1.055,0.1294,0.7523,0.2231,0.6535,0.1372,00000000,00000000,00000000,00000000,0.258141
201094801010037,191.16711256158,-63.077958807239,GALAXY,0.529,,,,,,,302.16574269375053,-0.21628238061930427,G302.1657-00.2161,191.167046,-63.077822,0.3,0.3,90.0,14.34,14.457,,,0.109,0.199,,,A,0.516,0.05166,0.2963,0.05428,,,,,00000000,00000000,,,0.504396
201094801010039,191.320262077502,-62.9742228228194,GALAXY,0.418,,,,,,,302.23258407717486,-0.11083586949302904,G302.2325-00.1109,191.32014,-62.974319,0.3,0.3,90.0,12.322,12.274,12.183,12.021,0.062,0.091,0.127,0.171,C,3.31,0.1877,2.214,0.1846,1.54,0.1806,0.9965,0.1571,00004040,00004000,00000000,00000000,0.399734
201094801010044,190.984825287936,-63.071506290115,GALAXY,0.594,,,STAR,0.83,,,302.08305031356883,-0.21211878196625567,G302.0831-00.2121,190.985078,-63.071524,0.3,0.3,90.0,12.684,12.568,12.673,,0.061,0.07,0.187,,C,2.372,0.1325,1.688,0.1083,0.9808,0.1693,,,00002000,00000000,00002000,,0.417084
201094801010063,191.184637544378,-63.109717421487,GALAXY,0.628,,,,,,,302.17450107653593,-0.24782276468343564,G302.1745-00.2479,191.184677,-63.109862,0.3,0.3,90.0,14.563,14.734,,,0.135,0.306,,,A,0.4201,0.05221,0.2295,0.06471,,,,,00000000,00000000,,,0.524302
201094801010069,190.85383423924,-63.207128998544,GALAXY,0.428,,,,,,,302.02797831070336,-0.34946315563071734,G302.0280-00.3493,190.854066,-63.207004,0.3,0.3,90.0,14.169,13.956,,,0.117,0.153,,,C,0.6037,0.06506,0.4698,0.06606,,,,,00000000,00000000,,,0.586491
201094801010071,191.238307604531,-62.9143079714047,QSO,0.467,,,STAR,0.999,,,302.19384724827995,-0.05185395801821773,G302.1937-00.0517,191.238197,-62.914233,0.3,0.3,90.0,13.303,13.326,,,0.124,0.147,,,C,1.341,0.1526,0.8399,0.114,,,,,00002000,00002000,,,0.325148
201094801010090,191.363173958416,-62.9840433842406,GALAXY,0.531,,,,,,,302.2523057093384,-0.12019413399511614,G302.2521-00.1201,191.362862,-62.984029,0.3,0.3,90.0,7.511,7.59,7.499,7.393,0.082,0.047,0.032,0.025,C,278.2,20.9,165.4,7.129,115.1,3.445,70.78,1.64,00000000,00000000,00000000,00000000,0.512555
201094801010105,191.090593071219,-63.0249704674003,GALAXY,0.49,,,STAR,1.0,,,302.1296529252224,-0.16424527403214662,G302.1296-00.1643,191.090592,-63.025075,0.3,0.3,90.0,10.616,10.578,10.683,10.619,0.044,0.063,0.073,0.068,C,15.92,0.6452,10.56,0.6146,6.132,0.4098,3.628,0.2273,00000000,00000000,00000000,00000000,0.376174
201094801010125,191.236730794795,-63.041228543548,GALAXY,0.626,,,,,,,302.19632832713586,-0.17875229976164622,G302.1963-00.1786,191.236702,-63.041078,0.3,0.3,90.0,13.81,13.368,,,0.206,0.245,,,A,0.8401,0.1594,0.8082,0.1821,,,,,00000000,00002000,,,0.544098
201094801010129,191.227911096407,-63.157927380762,GALAXY,0.639,,,,,,,302.1952883884973,-0.2955147095568349,G302.1953-00.2955,191.228035,-63.157995,0.3,0.3,90.0,13.683,13.829,12.979,,0.086,0.149,0.329,,C,0.9445,0.07479,0.5281,0.07247,0.74,0.2242,,,00000000,00000000,00000000,,0.315879
201094802010028,190.985326976253,-63.0812335426245,QSO,0.482,,,STAR,1.0,,,302.08356055195463,-0.22183529914914646,G302.0835-00.2218,190.985311,-63.081284,0.3,0.3,90.0,9.337,9.264,9.199,9.206,0.054,0.056,0.039,0.041,C,51.73,2.553,35.41,1.815,24.06,0.87,13.33,0.5034,00000000,00000000,00000000,00000000,0.183661
201094802010054,190.980469303419,-63.0627838981951,STAR,0.566,,,STAR,1.0,,,302.0808238693999,-0.2034576063419267,G302.0808-00.2033,190.980561,-63.062702,0.3,0.3,90.0,12.654,12.623,12.261,,0.066,0.12,0.127,,C,2.439,0.1492,1.605,0.1771,1.433,0.1673,,,00000000,00004000,00000000,,0.330795
201094802010071,191.293477725637,-63.0951831824806,QSO,0.611,,,,,,,302.2233590415494,-0.23205392834720165,G302.2233-00.2321,191.293375,-63.09527,0.3,0.3,90.0,13.56,13.504,,,0.082,0.131,,,C,1.059,0.0803,0.7125,0.08597,,,,,00000000,00000000,,,0.354631
201094802010103,191.068803415834,-63.1122206826107,GALAXY,0.486,,,,,,,302.1221993238544,-0.2517349445653109,G302.1222-00.2517,191.068935,-63.112187,0.3,0.3,90.0,13.176,13.072,,,0.094,0.141,,,C,1.507,0.1302,1.061,0.1376,,,,,00004000,00000000,,,0.246
201094804010020,190.89843161456,-63.124654530572,GALAXY,0.461,,,,,,,302.0455602791828,-0.26640773076975305,G302.0455-00.2662,190.89845,-63.124538,0.3,0.3,90.0,14.274,14.513,,,0.077,0.2,,,A,0.548,0.03896,0.2815,0.05175,,,,,00010000,00000000,,,0.420762
201094901010009,253.608317091746,-41.8320372093677,GALAXY,0.651,,,,,,,343.49020100429516,1.141093477307625,G343.4900+01.1410,253.608286,-41.832185,0.3,0.3,90.0,,6.948,,6.909,,0.052,,0.028,A,,,298.7,14.3,,,110.5,2.846,,00000000,,00108000,0.53869
201094901010018,253.582565147928,-41.8359804094564,STAR,0.737,,,,,,,343.47504703046616,1.153509156297629,G343.4751+01.1534,253.58274,-41.835964,0.3,0.3,90.0,,7.769,,7.731,,0.053,,0.024,A,,,140.3,6.872,,,51.82,1.15,,00000000,,00008000,0.472893
201094901010029,253.582088277058,-41.8199004891476,QSO,0.541,,,,,,,343.4873110897114,1.163918020848521,G343.4873+01.1638,253.582155,-41.819882,0.3,0.3,90.0,,,,4.461,,,,0.027,A,,,,,,,1054.0,26.24,,,,00008000,0.190913
201094901010043,253.520427741603,-41.9459527592106,QSO,0.649,,,GALAXY,0.604,,,343.36049883985834,1.1200812928256016,G343.3605+01.1199,253.52059,-41.94604,0.3,0.3,90.0,12.223,12.341,,,0.064,0.131,,,A,3.626,0.2154,2.08,0.2509,,,,,00000000,00000000,,,0.53631
201094901010046,253.688649937444,-41.8791402085452,QSO,0.552,,,STAR,1.0,,,343.49127379806475,1.0649510033630252,G343.4912+01.0650,253.688592,-41.879108,0.3,0.3,90.0,,11.451,,11.27,,0.075,,0.074,A,,,4.721,0.3262,,,1.99,0.1365,,00004000,,00000200,0.194003
201094901010132,253.727065292716,-41.7817887774516,GALAXY,0.788,,,,,,,343.5849760738723,1.1039339325294792,G343.5848+01.1040,253.726867,-41.781836,0.3,0.3,90.0,,12.45,,,,0.095,,,A,,,1.882,0.1649,,,,,,00000000,,,0.558936
201094901010133,253.483310600655,-41.9294866803464,QSO,0.451,,,,,,,343.35585302615755,1.1518915169274009,G343.3558+01.1520,253.483132,-41.929417,0.3,0.3,90.0,,11.753,,12.136,,0.115,,0.2,A,,,3.577,0.3783,,,0.8969,0.1656,,00000000,,00000400,0.540376
201094901010135,253.661047718716,-41.9961335008839,QSO,0.526,,,STAR,1.0,,,343.38741552300024,1.0072795057978619,G343.3872+01.0072,253.660956,-41.99628,0.3,0.3,90.0,11.401,11.353,11.263,10.754,0.061,0.076,0.102,0.111,C,7.729,0.4358,5.168,0.3612,3.592,0.3382,3.203,0.3273,00000000,00002000,00002000,00002200,0.58165
201094901010164,253.625229027431,-41.9346911700152,QSO,0.583,,,STAR,0.995,,,343.4183858061132,1.0666565130544583,G343.4184+01.0666,253.625255,-41.934656,0.3,0.3,90.0,10.749,10.464,10.03,9.821,0.054,0.072,0.065,0.042,C,14.09,0.696,11.72,0.7772,11.19,0.6691,7.566,0.2925,00004000,00004000,00008000,00000000,0.144524
201094901010182,253.599147588694,-42.0285531662053,QSO,0.538,,,STAR,0.998,,,343.3332599350761,1.022588849241745,G343.3332+01.0226,253.599141,-42.028534,0.3,0.3,90.0,11.918,11.803,11.955,11.981,0.043,0.082,0.122,0.228,C,4.802,0.1914,3.414,0.2563,1.9,0.2141,1.035,0.2175,00000000,00000000,00000000,00000000,0.0711
201094901010188,253.710590579018,-42.0334749440177,QSO,0.603,,,,,,,343.38155475233094,0.9551743844266786,G343.3815+00.9551,253.71063,-42.03347,0.3,0.3,90.0,10.909,10.713,10.257,9.374,0.049,0.065,0.056,0.035,C,12.16,0.5493,9.317,0.5588,9.076,0.4716,11.41,0.3727,00000000,00010000,00000000,00008000,0.106722
201094901010192,253.676319262537,-41.8244591369932,QSO,0.633,,,STAR,1.0,,,343.52799922853626,1.1064974468682867,G343.5280+01.1063,253.676476,-41.824524,0.3,0.3,90.0,,12.048,,12.012,,0.087,,0.147,A,,,2.726,0.2193,,,1.005,0.1361,,00004000,,00000000,0.481047
201094901010242,253.685794327696,-41.770588841592,GALAXY,0.883,,,,,,,343.57432105401546,1.134905439018231,G343.5743+01.1349,253.685763,-41.770489,0.3,0.3,90.0,,12.764,,,,0.125,,,A,,,1.409,0.1626,,,,,,00000000,,,0.369292
