#GroupID Nmem l b delta_l delta_b Ks1 Ks3 KsF radius
   75    9 299.56107   1.09978  10.60053  12.89990  13.30826  14.51308  15.36110 440.25914 299.58395   1.09804 468.03970
   76    6 298.39642   0.75075   4.98440  10.26229  13.26399  13.64840  14.87850 356.01164 298.38986   0.82362 616.05056
   77    4 297.71258   1.06901   3.40339   7.13960  14.08273  15.20794  15.32142 248.87043 297.73377   1.05789 250.38228
   78    3 298.31151   0.28459   5.36802   3.77712  12.71176  15.12950  15.12950 196.33091 298.35167   0.30093 323.05064
   79   31 300.51125   1.80876  35.42942  24.98259  11.94582  12.46909  15.37571 1151.69203 300.32268   1.64423 1853.39296
   80    7 300.02469   1.74861   9.34596   7.79954  12.28808  13.12811  15.43631 408.51443 300.10549   1.82832 730.17097
   81    7 300.14501   2.07272   7.12560   8.22217  13.63018  15.01046  15.48569 296.08139 300.06448   2.06231 430.98328
   82   17 299.85800   2.06086  16.25824  14.39402  13.08303  13.95243  15.58146 602.37458 299.92956   2.08704 757.02672
   83   13 299.25973   1.90552  18.01967  24.84978  14.11274  14.58600  15.83023 943.06921 299.38131   2.13760 1625.08428
   84   15 298.98073   2.10758  16.90986  11.11680  12.81669  13.83640  15.55400 643.58237 298.93653   2.20668 903.21010
   85   18 300.68402   1.24742  19.16983  32.19412  11.87919  13.46667  15.26233 989.75795 300.68899   1.18191 1224.14395
   86    5 301.63001   2.18215   5.54586   6.78042  12.59672  14.54059  14.67842 303.21549 301.67822   2.11307 498.99250
   87   10 302.00176   1.74390   6.20983  25.38496  12.64711  14.97762  15.33127 767.55917 301.99474   1.53391 1523.09772
   88    3 302.49871   1.52970   4.34156   2.00516  13.03779  14.43754  14.43754 150.73322 302.46197   1.51831 286.84955
   89    4 302.62504   1.68204   6.94734   5.28735  13.56754  14.72229  14.93317 250.15908 302.56118   1.70950 491.99652
   90    7 302.92803   1.74941  14.61089   1.53753  12.96480  13.65612  14.56238 451.23476 303.00747   1.73166 717.56701
   91    2 302.88377   2.13855   4.14133   3.77068  14.82956   0.00000  15.04542 167.96009 302.91829   2.10712 335.91830
   92    5 302.55853   2.08835   6.54838   7.56649  13.52021  15.18236  15.31304 318.79925 302.59568   2.12409 449.45699
   93    4 303.10160   2.12557   3.43933  11.08536  13.21868  15.07083  15.11552 393.84556 303.10294   2.09343 417.53011
   94    4 303.45474   2.17585   9.04426   5.29795  12.34988  14.75422  15.37562 346.48969 303.45910   2.17135 354.42410
   95    3 304.17543   2.13973   3.52363   1.34075  13.05553  14.85958  14.85958 137.00034 304.15948   2.14711 191.70928
   96    4 304.27183   1.93804   4.02073   3.77812  12.44056  14.57545  14.85414 144.31192 304.30607   1.93080 264.65379
   97    6 304.94307   1.65654   4.76313  14.26799  13.82524  14.76606  15.29724 486.59823 304.92008   1.54473 894.39092
   98   14 305.05486   1.94110  21.29272  16.39344  12.45967  13.24963  15.07008 808.99947 305.11327   2.05005 1051.04464
   99   39 304.89131   1.15639  28.62288  29.38816  12.92873  13.41237  15.18150 1163.02658 304.97443   1.04481 1491.21241
  100    5 305.08782   1.49682   2.56569   4.51605  13.04086  14.05754  14.91584 179.62128 305.07678   1.51129 228.78983
  101   38 305.37538   1.00122  17.33495  34.88210  13.18846  13.43084  15.34703 1095.72912 305.33731   1.30238 2167.82300
  102    2 305.26071   2.16928   4.86543   1.85199  14.34698   0.00000  14.82012 156.08242 305.22016   2.18471 312.16344
  103    8 305.41779   1.86469  15.01488   4.60352  13.64030  14.37728  15.39958 525.74304 305.42519   1.82136 558.31265
  104    8 305.69772   1.09948  11.95475   8.18028  12.83395  14.24906  15.16720 417.44874 305.76777   1.07320 648.62840
  105   18 305.81664   2.01936  10.85554  26.34583  13.71581  13.82586  15.12802 1063.56456 305.82824   1.72415 1583.70786
  106    8 305.58423   2.14588  10.42284   8.05740  13.97771  14.60049  15.51479 380.68148 305.63803   2.14746 552.97592
  107    6 306.09751   0.85737   7.97422   7.91120  13.48227  14.32713  14.75287 343.84868 306.00534   0.88248 563.40352
  108    4 307.27438   1.82933  13.93508   2.43665  14.83470  15.36158  15.63919 425.22157 307.38965   1.82127 836.26306
  109    5 307.46631   1.99378   5.18214   6.67651  13.59876  14.40337  14.98073 263.36987 307.47907   1.92174 461.26227
  110   13 306.48939   1.06034  15.90318   9.58468  12.57917  13.77686  14.61390 570.48120 306.63679   1.11856 1098.07914
  111   20 307.43103   1.12827  24.72963  17.40623  12.43702  13.11900  15.29351 841.70294 307.36121   1.13128 940.58860
  112    9 307.79660   1.09981  12.59073   5.71216  12.02522  12.95780  15.04325 539.25507 307.73316   1.03537 764.41081
  113   13 307.91660   0.83793  13.31964  19.02808  12.74588  14.28996  15.16489 751.59192 307.86724   0.94145 1157.70728
  114    4 308.09656   0.81755   1.14879   5.15510  13.45645  14.36428  14.73992 163.91464 308.09736   0.77202 309.65882
  115    5 307.82725   0.61375   5.22960   7.58523  13.82865  14.41909  15.15912 284.22979 307.83427   0.60659 266.27284
  116   11 308.46026   1.55738  11.69501  15.47831  13.66076  13.89657  15.08921 532.58677 308.50424   1.61043 737.48633
  117    1 308.42302   1.91690   0.00000   0.00000  15.16597   0.00000  15.16597   0.00000 308.42302   1.91690   0.00000
  118    7 308.80244   1.45606   7.12441  13.58208  14.30816  14.52571  15.29871 496.59115 308.78246   1.43929 544.59342
  119    3 308.76091   1.20734   0.82550   5.05252  13.28499  14.54171  14.54171 160.78902 308.75457   1.20224 180.07421
  120    4 309.16573   1.59110   6.44078   8.03248  12.22255  14.53035  14.64938 323.78247 309.18425   1.56890 338.96511
  121    5 308.89618   1.84946   2.02759   2.43758  11.56157  13.64470  15.31399  84.46109 308.88971   1.83174 146.34229
  122    2 309.06646   1.80176   5.81430   0.05327  14.44864   0.00000  14.89109 174.34999 309.11492   1.80132 348.69993
  123    5 308.61459   1.94022   4.26670   7.70898  13.00384  14.87289  15.23936 249.01142 308.65353   1.95899 311.85107
  124    3 308.02017   1.73551   1.45020   6.64105  14.14892  14.96770  14.96770 233.34112 308.02055   1.68854 400.61235
  125    9 307.86323   2.11926   8.51136  12.00877  12.89174  13.84626  15.60514 442.19490 307.82533   2.07573 649.85235
  126    5 309.39834   1.85466   7.39188   6.14890  11.07693  13.92455  14.75577 312.41818 309.40473   1.88223 394.85845
  127    7 309.70864   1.77191   9.82883   7.62157   9.95726  13.54005  14.52562 438.81189 309.72137   1.73154 578.54960
  128    9 310.20751   2.00715   8.92449  11.22055  11.65677  13.57711  14.93781 441.80302 310.22593   1.93976 666.25045
  129    4 309.97055   2.17401   5.64163   4.79990  12.61570  13.85437  13.97259 209.84249 309.93256   2.20581 342.89128
  130    8 310.66794   2.05822  13.30257  12.01578  13.15826  14.66027  15.48624 454.91644 310.55066   2.02656 820.06212
  131    3 298.64335   2.18510   0.21828   5.14623  15.01068  15.67537  15.67537 204.11064 298.64232   2.21422 309.00985
  132   11 297.62203   2.00516   9.78246  16.09583  13.79288  14.04126  15.50433 579.24543 297.62416   2.05629 667.59880
  133    4 297.16641   2.19399   1.80390   5.99183  14.09874  14.95055  15.17973 245.04238 297.15072   2.12775 367.69159
  134    5 296.89663   2.11229   9.79880   9.07339  14.03457  14.60018  15.12588 408.34695 296.81063   2.11897 670.48132
  135    3 297.09786   1.63131   2.64008   2.07794  14.20795  15.31267  15.31267 108.02700 297.10531   1.63502 126.68041
  136    3 297.00614   1.22471   6.09593   1.20395  14.67524  15.40744  15.40744 210.59349 297.04967   1.21905 365.71521
  137    5 296.82759   0.81775   7.05504   6.38285  13.36110  14.31727  15.38817 312.06803 296.77216   0.81222 480.93566
  138    6 296.47961   1.09759   8.24691   8.29727  13.81213  14.16344  15.27879 410.14201 296.44781   1.11879 377.06492
  139    4 296.35895   1.34166   6.77900   3.78555  13.44894  15.04828  15.50959 301.82331 296.39819   1.35064 442.64771
  140   13 296.05251   1.08698  25.60573   9.11561  13.94403  14.45668  15.60281 847.47082 296.12919   1.07365 1065.15095
  141   12 295.58771   1.09250  17.07433   8.26741  14.01235  14.64839  15.47218 588.06684 295.46281   1.08923 1033.30489
  142    4 295.99610   1.24560   6.42055   2.94844  13.35203  14.89242  15.35812 261.93204 296.00615   1.27099 334.37108
  143   12 296.09822   0.87850  22.64031   5.16933  12.91073  13.33957  15.33929 736.71811 296.13537   0.86567 859.68610
  144    5 295.74839   0.91646   4.20366   6.65590  14.58138  15.01631  15.32555 302.69034 295.74201   0.91355 308.38122
  145    6 295.31889   1.18707   5.08247   9.33550  14.43701  14.70553  15.64101 358.90508 295.31185   1.24005 527.28932
  146   23 294.93785   1.09973  25.02629  18.80907  12.82283  13.23307  15.17445 815.14685 295.09783   1.04269 1410.33824
  147    5 295.11145   1.34480   9.44322   7.40728  14.36716  15.18548  15.31980 329.88200 295.11286   1.41707 519.25948
  148    3 295.14291   1.51653   2.54197   2.84078  14.85759  15.13116  15.13116 112.26807 295.16730   1.53598 203.30110
  149    4 294.77123   1.30305   5.74925   3.73433  14.07923  15.21908  15.56941 220.13590 294.75864   1.29500 264.27361
  150    4 295.54867   1.68332   3.89186   3.02466  14.41179  15.50165  15.54012 136.19616 295.54102   1.71336 201.35835
  151    9 295.89725   1.58959   8.89142   8.83442  13.86305  14.60781  15.43167 390.09867 296.00551   1.59505 575.26005
  152   12 296.20722   1.88160   6.12742  21.36874  12.29126  13.54132  15.35891 725.03828 296.23818   1.84193 847.24350
  153    3 296.21052   2.17725   7.95878   2.45808  14.88526  15.53661  15.53661 264.42522 296.13776   2.16684 494.55515
  154    4 296.40205   1.92606   6.86484   5.49815  14.11941  15.38566  15.78218 239.16436 296.45954   1.95941 447.66155
  155    6 295.70184   1.80240   8.06587   7.78203  14.17681  14.82155  15.40252 327.63254 295.71621   1.72901 559.95157
  156    5 295.22197   0.51001   7.03003   8.57259  14.57989  14.72678  15.04420 355.01389 295.28536   0.43446 660.09012
  157    1 295.68674   2.08117   0.00000   0.00000  15.09699   0.00000  15.09699   0.00000 295.68674   2.08117   0.00000
  158    5 295.47296   2.14922   4.12241   8.77801  13.10465  14.58426  15.28647 302.12124 295.46915   2.17348 338.58000
  159    4 295.31330   2.17068   2.94952   5.20131  12.97321  14.64330  14.70331 213.32076 295.32819   2.14299 313.89157
  160   11 295.02364   2.10724   8.24562   8.35641  14.01560  14.50362  15.49125 354.43567 295.06075   2.10720 487.15356
  161    2 294.91694   1.88186   2.23369   4.77405  14.31830   0.00000  14.79831 158.10794 294.93556   1.84208 316.21523
  162    6 295.91724   0.41704   6.88092   1.70771  13.36050  14.56398  15.19043 232.81198 295.86445   0.40442 371.30719
  163    6 304.70628  -0.31091   3.01521   5.47866  12.94302  13.39153  14.58392 185.55831 304.68198  -0.30152 259.54706
  164    6 311.85230   2.05720   5.89509  10.85844  13.96766  15.05902  15.34715 389.59850 311.85614   1.94904 681.05781
  165    3 312.37245   1.76474   3.42927   8.09060  12.49854  13.32201  13.32201 276.86757 312.34532   1.77152 346.86742
  166    3 313.86315   1.95158   6.06106   4.78192  14.43227  14.87662  14.87662 239.24831 313.82610   1.90265 436.38827
  167    5 314.82775   1.79705   3.89289   5.59923  12.43077  14.33195  14.97836 224.75781 314.85942   1.78628 288.29552
  168    2 315.33709   1.91434   3.31752   0.08611  14.08212   0.00000  14.10573  99.50351 315.30945   1.91363 199.00698
  169    7 315.47148   2.03851   7.47240  10.21466  13.13814  13.87292  14.90667 328.89882 315.49179   1.95759 607.56319
  170   32 316.03334   2.01748  26.51929  29.41451  12.96650  13.22816  15.05549 1241.52309 316.01351   1.97147 1149.75221
  171    7 316.33357   2.05610   2.54213  13.61598  13.81850  14.40488  15.42226 425.01261 316.33581   2.11864 619.67458
  172    3 315.65274   1.83062   3.63817   3.88431  13.98851  14.47819  14.47819 147.40920 315.61706   1.84492 255.75621
  173    8 315.45753   1.45142   8.17696  13.14628  12.83201  13.14496  13.85228 500.95027 315.39319   1.38216 622.43517
  174    4 315.98025   1.59518   2.98112   4.95593  13.06284  14.00049  14.49715 190.86060 315.99424   1.64632 329.01518
  175    8 317.03139   2.18882  12.18774   2.68649  11.08780  13.73837  14.97898 430.92961 316.94804   2.20138 732.38758
  176    3 317.28709   1.65078   3.46982   8.16357  12.53620  15.16224  15.16224 277.72260 317.26576   1.65090 320.90068
  177    4 317.47798   1.80557   5.24732  10.98242  13.20825  14.12895  15.10714 399.83432 317.45517   1.86340 600.16556
  178   15 317.32855   2.01126  16.25683   8.91986  12.29204  12.91675  15.05795 512.18267 317.43293   2.01271 887.70730
  179    2 317.15709   1.92053   3.11548   2.73677  14.43327   0.00000  14.57817 124.36566 317.18305   1.89773 248.73039
  180    4 317.71563   1.63009   3.95077   1.67192  13.78750  14.87193  14.88121 136.26223 317.74487   1.64827 257.31010
  181   12 317.27000   1.11032  13.99738  16.47895  12.86983  13.42386  15.34667 631.54232 317.21405   1.12983 822.06495
  182    3 316.30649   1.16721   3.40457   5.77173  13.62564  15.09105  15.09105 197.15217 316.31735   1.11353 349.02248
  183    3 318.66247   1.44153   3.93495   4.94117  12.16476  13.72826  13.72826 204.82059 318.64992   1.40952 300.70064
