srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
200088201010106,270.945629370192,-24.3677963390065,QSO,0.667,,,,,,,5.992518583815263,-1.190301980614801,4066021182398258048,270.94581391165,-24.36792969453,1370.26038,1248.48279,1523.78748,1328.40491,1200.48938,1478.96875,10033,0.772465
200088201010115,270.98093278689,-24.525093474445,GALAXY,0.536,,,,,,,5.8712564458255425,-1.2955525487431787,4065972047952404736,270.9811664819,-24.5249617612,5967.66455,3065.03174,8785.9375,5720.31152,4134.61719,7748.90576,10033,0.900373
200088201010117,270.81519051573,-24.286019792098,GALAXY,0.639,,,,,,,6.005289571069794,-1.0465960605296172,4066025717875369344,270.8151486227,-24.28575945869,6239.56885,3568.91772,10749.8135,6870.52441,4661.34912,8497.85449,20033,0.947229
200088201010125,270.967534564652,-24.3829310774009,GALAXY,0.836,,,,,,,5.989135631030173,-1.2151158254359165,4065974173958335232,270.96752028315,-24.38314081954,1057.38782,1032.03284,1085.20361,1045.36926,1025.39539,1065.9447,10033,0.756522
200088201010140,270.993845320394,-24.416299054857,GALAXY,0.859,,,,,,,5.9718297179322,-1.252374225469987,4065973834676683648,270.99388328669,-24.41629356537,1290.31201,1239.69006,1364.07544,1280.9458,1207.61243,1358.25818,10033,0.126014
200088201010174,271.087839471617,-24.3312013848433,QSO,0.579,,,,,,,6.088017950928,-1.2852185142571342,4065976033699939840,271.08796811931,-24.33146420921,727.253235,680.976074,786.979553,728.255737,679.586243,799.074951,10033,1.036008
200088201010187,271.02606187361,-24.554069223332,GALAXY,0.642,,,,,,,5.866161984070342,-1.3455423993484,4065968852514234752,271.02601264471,-24.55397545365,7036.81055,4417.4585,10822.2363,4390.90234,3800.18433,6741.06152,10033,0.374084
200088201010189,271.128567068213,-24.4429635068482,QSO,0.517,,,STAR,1.0,,,6.008774252806048,-1.372342172315572,4065971532574154240,271.12856655766,-24.44296406384,1231.98975,1175.55896,1316.24792,1217.19128,1167.76526,1264.79553,10033,0.002612
200088201010194,270.9714175913,-24.564228363561,GALAXY,0.604,,,,,,,5.832904505927395,-1.3072291310653215,4065963110120536704,270.9713657163,-24.56454870683,819.581726,671.421692,982.236084,821.1828,724.221619,947.999023,10033,1.165676
200088201010204,271.0233653874,-24.580659416193,GALAXY,0.723,,,,,,,5.841783399110215,-1.356454204838523,4065967959143097600,271.02344629374,-24.58080466148,5248.80176,2841.77954,8418.31934,2628.04346,1944.77527,3211.13452,10033,0.586141
200088201010211,270.913982616777,-24.5515647262234,STAR,0.463,,,,,,,5.818269160595257,-1.2555063348114368,4065966069375529856,270.91382575072,-24.55145243759,1019.40387,991.643555,1055.76624,1017.30426,991.467834,1047.12659,10033,0.653649
200088201010224,271.011969426827,-24.3609185332378,STAR,0.709,,,,,,,6.028194378228686,-1.239567807128806,4065975724462453376,271.01197444393,-24.36112710536,1243.04883,1211.81897,1277.04297,1250.87244,1213.52722,1290.65503,10033,0.75104
200088201010236,271.05220139034,-24.3285999078963,GALAXY,0.75,,,,,,,6.0743528197118115,-1.2556445427068161,4065976274218118016,271.05201936261,-24.32862717791,1198.31042,1157.62512,1244.90552,1197.07605,1153.37329,1250.01514,10033,0.605124
200088201010248,271.107709574573,-24.3998240392833,QSO,0.763,,,,,,,6.037073328017579,-1.334642111582266,4065974792433770240,271.10753542872,-24.39978825815,1208.67847,1141.23254,1280.74878,1202.29443,1128.95776,1270.70325,10033,0.585282
200088201010259,271.137163085826,-24.3123322839756,QSO,0.583,,,STAR,1.0,,,6.126509155107912,-1.3151413300888957,4066069251668212480,271.1371677605,-24.31236832639,1184.59119,1158.33569,1226.23535,1182.40479,1146.96265,1225.14795,10013,0.130656
200088201010269,271.067037134835,-24.4659848374155,QSO,0.538,,,,,,,5.961234234881932,-1.334814552900613,4065971257696260992,271.06685108869,-24.46592805905,309.727997,281.510681,347.482971,317.478027,289.909393,356.624847,10033,0.642981
200088201010270,271.069735159991,-24.4768768282945,QSO,0.653,,,,,,,5.952944663275167,-1.3422969464125085,4065969707191576832,271.06993242625,-24.47697954756,1209.57935,1142.60718,1300.90271,1199.94067,1129.87964,1300.56787,10033,0.744643
200088201010272,270.94423410779,-24.545371241212,QSO,0.381,,,,,,,5.837187969737207,-1.276430038854858,4065966099417734784,270.94450930559,-24.54545122053,6003.28418,3353.08911,9642.51465,5392.54346,4475.84131,6418.34424,10033,0.946062
200088201010278,271.140146022935,-24.4525270330644,STAR,0.591,,,,,,,6.005603059130456,-1.386217269892984,4065971463854669440,271.14037052052,-24.45271464264,1280.56018,1252.01587,1310.45264,1272.73035,1234.99414,1308.75745,10033,0.998705
200088201010282,271.000383080833,-24.3202404635147,STAR,0.498,,,,,,,6.0584581456956705,-1.2104016097631818,4066023209622821376,271.00031074788,-24.31999765695,1221.17493,1177.70154,1269.77832,1220.79602,1180.15002,1264.44788,10033,0.905739
200088201010293,270.76610024016,-24.473155681285,GALAXY,0.675,,,,,,,5.820352350170485,-1.0997873128680524,4066015031995381632,270.76595415956,-24.4734363326,4393.625,2403.59546,8538.83789,5058.41455,3464.36133,6601.06201,10033,1.117987
200088201010296,271.05724510412,-24.4012156985868,QSO,0.706,,,STAR,1.0,,,6.013315761645012,-1.2952739015411094,4065974624950814720,271.05741662705,-24.40141497199,1166.57336,1114.37085,1220.03491,1137.16626,1091.46643,1191.81628,10033,0.91151
200088201010303,270.921665126404,-24.3602302332467,GALAXY,0.452,,,,,,,5.988381331047333,-1.1675712127190068,4066021354188336896,270.92202575468,-24.36018603923,837.945312,754.991516,945.586975,1001.2395,906.575745,1153.75208,10033,1.193331
200088201010312,271.09332158838,-24.545990085869,GALAXY,0.848,,,,,,,5.903222661594334,-1.3948929593975983,4065968474540660224,271.09299925917,-24.54601895294,5955.3208,3203.40405,7916.73438,5174.5752,3138.1604,12051.8496,10033,1.060622
200088201010325,271.107499938962,-24.3858741826649,GALAXY,0.517,,,,,,,6.049141229967036,-1.3276364504861604,4065974968548020352,271.1076480562,-24.3856603027,1279.75781,1217.90991,1346.00684,1266.00525,1222.35571,1322.11206,10033,0.910334
200088201010334,271.119152599711,-24.3156600851429,QSO,0.653,,,STAR,1.0,,,6.115560493113846,-1.3024665387440812,4066069904503243264,271.11920309529,-24.3157607471,1242.19153,1207.76282,1275.21704,1236.92542,1204.83765,1274.68652,10033,0.398452
200088201010340,271.12141981116,-24.3647198920234,QSO,0.591,,,,,,,6.073801458014336,-1.3283167550650654,4065974998592210688,271.12141818888,-24.36464555905,1209.77173,1174.6665,1250.79163,1204.45544,1166.75354,1255.09814,10033,0.267652
200088201010352,271.11400797148,-24.3990027459695,QSO,0.485,,,STAR,1.0,,,6.040602138596553,-1.3392387457435977,4065974796749321856,271.11419926916,-24.39897128735,1248.55127,1221.34888,1280.32373,1243.53809,1213.64111,1275.53271,10033,0.63731
200088201010354,270.96023784497,-24.391759691055,GALAXY,0.699,,,,,,,5.97817875335799,-1.2136632103843963,4065974173958327168,270.96037143222,-24.39146510951,3804.27026,1651.35962,7260.6875,4896.40479,3343.88428,7022.47656,10033,1.14738
200088201010362,270.961019480903,-24.3368248612956,QSO,0.649,,,,,,,6.026390394647096,-1.1873003495146475,4066022900385392512,270.96128749921,-24.33697372472,8154.63721,6424.12305,11030.4814,7101.88965,5887.63818,11036.5566,10033,1.029592
200088201010375,270.92233356424,-24.471193655135,GALAXY,0.611,,,,,,,5.8920180273988905,-1.2226294124183625,4065973216183846400,270.92241224776,-24.47089324349,2905.22583,1808.13843,3991.77539,2959.87427,2045.25879,4158.99854,10033,1.111788
200088201010386,271.060245550072,-24.3267896148571,QSO,0.728,,,STAR,1.0,,,6.079527618876294,-1.2611435028103788,4065976274218115840,271.06024661584,-24.32690131932,1221.65613,1184.41833,1245.85425,1222.96008,1193.07581,1253.01904,10033,0.402151
200088201010401,271.120250566723,-24.2339940242615,QSO,0.614,,,STAR,1.0,,,6.187248425335261,-1.2633032411887788,4066117836341878144,271.12028725121,-24.2340478636,1261.08203,1183.38586,1392.96729,1259.1825,1191.82446,1337.46863,10033,0.228187
200088201010403,270.97180796254,-24.548036375234,GALAXY,0.72,,,,,,,5.847187814466525,-1.2995871932483831,4065963183139850240,270.97156767852,-24.54783436774,5488.50439,3424.91431,7831.81787,4332.77686,3324.54468,6010.61182,10033,1.071434
200088201010407,271.060367359742,-24.3727489763839,QSO,0.672,,,,,,,6.039523307188185,-1.2837868130234655,4065975861901241856,271.06056767162,-24.37249882408,1243.70874,1173.18677,1328.1908,1240.58069,1159.30261,1314.33398,10033,1.114652
200088201010413,271.048149943116,-24.4248148212754,QSO,0.46,,,,,,,5.988682421342444,-1.2996349930220168,4065974521871427200,271.04826824229,-24.42499704828,1437.922,1390.51404,1502.96045,1435.74585,1385.3678,1508.4231,10033,0.762049
200088201010416,271.074624974204,-24.4032776225769,QSO,0.617,,,,,,,6.019284198407177,-1.3100776363673672,4065974453151949696,271.07461705972,-24.40305423234,1583.18359,1216.20728,2360.88989,2490.62256,2058.51709,2833.86035,10033,0.804623
200088201010417,271.134525081038,-24.4026798877022,QSO,0.508,,,,,,,6.046557259226151,-1.3573270579041399,4065971944891029504,271.1344290708,-24.40285465795,1259.29041,1223.83618,1298.11987,1252.58179,1218.53687,1280.89124,10033,0.703514
200088201010420,271.15449533557,-24.4993674858612,QSO,0.466,,,STAR,1.0,,,5.971160348421739,-1.4205538112198792,4065970020745639296,271.15447861018,-24.49963805235,1235.20361,1198.46692,1299.52698,1239.76318,1205.00952,1275.60999,10033,0.975579
200088201010428,271.10423334312,-24.4624748851459,QSO,0.499,,,,,,,5.980901528282971,-1.3625996198686696,4065971115929904384,271.10425976866,-24.46258062938,1315.49878,1266.81873,1352.93481,1301.08704,1262.66675,1345.51929,10033,0.390403
200088201010432,270.848863047133,-24.2572778019265,GALAXY,0.964,,,,,,,6.045421400923483,-1.05917910776723,4066027332791489536,270.84879169367,-24.25717096074,1399.79041,1346.59045,1462.38342,1369.32739,1328.51294,1444.23889,10033,0.450317
200088201010437,271.140003451121,-24.3652609292521,GALAXY,0.493,,,,,,,6.081629359968671,-1.3433375491673754,4066068770631144448,271.13986444693,-24.3652470408,1092.9054,1059.32739,1120.55725,1088.3717,1057.60303,1119.87634,10033,0.458579
200088201010445,270.843862556834,-24.3681646812894,GALAXY,0.91,,,,,,,5.94661809496353,-1.1097564796229624,4066021903952479232,270.84412038638,-24.36804205132,281.86615,280.40567,283.428467,281.716736,280.366974,283.189301,10033,0.953813
200088201010451,271.055554304644,-24.41408160098,QSO,0.535,,,,,,,6.001346073757926,-1.3002440276225828,4065974620634150016,271.0556993944,-24.41421355937,7518.17676,5356.06982,11377.5459,4397.73096,3712.4624,5282.52197,10033,0.672224
200088201010462,271.046329996914,-24.3625495935442,STAR,0.42,,,,,,,6.042138039169538,-1.2676406680532846,4065975930620727040,271.04650544203,-24.36255841129,1275.60181,1241.08728,1311.43628,1260.44849,1234.18408,1294.11548,10013,0.576235
200088201010466,271.0808786616,-24.4355242767475,QSO,0.532,,,,,,,5.99396823612258,-1.3308553566593537,4065974350072721152,271.08089388587,-24.43532707319,1350.29626,1183.53857,1609.77698,1400.07495,1216.61841,1574.27673,10033,0.711684
200088201010490,271.122146914993,-24.4243880752201,QSO,0.724,,,STAR,1.0,,,6.022104032591655,-1.3581425070355402,4065971738732594816,271.12224757903,-24.42449349725,1293.67615,1248.96667,1343.46912,1287.10559,1241.43726,1336.47717,10033,0.5029
200088201010494,270.861242860298,-24.2123951619055,QSO,0.549,,,STAR,1.0,,,6.0900595589394175,-1.0469318228568385,4066028260504444416,270.86134177718,-24.21268842498,1326.63623,1293.14587,1364.19751,1340.10278,1301.25793,1371.19763,10033,1.104573
200088201010502,271.032551523139,-24.3866978761105,QSO,0.537,,,,,,,6.014931827414483,-1.268554673160215,4065975449584385280,271.03262944408,-24.38686250904,1642.75037,1520.15588,1771.36487,1613.10559,1499.85681,1756.31799,10033,0.6454
200088201010508,271.100934962873,-24.3084628088336,QSO,0.552,,,,,,,6.113693180185804,-1.284468114288352,4066069968902677120,271.10101037605,-24.30868104155,1418.10437,1358.08264,1470.38391,1410.70886,1354.72656,1484.58911,10033,0.823676
200088201010519,270.916042305458,-24.3235029453946,STAR,0.558,,,,,,,6.017855776579553,-1.1450601198524084,4066023690659180800,270.91610213385,-24.32362097226,1160.29895,1120.64893,1194.00146,1159.27405,1124.01929,1188.51819,10033,0.468035
200088201010527,271.159113027259,-24.3461389433934,QSO,0.682,,,STAR,1.0,,,6.106835926506269,-1.349142638163565,4066068903750842496,271.15912728728,-24.34629284442,895.447144,847.838318,961.550049,884.432373,831.280457,938.955322,10033,0.556014
200088201010530,271.126648742534,-24.4816145305473,QSO,0.666,,,,,,,5.974218248416523,-1.3897641929527556,4065970291307179264,271.12679934413,-24.4814733769,1849.07666,1544.35449,2445.25659,1915.70044,1627.60815,2425.57593,10033,0.708297
200088201010537,271.086714691901,-24.3689425468563,QSO,0.642,,,STAR,1.0,,,6.054615821955536,-1.3028341936459042,4065975140330180096,271.08641211496,-24.36878680293,1065.29382,938.836609,1214.81458,1064.02625,958.814453,1214.29358,10033,1.139685
200088201010539,271.032506867286,-24.3574838299797,QSO,0.452,,,,,,,6.040372396710528,-1.254182713774797,4065976132453586176,271.03248771942,-24.35738371646,1150.76404,1081.17163,1233.92249,1115.0188,1060.56726,1176.25952,10033,0.365839
200088201010540,271.175567525561,-24.3798978744242,QSO,0.592,,,,,,,6.0847431935610565,-1.3787488883042534,4066065777009125376,271.17591852415,-24.37997232348,1197.43127,1085.30261,1348.6676,1180.97241,1065.89185,1285.49744,10033,1.181713
200088201010559,270.74891813283,-24.549307489463,GALAXY,0.719,,,,,,,5.746360049853528,-1.1236768410359805,4066012244546127872,270.74914197716,-24.54936037184,5055.94336,2939.448,8080.07422,5038.52441,3532.79443,7552.49609,10033,0.757314
200088201010565,271.08487884006,-24.323168979089,QSO,0.531,,,,,,,6.093696440841657,-1.2789281806250807,4066069938862255104,271.08518164157,-24.32321814149,1169.31445,1095.89294,1261.21521,1136.11719,1071.53967,1240.93982,10033,1.00897
200088201010571,270.935231886348,-24.5658976167985,GALAXY,0.729,,,,,,,5.815281313000148,-1.2793818585332553,4065966000656019200,270.93534938437,-24.56604632937,2723.19214,2118.87866,3756.87988,2717.95996,2199.08691,3145.5813,10033,0.659252
200088201010581,270.996226232253,-24.3769475889186,GALAXY,0.4,,,,,,,6.0071848304122515,-1.234943094437195,4065975621383089408,270.99624324015,-24.37715175289,1457.81543,1203.70801,1717.84106,1479.30188,1251.04663,1788.30957,10033,0.737103
200088201010584,270.997746357522,-24.206509044335,QSO,0.606,,,STAR,1.0,,,6.156378510931703,-1.1524680863425678,4066118557895979392,270.99772933436,-24.2065653175,1169.61938,1130.4115,1216.83813,1170.51318,1133.63086,1214.70178,10033,0.210153
200088201010591,270.929171623662,-24.3366095372032,QSO,0.745,,,,,,,6.0123189243093105,-1.161920078727526,4066022934744929664,270.92914178212,-24.33677410466,1178.41833,1087.73926,1288.49402,1194.22144,1111.18872,1281.02026,10033,0.600475
200088201010594,270.863656699502,-24.2506421434948,STAR,0.714,,,,,,,6.057835094897113,-1.0676589603502726,4066027298431932672,270.86365209335,-24.25078683794,110.162437,109.192238,111.348328,110.132149,109.165466,111.10865,10033,0.521119
200088201010596,271.084499364156,-24.4018313806243,QSO,0.703,,,,,,,6.02495624591384,-1.3172048523971502,4065974831109068672,271.0848156415,-24.40192294793,1095.40491,1037.54126,1162.70166,1088.32178,1021.90594,1171.849,10033,1.088026
200088201010598,271.150413158196,-24.3335974663407,QSO,0.428,,,,,,,6.113886481172936,-1.3360875034550788,4066068972470309760,271.15056373804,-24.33358486722,1270.48047,1221.86072,1316.39319,1254.9458,1206.56372,1305.36511,10033,0.496008
200088201010599,271.120061687699,-24.2455972389052,QSO,0.615,,,,,,,6.177048310461909,-1.268841535380991,4066070797856450816,271.12005059282,-24.24590139768,1304.26208,1256.3446,1355.5437,1299.36023,1258.14917,1347.25281,10033,1.095577
200088201010602,271.000224260804,-24.3558195113836,QSO,0.491,,,,,,,6.027383992075535,-1.227742994853571,4065975793181931392,271.00052452245,-24.35590516654,1333.54895,1186.57483,1508.17761,1272.06299,1152.66235,1420.90527,10033,1.03189
200088201010610,270.945351134682,-24.2791307508104,QSO,0.385,,,STAR,1.0,,,6.0696375763425925,-1.146520877318862,4066023926860310272,270.94533631157,-24.27944753445,1216.54858,1183.04224,1245.26221,1193.26355,1166.39441,1220.05579,10011,1.141458
200088201010617,271.085049249407,-24.4427508187087,QSO,0.595,,,,,,,5.989531212541195,-1.3377083062906983,4065971390818771200,271.0852042647,-24.44301500986,1400.35767,1259.95374,1578.19763,1354.23315,1260.93604,1444.82056,10033,1.078273
200088201010618,270.908734202129,-24.3443883806264,STAR,0.596,,,,,,,5.996389927520775,-1.1495259563170288,4066022213190427136,270.90901614815,-24.34448847779,1705.5957,1538.08337,1902.6554,1658.48035,1517.60803,1863.27234,10033,0.992484
200088201010621,271.055771773482,-24.2539488873902,QSO,0.582,,,,,,,6.14101345609932,-1.221853986453254,4066117557135017344,271.05584763808,-24.25382775086,1143.04626,1047.77148,1237.29382,1105.74731,1041.86914,1189.69092,10033,0.502175
200088201010624,271.006318683525,-24.2229695937747,QSO,0.63,,,,,,,6.145874778757938,-1.1673606680108437,4066118347414921728,271.00629997207,-24.22317817614,1335.44885,1253.7384,1439.68201,1294.86938,1230.51001,1368.55945,10033,0.753405
200088201010626,271.002430906171,-24.3403575945307,STAR,0.554,,,,,,,6.0418446017639145,-1.2219035756081051,4066022762946215936,271.00277485352,-24.34036872308,1217.96936,1155.5896,1294.20825,1198.21924,1147.19238,1273.26392,10033,1.128861
200088201010627,271.140250362945,-24.3489017277679,QSO,0.595,,,,,,,6.096003412254602,-1.3355161947819054,4066068873710360576,271.14053212246,-24.34893299993,5117.07666,2617.73047,8309.1377,,,,10099,0.930943
200088201010630,271.210019602169,-24.3453998088113,QSO,0.571,,,STAR,1.0,,,6.130204611442849,-1.38921552743733,4066066296703548160,271.21022963062,-24.34524741378,5267.44141,2475.58691,9433.18945,,,,10099,0.880639
200088201010633,271.183514400907,-24.3275500223448,QSO,0.593,,,STAR,1.0,,,6.13394090944978,-1.3594181374821221,4066069320387674624,271.18348067464,-24.32767790118,1241.20288,1178.64172,1300.17371,1244.80249,1181.91528,1304.83972,10033,0.473471
200088201010642,271.191475524031,-24.4552450207161,GALAXY,0.486,,,,,,,6.026130258646283,-1.4282826824561083,4065970772343582976,271.19130996977,-24.45535386524,1190.10693,1164.81274,1219.57751,1184.9679,1153.41833,1214.70044,10033,0.669233
200088201010645,271.090850906506,-24.2739026768603,QSO,0.592,,,STAR,1.0,,,6.139311822928618,-1.25951033140721,4066070351179851008,271.09096849568,-24.27391074623,1242.33838,1180.68896,1302.73572,1248.43091,1189.67725,1303.97925,10033,0.386987
200088201010647,271.158453250768,-24.387647767861,QSO,0.705,,,,,,,6.070346299209428,-1.3689567702531225,4066065746944379264,271.15853481624,-24.38737226346,3884.45264,1926.39368,6216.18848,6004.86816,4196.55127,9405.10645,10033,1.027239
200088201010648,271.098918243674,-24.2974299478909,QSO,0.612,,,,,,,6.122409525974863,-1.2774562988371725,4066069973222724480,271.0989547569,-24.29753986564,1313.17029,1203.81262,1425.36389,1298.35168,1200.30688,1422.76501,10033,0.413442
200088201010655,270.922518288967,-24.2056405941275,QSO,0.517,,,STAR,1.0,,,6.123423569692938,-1.0922767960138153,4066027951266772736,270.92261444251,-24.20582216584,1308.14648,1262.98242,1362.6106,1315.31238,1261.61597,1372.94385,10033,0.725911
200088201010661,270.880091868005,-24.2773830634073,QSO,0.526,,,,,,,6.041916109912872,-1.093855381686802,4066026989194085632,270.87986733026,-24.27755528028,1109.43652,1052.15369,1179.99841,1110.85815,1049.17688,1179.26099,10033,0.962977
200088201010664,270.957884271753,-24.2892826751099,QSO,0.595,,,STAR,1.0,,,6.066406703264323,-1.1614587074554608,4066023862457871872,270.95801034935,-24.28912462468,6350.66602,3919.41162,8899.29395,3003.36743,2012.79565,5066.04541,10033,0.703484
200088201010679,270.92698871223,-24.3058607226639,GALAXY,0.391,,,,,,,6.038126966548314,-1.1450778308146534,4066023789420498048,270.92729645964,-24.30603111736,1290.52686,1185.71643,1431.13306,1297.93103,1210.49683,1441.56982,10033,1.181421
200088201010681,271.069150118811,-24.2940531808055,QSO,0.377,,,,,,,6.1120430808059725,-1.2521557134436034,4066070213740164096,271.0692307823,-24.29409256724,1209.79932,1166.60327,1265.24451,1223.58972,1159.09265,1288.21655,10033,0.300261
200088201010682,271.115636029317,-24.2260401006175,STAR,0.631,,,STAR,1.0,,,6.192119027214825,-1.2557361387188193,4066117836326810112,271.11547247206,-24.22590866471,5571.8042,3774.70239,10003.0723,,,,10099,0.715686
200088201010688,271.173391736061,-24.3485822869014,QSO,0.615,,,STAR,1.0,,,6.1110804999429655,-1.3616802813105984,4066068903750862976,271.17352014243,-24.34870812448,1217.60193,1182.36792,1248.94629,1213.66638,1182.5387,1246.46326,10013,0.618536
200088201010689,271.042089867186,-24.4430799494618,STAR,0.555,,,,,,,5.970055071040177,-1.3037891115434987,4065974281353253504,271.04196597525,-24.44300196717,1194.99524,1130.49158,1263.76758,1172.66248,1116.87512,1230.29736,10033,0.493638
200088201010707,271.060376268209,-24.2591039735133,GALAXY,0.478,,,STAR,1.0,,,6.138580494020174,-1.2280411843256147,4066117355290491648,271.06056862546,-24.25894094443,1145.24292,1033.98059,1250.30054,1201.31519,1075.01733,1324.49182,10033,0.862
200088201010709,270.832041810192,-24.2329819376277,GALAXY,0.403,,,,,,,6.059030910443424,-1.033873523908141,4066028157425232128,270.83213102298,-24.23325440671,1187.84668,1126.88049,1260.98352,1181.88696,1128.4834,1243.99231,10033,1.023676
200088201010719,270.995192434296,-24.2564291795413,GALAXY,0.546,,,,,,,6.111737417295047,-1.1749500450482282,4066024412205097728,270.99522975558,-24.2565296486,1814.07751,926.805542,4285.771,6107.17676,4503.21143,8213.87988,10033,0.381869
200088201010722,271.023534285466,-24.2606809883256,QSO,0.572,,,,,,,6.120720014475866,-1.1995487066538615,4066117492744086144,271.02357556523,-24.26096707142,1177.71777,1116.78125,1249.1416,1186.13562,1091.80774,1269.70276,10033,1.038772
200088201010730,270.885836001058,-24.1947690815887,QSO,0.54,,,STAR,1.0,,,6.116442354511879,-1.0577956793162013,4066028672821302912,270.88608469365,-24.19490134862,4891.66016,3064.34204,7502.97119,3123.24341,2118.75586,5014.99316,10033,0.945327
200088201010731,271.011165189897,-24.2985406324702,GALAXY,0.884,,,,,,,6.082192260746506,-1.2083092305461585,4066023239665611136,271.01152155272,-24.29855159827,1993.27502,1501.91528,2680.64551,1953.27222,1559.57104,2506.9043,10033,1.169925
200088201010732,271.07830254243,-24.256404688287,QSO,0.501,,,,,,,6.148952375949953,-1.2409590063130282,4066117320930732288,271.07816131861,-24.25642113543,5273.22217,3114.80811,7455.25537,5144.521,3331.72803,10148.1904,10033,0.467288
200088201010734,270.93274975344,-24.271484632829,QSO,0.486,,,,,,,6.070653199691571,-1.1327590750614227,4066024133008306304,270.93272283453,-24.27172166972,3684.40894,2465.88232,5960.62793,2897.7417,2226.25562,3674.84937,10033,0.857893
200088201015027,270.937781590525,-24.3680989451713,QSO,0.646,,,,,,,5.988742082133757,-1.1842242319816094,4066021182400931072,270.93790714295,-24.36815575623,1117.41699,1073.00061,1161.32056,1115.68506,1069.69165,1153.81494,10033,0.459721
200088201015034,270.91139908199,-24.377867369061,GALAXY,0.594,,,,,,,5.968421153041575,-1.1680948429586928,4066021246799841024,270.91143262899,-24.37755983345,5064.58252,3284.42993,7838.5918,,,,99,1.11258
200088201015091,270.99102271867,-24.526547884382,GALAXY,0.682,,,,,,,5.874497230499377,-1.3042635969161178,4065969093032462976,270.99120487122,-24.52632916689,2597.59692,2074.53955,3785.51831,2332.396,1971.99133,2957.80688,10033,0.987867
200088201015235,270.98023464097,-24.2831902910723,STAR,0.53,,,STAR,1.0,,,6.081722775229811,-1.1762122739256806,4066024274774939264,270.98026395355,-24.28334229645,1249.15625,1207.41602,1289.93188,1252.76367,1217.80127,1278.14136,10033,0.555609
200088201015245,270.90295025675,-24.2903782804448,GALAXY,0.681,,,,,,,6.040843096404396,-1.1183881684645272,4066024064299205504,270.9029301396,-24.29051433588,6547.74756,4224.06396,9635.69629,4714.28369,3904.23535,7060.6709,10033,0.494228
200088201015357,271.057802855372,-24.4399549591212,GALAXY,0.958,,,,,,,5.979798810660742,-1.3147208783006818,4065974246993511296,271.05802598591,-24.43986853845,1322.63501,1203.24109,1474.45471,1277.72522,1170.9314,1444.77319,10033,0.794722
