srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
203059701010144,271.37094513186,-27.773525562434,STAR,0.554,,,,,,,3.2068191356447473,-3.1895204121586165,4062920727106998400,271.37097307141,-27.77340689729,1184.85339,1128.27173,1240.16711,1177.55457,1133.56091,1234.36633,10033,0.436366
203059701010145,271.23108317257,-27.785014609069,GALAXY,0.455,,,STAR,1.0,,,3.136384084125809,-3.087060390384814,4062897744805170944,271.23105531183,-27.78498516011,7496.60791,5975.26904,9514.34961,6463.79834,5512.99609,7911.75537,10033,0.138251
203059701010150,271.17546314725,-27.561042284503,GALAXY,0.63,,,STAR,1.0,,,3.3080748828822846,-2.934766130340956,4062940724691166208,271.17555777003,-27.56109186705,6156.2793,4317.61328,8215.3125,,,,10099,0.350794
203059701010152,271.45379240161,-27.678152765295,GALAXY,0.592,,,,,,,3.326008927213828,-3.207184377819651,4062922960697174144,271.45369795964,-27.67800865432,8848.94336,6745.78467,11067.6074,8559.97559,6180.12891,12030.6387,10033,0.599838
203059701010159,271.34217455156,-27.913984036402,QSO,0.526,,,GALAXY,0.738,,,3.0715328377665787,-3.235681623613626,4062892964619168384,271.34223162774,-27.91388071196,5934.75049,3762.40088,8321.07324,6443.07373,5057.27441,8349.76855,10033,0.413917
203059701010164,271.24872625064,-27.683876803536,GALAXY,0.674,,,,,,,3.2324315647553283,-3.051366590039747,4062933886857640448,271.24858302328,-27.68395667737,1792.26624,1727.90063,1871.92102,1800.69519,1723.63098,1880.46289,10033,0.539592
203059701010166,271.01275497128,-27.711278080732,GALAXY,0.514,,,GALAXY,0.991,,,3.1062937549361354,-2.8824425572329964,4062914370803359104,271.01293605178,-27.71138607858,590.400269,419.222351,1193.63342,5332.5293,4133.92725,7543.83789,10033,0.695863
203059701010168,271.13152817101,-27.60483588613,QSO,0.415,,,STAR,1.0,,,3.250765834462891,-2.922174193624278,4062939079597029760,271.13132803649,-27.60483354004,6108.66357,3992.11719,8620.66406,5761.08057,4093.53613,7018.44482,10033,0.638523
203059701010170,271.1897697306,-27.725457505868,STAR,0.523,,,,,,,3.1705823023853474,-3.026089098674605,4062934058885788288,271.18989349133,-27.72530987463,525.066528,481.263702,594.873474,505.68811,464.711884,547.671326,10033,0.661818
203059701010186,271.29251786605,-27.72770338812,GALAXY,0.494,,,STAR,0.94,,,3.213040302717279,-3.1065843860745472,4062921792460428544,271.29251579866,-27.72763943958,3127.25244,2326.22778,4048.68726,,,,10099,0.230309
203059701010187,271.14919984114,-27.608261767335,GALAXY,0.443,,,,,,,3.2554320176033555,-2.937512003388598,4062939010877411712,271.14937391625,-27.60814665119,1030.08508,684.003967,1527.09827,2726.80884,2108.22217,3094.97388,10033,0.692906
203059701010188,271.34613299212,-27.805343810035,GALAXY,0.447,,,STAR,1.0,,,3.1682800149780483,-3.185838941105471,4062920383702409984,271.34618402186,-27.80546014831,2457.31714,1971.36353,3381.25146,2714.80884,2150.96191,3543.56567,10033,0.449236
203059701010197,271.28653513806,-27.697486298303,GALAXY,0.649,,,STAR,0.98,,,3.2368785619784703,-3.0872318419117857,4062933715087094912,271.28639968938,-27.69758914684,6577.06348,5265.52393,8593.38281,7329.64111,6264.85449,8658.34277,10033,0.568761
203059701010199,271.12876330605,-27.580929744762,STAR,0.681,,,,,,,3.27045306697254,-2.908356688633627,4062939320029560448,271.12862634077,-27.58098514519,1273.66516,1129.2511,1520.9165,1442.31128,1281.86938,1713.43372,10033,0.480397
203059701010205,271.08870395506,-27.770765666753,GALAXY,0.439,,,STAR,1.0,,,3.0872480614862434,-2.9701661787805227,4062910354825013376,271.08875491789,-27.77095419309,9146.91699,7059.06348,11438.2471,9079.57715,5931.49756,11253.0117,10033,0.697839
203059701010206,271.36179578747,-27.717211831005,GALAXY,0.549,,,,,,,3.2521352727675836,-3.1550306936178054,4062923171011116032,271.36172705362,-27.7173371889,6495.31885,4221.5791,8880.83203,7148.23975,5330.18896,9358.74512,10033,0.501641
203059701010247,271.21665732945,-27.782760694577,GALAXY,0.471,,,,,,,3.132119965743829,-3.074819601320257,4062909495828607232,271.21649044467,-27.78284075257,2614.72217,2225.58179,3071.46362,2423.11523,1996.01379,2993.96704,10033,0.604637
203059701010266,271.4840482122,-27.732598580718,QSO,0.513,,,,,,,3.291400247850923,-3.2570635921211033,4062919528877699968,271.48385022053,-27.732531842,4587.42773,3592.28955,6272.07227,,,,10099,0.675094
203059701010271,271.38319590761,-27.909046589764,GALAXY,0.466,,,STAR,1.0,,,3.093525973143544,-3.264943454508852,4062915749241841408,271.38323665064,-27.90923243738,6341.58789,4229.26172,9268.80371,,,,10099,0.681491
203059701010281,271.38202153335,-27.620805774057,GALAXY,0.476,,,,,,,3.34520414554841,-3.1237391450277574,4062935849764484224,271.38205213956,-27.6209082452,5530.36279,3724.15894,7656.2085,6534.06543,4913.78125,8531.18066,10033,0.381595
203059701010307,271.32415855488,-27.74410252253,GALAXY,0.597,,,,,,,3.212364317523556,-3.13903079719895,4062921620657676288,271.32416591424,-27.74405758881,4812.62939,3456.88379,6609.22266,4216.52832,3162.32764,5585.79688,10033,0.163452
203059701010310,271.35853493188,-27.796744056461,GALAXY,0.472,,,STAR,1.0,,,3.181153030203505,-3.1912337460203486,4062920417840230272,271.35848731005,-27.79668920041,558.143738,551.125549,564.306519,557.236389,550.771667,563.394592,10033,0.248995
203059701010314,271.44079676066,-27.674556414671,GALAXY,0.467,,,,,,,3.323549968248056,-3.1953794028323315,4062922995056943744,271.44070443143,-27.67471573451,6412.39746,4406.67822,9041.81738,5258.7627,4080.77612,6766.52686,10033,0.644678
203059701010317,271.28195952484,-27.5334050596,GALAXY,0.513,,,,,,,3.3783646211029974,-3.003701646658459,4062940316548161152,271.28186329792,-27.53323861447,6560.93066,4352.59961,9090.48047,4930.72705,3971.71509,6347.17871,10033,0.673353
203059701015094,271.16387022846,-27.688439157805,GALAXY,0.567,,,STAR,0.999,,,3.191725828016027,-2.9880060960043804,4062934436846316544,271.16381880819,-27.68856276795,3564.70581,2422.17969,6153.53564,2585.32568,2224.34937,3173.08154,10033,0.474226
203067001010001,266.53051315309,-21.5483566720188,GALAXY,0.746,,,GALAXY,0.784,,,6.375822256497741,3.7415900518810985,4117129094304153728,266.53059573822,-21.54830883289,243.541595,241.458298,245.716553,244.206665,242.064713,246.666,10033,0.325772
203067001010004,266.41037933174,-21.293210342958,STAR,0.704,,,,,,,6.536671223808162,3.9692990519126443,4118824816056904064,266.41037401756,-21.29336742373,269.486725,267.688263,270.877899,270.119415,268.820587,271.696838,10033,0.565772
203067001010006,266.668112948861,-21.5111351810502,STAR,0.672,,,,,,,6.474030913424508,3.6512332672574592,4118629923248676480,266.66804482818,-21.51130358625,140.138458,139.708023,140.44191,140.087814,139.722351,140.415131,10033,0.647768
203067001010007,266.4698677474,-21.452076414181,QSO,0.557,,,GALAXY,0.83,,,6.429151741603999,3.8396824430041776,4117133629789821312,266.46979036073,-21.45193893812,2157.56201,1994.94995,2354.0415,2179.78564,1987.34607,2425.9729,10033,0.558724
203067001010012,266.45911653774,-21.302481188805,QSO,0.611,,,,,,,6.552272952602113,3.9256454425600085,4118824644172455040,266.45919097943,-21.30253212665,6570.6377,4154.73926,9448.62598,9730.78516,7712.78467,11753.6377,10033,0.309785
203067001010021,266.3317302956,-21.457832307644,STAR,0.686,,,STAR,1.0,,,6.357489560958668,3.9466888301039935,4117320130015346304,266.3316715271,-21.45768060683,362.672272,360.487213,366.042725,363.078674,360.678772,365.387085,10033,0.580535
203067002010011,275.862793949,-23.838016522631,QSO,0.518,,,,,,,8.601895818424728,-4.883163511185446,4089334814668057600,275.86292166436,-23.83813698408,5021.71826,1952.20752,7179.67871,,,,21099,0.604091
203067002010015,275.78583949185,-24.035618053484,GALAXY,0.52,,,STAR,1.0,,,8.393412903719689,-4.912235728108563,4089322956327034880,275.78596427125,-24.03548652374,6015.31396,3709.43164,8708.2207,,,,20099,0.626514
203067002010023,275.79026797909,-23.757222613416,QSO,0.614,,,,,,,8.642948067071048,-4.7869453682582375,4089383120304086912,275.7900953639,-23.75716381193,6019.69336,4375.08301,8156.7002,,,,10099,0.606873
203067002015031,275.8436734988,-23.99259814505,QSO,0.539,,,,,,,8.45622461656895,-4.939167253474626,4089324541134107392,275.84351220093,-23.99269851853,5847.09473,3523.58911,7870.22217,,,,10099,0.641873
203067005010015,266.90353271931,-22.268628534118,STAR,0.499,,,,,,,5.936867136246253,3.0733370152313517,4117029618472034176,266.90361380214,-22.26852196323,6283.45654,3788.62305,8786.02832,,,,10099,0.469212
203067005010025,266.99691450763,-22.164955538398,QSO,0.702,,,,,,,6.070449412916505,3.052642604240485,4117037800361619584,266.99682347245,-22.16495175851,6130.15967,3967.98242,8410.38867,,,,10099,0.303813
203067005010027,267.00885651374,-22.164725017458,GALAXY,0.589,,,STAR,1.0,,,6.076348366533784,3.0432795476643544,4117037800361530112,267.00888469809,-22.16474230739,6438.83398,4447.0957,8710.63574,5538.71924,4351.71826,6768.62256,10033,0.112711
203067005015023,266.91967233031,-22.076617209324,GALAXY,0.532,,,,,,,6.109378234251819,3.159474219207534,4117042232863556736,266.91975542348,-22.07669627545,6424.16748,4717.92432,8731.02734,7584.10352,4765.77686,9127.37109,10033,0.397317
203071101010011,267.99500709375,-29.763846833073,STAR,0.485,,,,,,,0.004734775972552097,-1.6142220258405937,4056445737491409280,267.99520944294,-29.76379435698,1041.59558,985.918884,1100.72827,1049.89246,989.658447,1114.2677,10033,0.659974
203071101010018,268.11471458526,-29.787016305953,STAR,0.539,,,,,,,0.03768416084948554,-1.7154545336089828,4056403857328416640,268.11459400849,-29.78715638486,741.402405,677.09082,817.712952,,,,10099,0.629463
203071101010023,267.99283161553,-29.688102532965,QSO,0.592,,,STAR,1.0,,,0.06897781370324862,-1.574012644456935,4056454877260664832,267.99298908747,-29.68811020112,8809.49316,5886.17383,11462.4238,7118.03418,6026.89307,8562.73242,10033,0.493258
204006401010014,270.38458766839,-20.710395807993,GALAXY,0.665,,,,,,,8.91901231372469,1.0639626176288899,4070928783811770112,270.38463818677,-20.71052385519,4092.56543,2195.16797,7248.41602,3404.90161,2321.7561,4967.44141,10033,0.491357
204006401010018,270.3845796723,-20.715898179969,GALAXY,0.673,,,,,,,8.91422553910418,1.0612476918119351,4070916994109873408,270.38469632091,-20.71587554743,3232.58618,2598.38818,4301.50098,2557.47998,2151.70044,3108.37476,10033,0.401146
204006401010037,270.43112852235,-20.538748686047,GALAXY,0.963,,,,,,,9.089777472016173,1.1109710870377159,4070932769539952384,270.43104791177,-20.53876075736,3945.2146,1788.62976,7680.7627,5645.55713,3996.98779,7351.09863,20033,0.275204
204006401010052,270.35520971029,-20.618585210673,GALAXY,0.623,,,,,,,8.985218705071821,1.1332669751104563,4070930673609793024,270.35527139539,-20.61843090039,2182.99976,1461.84351,3804.61328,3832.55054,3406.75928,4494.86426,10033,0.593125
204006401010055,270.27971895014,-20.473490228458,QSO,0.791,,,,,,,9.07633267484784,1.2665011645924242,4071124462511878016,270.27970270948,-20.47359106788,2334.87842,1401.09924,3595.08496,3649.73022,2597.9856,5301.7417,10033,0.367131
204022801010039,268.63584397495,-29.865721532991,GALAXY,0.463,,,,,,,0.19894335486650352,-2.1451201720044115,4056479925448773632,268.6360448426,-29.86565824502,6214.47168,4341.20361,8862.91016,4429.61133,3220.39502,6796.15186,10033,0.667196
204022801010067,268.93367726418,-29.802246476005,STAR,0.563,,,,,,,0.3840367363592042,-2.336359793735567,4056298579084224000,268.93362802961,-29.80231713597,589.963501,569.336731,615.656555,598.365417,575.361755,621.251404,10033,0.297258
204022801010080,268.71557054127,-29.780001729933,STAR,0.429,,,STAR,1.0,,,0.30792533190124105,-2.16160690023555,4056480647014447872,268.71566977087,-29.78010332864,3427.03076,1918.51172,5567.23877,,,,10099,0.479488
204022801010097,268.72874984043,-29.805481608175,STAR,0.378,,,,,,,0.29167324650300186,-2.184328851678864,4056479822350953984,268.72879965742,-29.80560997563,1929.15979,1582.72229,2489.42114,2030.52148,1633.6012,2560.28247,10033,0.487621
204022801010104,268.65434914425,-29.824512571607,STAR,0.481,,,,,,,0.24265091895360313,-2.1381828405194545,4056480131614049408,268.65428387366,-29.82442715578,1967.06091,1292.09851,2767.09521,,,,10099,0.368931
204022801010114,268.53209986739,-29.919442371409,GALAXY,0.624,,,STAR,1.0,,,0.10708999092682259,-2.094622480823763,4056478001300494464,268.53223562609,-29.91932458408,7906.58887,5664.06396,11623.8301,8495.69531,5513.76514,10007.4395,10033,0.599366
204022801010131,268.88816553798,-29.774512196655,QSO,0.537,,,,,,,0.3881584119018094,-2.2882731141547694,4056298196822182272,268.88812130094,-29.77462998662,5164.18994,2364.74536,7436.71387,,,,10099,0.446005
204022801010140,268.70290611271,-29.876015818408,STAR,0.509,,,,,,,0.21940344717072777,-2.200525251745092,4056478963377073536,268.7029271705,-29.87611166317,1554.953,1349.84338,1958.28076,1551.42761,1340.16235,1909.80396,10033,0.351247
204022801010150,268.50787969358,-29.756348594848,QSO,0.678,,,STAR,1.0,,,0.2372709297058884,-1.9940467855396564,4056483189632990464,268.5079707203,-29.756382156,7138.94971,4536.03223,9685.04297,7098.19922,5172.96729,9127.07715,10033,0.30908
204022801010155,268.84578784525,-29.947668696367,QSO,0.581,,,,,,,0.21987825961201476,-2.343607308958292,4056287270472600704,268.84583413375,-29.94748492166,5981.07275,4111.68457,11935.8789,4095.19775,3664.31641,4621.79297,10033,0.677162
