srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
201357430010001,270.75710747288,-22.718545214906,GALAXY,0.612,,,,,,,7.34342906069988,-0.2283979055755015,4069657920177279104,270.75713331777,-22.71849645854,1081.57495,1020.0415,1151.23083,1065.50757,1005.61023,1129.38892,10011,0.195381
201361402010037,270.3307151279,-25.793132584428,GALAXY,0.963,,,,,,,4.477480650379063,-1.4084242724430267,4064178297844269824,270.33072917056,-25.79308968761,6209.07959,3103.2124,11009.5088,6397.57275,4774.01807,8451.6416,20033,0.160997
201416106010018,272.240814545782,-23.4917376084068,QSO,0.512,,,STAR,1.0,,,7.335002796050009,-1.7968633684185924,4066498233017247872,272.24085773609,-23.49172486614,1197.56335,1177.11389,1220.54932,1197.31396,1171.91748,1219.58215,10033,0.149795
201416106010027,272.325765196784,-23.5771557897428,QSO,0.642,,,,,,,7.297874422885977,-1.906340206447498,4066485038877544832,272.32571323515,-23.57717187491,1171.38281,1121.7533,1238.7655,1188.28894,1135.90784,1246.81104,10033,0.180961
201442201010035,266.964728205199,-28.2041332272918,GALAXY,0.64,,,STAR,1.0,,,0.8808610550679293,-0.04022939773120732,4057628124778559232,266.96473643463,-28.20414615608,3593.82495,2247.92993,5892.4209,2946.43481,2090.24536,4120.72266,10033,0.053366
201442714010006,269.031551883441,-22.1366616520402,QSO,0.579,,,,,,,7.054252404271489,1.4446435767518337,4070343530078989056,269.03150977355,-22.13669232034,456.990875,449.515411,463.835907,457.109497,450.730255,466.318146,10033,0.178627
201444901010040,274.79229894042,-25.346279291105,QSO,0.751,,,GALAXY,0.998,,,6.807742402439924,-4.722411978573863,4065106594913722752,274.79233985979,-25.34627079901,6037.01807,4180.02881,8354.97461,4251.08545,3473.93408,5537.88428,10033,0.136594
201446302010176,270.32522352135,-25.63297929521,GALAXY,0.749,,,,,,,4.614250112090316,-1.3248879614211322,4064369509746502656,270.32522957604,-25.63300110891,4980.23975,2560.94629,8527.0127,5966.12109,4110.04736,8470.54199,20033,0.080951
201458402010001,272.703586214276,-21.3640555432437,STAR,0.828,,,STAR,1.0,,,9.405433498374636,-1.14404592543814,4093854765174951168,272.70362180973,-21.36407900187,577.330383,571.638367,583.118347,580.498352,573.636292,586.71051,10033,0.146197
201458402010002,272.51351843763,-21.393041356092,QSO,0.71,,,STAR,0.993,,,9.294639533223458,-1.0029979719802038,4093856826758534016,272.51356766953,-21.39304658486,2435.62329,2212.90332,2693.57837,2366.69751,2148.33569,2534.54858,10033,0.166093
201458402010003,272.731912914001,-21.2072162185883,QSO,0.511,,,,,,,9.55561070390877,-1.0915995254882136,4093883696070649088,272.73192632032,-21.20721769421,1779.51575,1697.37512,1874.69983,1780.36377,1697.54663,1869.3811,10033,0.045307
201480901010010,268.605304753692,-26.3312793315005,GALAXY,0.67,,,,,,,3.23598421356069,-0.33556769484204424,4063908810076415872,268.60529870303,-26.33127433695,2425.4209,2290.99268,2581.76562,2373.42871,2232.41016,2532.6438,10033,0.026541
201480901010016,268.679012004132,-26.424628126011,GALAXY,0.519,,,,,,,3.1888350898809454,-0.4397378570716464,4063904450694831616,268.67904792105,-26.42465961249,475.439697,461.498077,489.901794,477.662231,464.464111,493.726562,10033,0.162038
201480905010007,268.50397122572,-26.190838386894,QSO,0.704,,,STAR,1.0,,,3.311098929767613,-0.18610282046752932,4063931315704764928,268.50396589119,-26.19083862749,461.26001,432.331787,489.870667,457.174133,422.736542,494.579315,10033,0.017254
201480905010018,268.561329506891,-26.2015101416025,QSO,0.446,,,STAR,1.0,,,3.3279580082327005,-0.23588737898344664,4063928227634680064,268.56131645978,-26.20146902254,2533.94067,2345.9082,2744.7168,2516.52515,2354.39307,2710.50781,10033,0.153911
201482101010010,271.979352713789,-20.4788767123621,QSO,0.539,,,STAR,1.0,,,9.852696652488314,-0.12368053028986804,4094177746723367552,271.97930222283,-20.47889540448,2324.52246,1282.54395,4344.16797,3203.52295,2433.33984,4726.53125,10033,0.183094
201579601010056,271.635009638762,-29.2437962821615,GALAXY,0.51,,,STAR,0.959,,,2.0315134343398125,-4.10593361327041,4050344139482276096,271.63498001215,-29.24382236067,2708.09424,2412.95312,3020.23022,2509.02319,2284.26465,2776.38721,10033,0.132191
201579601010059,271.535409192351,-29.3271198784753,GALAXY,0.488,,,,,,,1.9162588149437476,-4.070251000857022,4050342009178539648,271.53537177427,-29.3270922562,1059.88123,1028.79138,1088.53918,1062.65759,1030.58813,1101.93347,10033,0.153885
201645611015013,272.064303659295,-20.4561521198886,STAR,0.511,,,,,,,9.911217925622653,-0.18221213510570716,4094179430338811520,272.06433018151,-20.45616670193,1462.05994,1325.70349,1648.84058,1462.97168,1331.05225,1677.06641,10033,0.103724
202012001010040,266.25628632998,-27.095360097679,GALAXY,0.605,,,,,,,1.5023276730333093,1.0719673620550336,4060798742662853248,266.25627128484,-27.09531995592,7310.71729,4602.24902,10069.0986,8313.47266,7283.16602,9436.95703,10033,0.152342
202012701010044,272.521998095105,-23.4575421975792,QSO,0.621,,,,,,,7.489597802722329,-2.0061825683708263,4066507918131316992,272.52195639015,-23.45752812034,6066.51318,3946.36523,9030.29785,4857.96582,4054.07178,9978.89746,10033,0.146757
202039301010065,266.688222203902,-28.4711766047151,GALAXY,0.582,,,,,,,0.5263698697115451,0.029609214327934993,4057529138675222912,266.68817403886,-28.47120454094,1252.43555,1173.06396,1346.58777,1219.03357,1142.17322,1326.38232,10033,0.182612
202052401010038,267.303968321173,-28.0774170140512,GALAXY,0.489,,,,,,,1.143727202530597,-0.23112956183309255,4057632939450926720,267.30398880438,-28.0774532901,1104.68103,1014.70117,1202.67456,1070.51807,992.975403,1149.68152,10033,0.145903
202058002010113,271.66419396877,-29.550939414071,GALAXY,0.681,,,,,,,1.7742610116697908,-4.276691200694256,4050323828674073728,271.66424519955,-29.55092187416,7443.64258,5306.99463,9713.79102,4698.27246,3933.77246,6664.92432,10033,0.172418
202063806010001,270.674766096882,-20.2881325470276,GALAXY,0.766,,,GALAXY,0.886,,,9.42050066832051,1.036092733623431,4070968778561141760,270.67473685833,-20.288166797,8526.62695,6088.33496,12645.9697,7439.38525,5084.86328,10331.7559,10033,0.157956
202063806010029,270.5265049776,-20.366163060768,GALAXY,0.748,,,,,,,9.284016635297464,1.1185321554841676,4070962009684656128,270.52649797902,-20.3661283314,6614.43408,4262.96924,10657.6533,6154.13037,4551.02734,9969.41602,10033,0.127237
202063806010090,270.824336057924,-20.2147513840271,QSO,0.391,,,,,,,9.553494507854944,0.9501069619454305,4094987025944230912,270.82429557292,-20.21471898842,748.950684,731.720825,761.476135,741.532593,727.305115,753.966248,10033,0.179741
202063806010096,270.498723336866,-20.1796418947073,GALAXY,0.421,,,,,,,9.433376236731695,1.233294580490606,4071158616137700352,270.49872346714,-20.17967134647,253.547867,248.172684,259.902679,253.270874,247.787827,259.849457,10033,0.106027
202065902010045,268.724722636582,-30.0033959211856,QSO,0.615,,,,,,,0.1188427335270891,-2.281061568433094,4056288163703580288,268.72471338288,-30.00335152927,1218.18054,1171.1521,1278.59668,1209.88354,1159.92725,1284.4917,10033,0.162394
202065902010079,268.669130024702,-29.8896896627618,GALAXY,0.477,,,STAR,1.0,,,0.19280756267594895,-2.182132241316394,4056478894657463680,268.66908310048,-29.88966211906,1215.92102,1037.78467,1435.93433,1559.96313,1185.65637,1991.13232,10033,0.176867
202066102010003,263.63948087972,-25.863449323316,QSO,0.58,,,GALAXY,0.987,,,1.3034025438885868,3.7108812933490074,4062072247706421120,263.63950948204,-25.86343104544,6891.59668,3736.44019,10144.873,10061.5781,7114.35645,12703.877,10033,0.113642
203025701010053,269.00381773969,-29.132809734164,GALAXY,0.705,,,STAR,1.0,,,0.9939606740812507,-2.0527867535068305,4056541742954597504,269.00385338514,-29.13284715207,917.579895,744.908997,1378.97681,920.351868,839.103516,2726.90137,10133,0.175241
203027608010047,278.1159904897,-25.488014679185,QSO,0.538,,,STAR,1.0,,,8.060931470598423,-7.457188695935878,4076252069435427328,278.11603500038,-25.48804904957,5077.63477,3250.18408,7404.61084,,,,10099,0.190346
203027608010050,278.04032935547,-25.644110081913,QSO,0.524,,,,,,,7.889338073060524,-7.465934933135986,4076156240147807232,278.04034160613,-25.64412940297,5875.77539,3790.25366,8484.12891,5305.80469,4027.53638,7175.46777,10033,0.080117
203028825010012,266.810604598581,-28.6865130928476,QSO,0.461,,,,,,,0.39797905553437096,-0.1739483825850949,4057505499175072000,266.81056867673,-28.68652916151,3328.70142,2620.21875,4243.17041,3088.58838,2651.64502,3543.64136,10033,0.127343
203028825010029,266.872318035324,-28.759499550594,QSO,0.547,,,,,,,0.36357195882329757,-0.2580444209611319,4057503746828339072,266.87233916049,-28.75946838828,1093.49756,1050.62341,1136.22742,1097.61255,1058.4707,1142.27869,10033,0.1305
203028839010033,266.65186049221,-28.6170069892009,QSO,0.573,,,STAR,1.0,,,0.38514727357217327,-0.01879498784030643,4057521231631871872,266.6518169564,-28.61704449052,2105.40967,2005.29382,2237.47876,2158.85669,2034.52783,2321.14844,10033,0.192757
203042204010020,274.446639445825,-24.0436815487313,STAR,0.475,,,,,,,7.813859614972672,-3.8342892266003497,4065537362954648448,274.44668352056,-24.04370326511,7292.40332,5404.34619,9835.42871,4986.95166,4094.61792,6636.39648,10033,0.164647
203048008010021,271.395068907227,-27.6641415076116,STAR,0.497,,,,,,,3.3129273125607908,-3.1549306032513256,4062923926960558592,271.39503158245,-27.66409716997,1022.17175,1000.95447,1044.34167,1024.95166,1002.87769,1054.06799,10033,0.199098
203048008010024,271.55684331314,-27.705733094303,QSO,0.728,,,,,,,3.3462798770861237,-3.3003356852790655,4062925404396610304,271.5568436607,-27.705775282,6363.0415,3941.06665,8584.72949,3329.91382,2719.4563,4803.99951,10033,0.15188
203048008015026,271.61394623916,-27.822263687411,QSO,0.579,,,,,,,3.2687888626704615,-3.4010739764676092,4062871012965757184,271.61392128933,-27.82222978282,7821.86377,6264.39941,10034.999,,,,10099,0.145629
203059701010016,271.30005694131,-27.734925712945,STAR,0.595,,,,,,,3.2099812580042424,-3.115931176376041,4062921792243338880,271.30010175829,-27.73493858476,561.035156,541.079651,589.664734,561.248413,542.873596,585.15564,10033,0.150135
203059701010145,271.23108317257,-27.785014609069,GALAXY,0.455,,,STAR,1.0,,,3.136384084125809,-3.087060390384814,4062897744805170944,271.23105531183,-27.78498516011,7496.60791,5975.26904,9514.34961,6463.79834,5512.99609,7911.75537,10033,0.138251
203059701010307,271.32415855488,-27.74410252253,GALAXY,0.597,,,,,,,3.212364317523556,-3.13903079719895,4062921620657676288,271.32416591424,-27.74405758881,4812.62939,3456.88379,6609.22266,4216.52832,3162.32764,5585.79688,10033,0.163452
203067005010027,267.00885651374,-22.164725017458,GALAXY,0.589,,,STAR,1.0,,,6.076348366533784,3.0432795476643544,4117037800361530112,267.00888469809,-22.16474230739,6438.83398,4447.0957,8710.63574,5538.71924,4351.71826,6768.62256,10033,0.112711
204024307015027,266.514974507796,-28.9299229435103,GALAXY,0.37,,,,,,,0.05545523797939109,-0.07892723353625414,4057488353664892800,266.5149265547,-28.9299467515,650.125244,643.638428,657.881104,650.034058,641.225525,657.235474,10033,0.173706
204031106010008,272.46949626369,-25.777251498304,GALAXY,0.543,,,,,,,5.431684112306448,-3.0817239424998877,4064845353654932096,272.46954873649,-25.77726583853,5739.69824,3560.64087,7696.62451,5739.09619,4773.83105,6659.04883,10033,0.177766
204031106010082,272.39345469686,-25.874990855295,GALAXY,0.66,,,STAR,1.0,,,5.312895570013173,-3.068770014251527,4064843085846460032,272.39349845365,-25.87496883062,5720.29785,4029.81201,8242.38281,,,,10099,0.162403
204044304010008,274.95385526159,-28.52524585655,GALAXY,0.63,,,,,,,4.046751335779529,-6.326989824275275,4051375928075050112,274.95391120993,-28.52525865065,6834.77344,5056.27588,8550.19336,,,,10099,0.182859
204105805010010,267.4146785724,-28.320074716468,GALAXY,0.867,,,,,,,0.9857895290682034,-0.43959851331042454,4057614625697868160,267.41471208278,-28.32007788577,1852.95593,960.30249,2574.46094,,,,10099,0.10681
205023702010091,269.06176248581,-22.07620838145,QSO,0.401,,,,,,,7.120604308139762,1.450828791502557,4070352601050184832,269.06176086216,-22.07619887324,4289.31592,3345.62549,5835.46973,5209.27832,4275.42236,6274.31592,10033,0.034655
205031701010077,271.03132066465,-21.557767275884,GALAXY,0.685,,,,,,,8.479004198273426,0.12144652864611857,4070062884036166272,271.03130007932,-21.55772078939,3544.53955,1879.55994,5072.93555,3915.32959,2831.60107,4981.58203,10133,0.180989
205031701010163,271.08141313731,-21.601152028193,QSO,0.536,,,STAR,1.0,,,8.464079103666032,0.05956513774940531,4070058825289408896,271.08143071615,-21.6011507998,2524.26562,1689.70911,3984.28149,2493.96094,2016.35046,3227.25195,10033,0.059005
205031701010196,270.904072314277,-21.6833478163382,STAR,0.43,,,STAR,1.0,,,8.311497143621267,0.16274905128957687,4069964817040652288,270.90406658999,-21.68331541463,3894.73633,2633.04688,5407.5835,2543.4082,1886.01697,3763.77051,10033,0.118208
205031701010211,270.905259566659,-21.5189878023104,GALAXY,0.632,,,,,,,8.455147736171782,0.24262521531382228,4070063777400226048,270.90521550511,-21.51895505011,1429.71899,1305.56396,1617.21362,1420.61316,1307.59583,1577.51086,10033,0.188885
205031701015217,270.935644330692,-21.7157383081411,QSO,0.475,,,STAR,1.0,,,8.297718810515411,0.12127826403117799,4069964374676131968,270.93566058429,-21.71571145085,3638.2876,2556.46313,4805.08594,3440.38208,2643.9248,5426.69336,10033,0.11092
205031702010179,271.0394110119,-21.723090081526,QSO,0.515,,,,,,,8.3386837221855,0.033706081792970126,4069916992601663744,271.03945822772,-21.72310740771,918.81897,894.749146,943.540649,921.995728,896.465759,953.453125,10033,0.169779
205501901010038,274.61814111147,-30.363607148089,QSO,0.493,,,,,,,2.269156342170445,-6.9162528029169525,4049462880866838784,274.61817640897,-30.36362394561,5952.06445,4407.84863,7799.19531,,,,20099,0.125212
205513402010095,276.07892021061,-30.353567156967,GALAXY,0.969,,,,,,,2.8580487810977657,-8.033376065815673,4047914459347224832,276.0789537565,-30.35356091544,6813.2373,5054.9248,8572.87793,7410.96094,5916.23877,8740.94824,10033,0.106606
205556904010001,265.67654502602,-23.791286031568,QSO,0.507,,,,,,,4.0462878839601535,3.246611561517357,4068409871472446848,265.67659801727,-23.79126147766,1153.55835,1124.10437,1181.13159,1162.51526,1137.95483,1186.58899,10033,0.195662
206012703010017,274.33412580068,-25.135402016511,GALAXY,0.969,,,,,,,6.799784011891966,-4.257485535889131,4065169984391021184,274.33408808694,-25.13544351615,5635.25635,3472.26733,7813.91943,7433.80615,6152.81836,9190.11816,10033,0.193462
206012703010039,274.42145812262,-25.285244617759,QSO,0.609,,,STAR,0.993,,,6.704356144668162,-4.397633248912951,4065118002350683648,274.42150393134,-25.28525567822,1041.35168,1002.77069,1083.4104,1055.27771,1013.65643,1106.22278,10033,0.154336
206012703010066,274.56936907344,-25.110503984067,QSO,0.895,,,,,,,6.922106477542424,-4.433858265752177,4065129783559879168,274.56940447446,-25.11052966683,5397.69238,3287.65771,8034.15918,,,,10099,0.14787
206038502010035,267.690585285584,-28.8350474697781,GALAXY,0.67,,,STAR,0.999,,,0.6679336481807633,-0.9117048266858904,4057347272586265088,267.69055264404,-28.83508268241,5219.50537,2405.43433,8493.76758,,,,20099,0.163298
206049801010001,277.61958722518,-24.001309666412,QSO,0.759,,,,,,,9.194267095899697,-6.385853674508116,4077352332592780544,277.61957026874,-24.00127794066,1014.07294,883.284485,1254.77563,1888.47632,1347.93945,2351.9375,10033,0.1271
206049801010003,277.78277695392,-23.986059701031,GALAXY,0.649,,,STAR,0.692,,,9.275771288275426,-6.511952149986459,4077540009869732352,277.78273508798,-23.98603259518,3016.37988,2157.51807,4610.86572,4004.73071,3214.61255,5159.14795,10033,0.168772
206505914010043,276.09015422093,-32.947077028218,QSO,0.774,,,,,,,0.5175469501638271,-9.20456367193551,4045151244822541568,276.09017178823,-32.94710901931,5368.82422,3720.84644,7738.99365,6387.8418,5391.19629,7801.45264,10033,0.126808
206509101010001,263.86165984042,-25.528683926911,GALAXY,0.372,,,STAR,1.0,,,1.6941193641600525,3.7223846594624885,4062087232873478016,263.8616443746,-25.52869834687,1344.0365,1281.80322,1430.80896,1269.19666,1218.39587,1351.72266,10033,0.072243
206514501010033,268.64734385431,-27.749610871758,QSO,0.563,,,,,,,2.0311633346405102,-1.0850453150319426,4063482513166588160,268.6473415049,-27.74955960557,6858.74121,4649.05566,9461.00586,,,,99,0.18471
206531101015031,267.95828789284,-22.29674542647,QSO,0.764,,,,,,,6.413194049777796,2.2207262165627624,4070424864018647424,267.9583042913,-22.29678731532,9378.72168,5082.87549,13210.3828,,,,10099,0.160387
206535503010058,275.34370410666,-27.317256287063,QSO,0.603,,,STAR,0.729,,,5.284613037125141,-6.075060465609798,4052303263044887424,275.34369572753,-27.31730338654,6842.51758,4990.69531,8984.38574,7349.70654,6436.95947,8401.94727,20033,0.171663
206535503010173,275.43440932865,-27.536491475633,GALAXY,0.503,,,STAR,1.0,,,5.126203422253299,-6.247517330632173,4051541095373404928,275.43437441843,-27.53645461039,5638.78076,3824.3562,7791.17969,6614.68213,5785.33496,7874.17383,10033,0.173298
206535503015176,275.44123125671,-27.367004925685,STAR,0.542,,,STAR,1.0,,,5.280355677280715,-6.174870309943198,4052299758350877568,275.44123447607,-27.36702408012,422.846893,418.168488,426.867767,423.442535,419.320038,426.686798,10033,0.06972
206556701010151,267.53374016503,-28.242815654084,GALAXY,0.748,,,,,,,1.1059255868131417,-0.48990372844302366,4057638127766952320,267.53373609973,-28.24284822314,7042.35693,4007.0249,10256.0049,8006.48486,5872.77734,11102.6689,20033,0.117955
206798104010012,268.382582576067,-26.3450829697833,QSO,0.581,,,,,,,3.1229596045966708,-0.17047067235412722,4063919672058452352,268.38256660021,-26.34512889249,2200.69873,2041.16541,2392.1084,2192.10742,2013.62549,2344.25586,10033,0.173169
206908101010152,271.0914040619,-21.060752643481,GALAXY,0.71,,,,,,,8.93948409926099,0.3166857532769013,4070116382162117888,271.09142194976,-21.06076252438,2483.91064,1690.07288,3789.91016,2743.90186,2150.18018,3440.56714,10033,0.069833
206917601010055,266.12791859449,-27.053270063989,GALAXY,0.717,,,,,,,1.478516627009383,1.1914223670414323,4060802590954663040,266.12787141474,-27.05328544854,8084.8042,5670.46973,11296.8438,,,,99,0.161084
206917601010065,266.184460833,-27.084458413724,GALAXY,0.659,,,,,,,1.4782344909652354,1.1321972337142852,4060799258059457792,266.18447634958,-27.08441510945,5715.46387,3241.92236,8662.38574,4912.79639,3478.91211,6721.71533,10033,0.163636
206917601010366,266.42659375611,-27.158142029654,GALAXY,0.496,,,,,,,1.5277664356282035,0.9098896443984519,4060808874484631168,266.42658488255,-27.15812195786,6840.06885,3229.12158,10467.209,5380.12891,3399.52734,8993.76367,10033,0.077648
206919901010313,269.6301917365,-24.282467583148,GALAXY,0.707,,,,,,,5.472870435777982,-0.10676334280143164,4067571489466125312,269.63021875251,-24.28247058497,3243.84424,2709.41602,3848.01025,2901.14575,2334.18579,3546.53174,10033,0.089309
206946405010116,266.644811404896,-28.5558481441933,GALAXY,0.492,,,STAR,1.0,,,0.43419946995075903,0.018253625889297756,4057522399865952384,266.64479139367,-28.55580600753,1360.27222,1066.86597,1763.00867,1584.26599,1029.41235,2268.07739,10033,0.164361
206946408010050,267.02816492647,-27.881681713878,GALAXY,0.517,,,,,,,1.1858464856083375,0.0784873239194521,4057689113315877120,267.02818175855,-27.88170879548,5623.86133,3663.44873,8268.86426,4887.68994,3995.20605,6223.76758,10033,0.111238
206946408010098,267.17943295176,-27.746242762274,GALAXY,0.537,,,STAR,1.0,,,1.3709018186850284,0.033783316084237305,4057714990500149632,267.17941680613,-27.74623133455,4780.23291,2599.48438,9353.36523,,,,20099,0.065869
206946414010088,267.07398271981,-28.468049748862,QSO,0.84,,,STAR,1.0,,,0.7045790398002726,-0.25891687908629735,4057608166079203712,267.07400715464,-28.46803010381,1040.66284,994.935242,1085.33118,1046.99634,1005.08234,1089.0271,10033,0.104792
207019815010064,276.38962680561,-24.872949573376,GALAXY,0.573,,,,,,,7.901114944492306,-5.785707897303184,4077192181917924352,276.38965699667,-24.87296749504,6325.69922,4554.47461,8094.3916,1688.70056,1514.33704,1864.59888,10033,0.117838
207202802010001,267.16244421182,-23.588969254274,GALAXY,0.625,,,GALAXY,0.999,,,4.926860227468147,2.188909183431847,4068571637123247104,267.16240041297,-23.58899327914,6099.23438,3652.5166,9773.31152,,,,20099,0.168407
207202802010011,267.02247890379,-23.537979127606,STAR,0.842,,,STAR,1.0,,,4.904473164234518,2.325141022025285,4068570739375629056,267.02246571563,-23.53797535098,117.083214,116.80851,117.337578,117.039246,116.761703,117.29306,10033,0.045601
207205405010538,271.170220760577,-24.3334050083266,QSO,0.73,,,,,,,6.122899692958408,-1.351726302779095,4066068942430554496,271.17025352087,-24.33343746491,1649.12915,1429.35693,1974.39111,1540.97131,1340.35754,1811.23657,10033,0.158745
207205406010270,270.89517838603,-24.48690057887,GALAXY,0.677,,,,,,,5.86618681485754,-1.2088253637693915,4065967302009722112,270.89514077928,-24.48691444741,1563.61316,1220.25171,2056.41089,2388.81934,1676.95239,3013.54419,10033,0.132939
207441702010060,266.88775721725,-24.633761024262,GALAXY,0.523,,,STAR,1.0,,,3.9017869106335015,1.8648871729751129,4068066682020925696,266.88771434885,-24.63375903053,923.441589,886.958252,966.096313,921.020813,874.000244,968.430908,10033,0.140465
207446001010028,268.75881286588,-26.292635267168,GALAXY,0.453,,,,,,,3.3388739205814577,-0.4347762597416006,4063911460082251136,268.75881182837,-26.29264824901,1376.82935,1281.8313,1539.52136,1345.68237,1272.88733,1429.31335,10033,0.046854
207446001010040,268.52118546266,-26.409572186738,QSO,0.466,,,,,,,3.1303125092898583,-0.3101976498282789,4063906718437612800,268.52121715809,-26.40956888949,1339.13428,1289.77075,1391.24438,1331.6958,1282.28638,1387.96777,10033,0.102882
207483913015081,267.46043615874,-20.316346692007,QSO,0.769,,,,,,,7.882150418691878,3.6296180660796282,4119003688479971584,267.46045906779,-20.31634391126,5170.99854,3298.3584,7692.6001,5797.1543,3540.89258,9172.72266,10033,0.077987
207631001010001,272.63982953556,-26.032968310319,STAR,0.759,,,,,,,5.280798241426494,-3.3389624727266938,4064824634548349952,272.639840232,-26.03295233633,333.529663,329.704163,336.998291,334.746246,330.946991,338.79657,10033,0.067113
