srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist
207205404015456,271.14331474161,-24.364199156985,QSO,0.7,,,,,,,6.084033799489107,-1.3454465203354837,18043439-2421510,271.143301,-24.364183,0.12,0.11,87.0,13.686,11.435,10.835,0.116,,,EUU,266,0,2450891.8966,0.07358
207205406010405,270.94690656517,-24.5771685645,GALAXY,0.71,,,,,,,5.810678669905653,-1.2941666793458637,18034725-2434378,270.946901,-24.577169,0.06,0.06,73.0,13.709,12.869,12.34,0.069,0.115,0.079,AEA,222,0,2450891.8954,0.018287
207446001010040,268.52118546266,-26.409572186738,QSO,0.466,,,,,,,3.1303125092898583,-0.3101976498282789,17540508-2624345,268.52118,-26.409586,0.11,0.11,135.0,12.854,12.415,12.152,0.029,,,AUU,266,0,2451010.6746,0.052755
207483913015081,267.46043615874,-20.316346692007,QSO,0.769,,,,,,,7.882150418691878,3.6296180660796282,17495050-2018588,267.460432,-20.316351,0.06,0.06,17.0,14.695,13.829,13.638,0.038,0.035,0.044,ABA,222,0,2451815.5089,0.02092
207631001010001,272.63982953556,-26.032968310319,STAR,0.759,,,,,,,5.280798241426494,-3.3389624727266938,18103355-2601586,272.639816,-26.032972,0.06,0.06,90.0,6.664,6.533,6.456,0.024,0.029,0.023,AAA,111,0,2451327.7054,0.045755
207641901010001,266.369883402794,-28.1561501283102,QSO,0.558,,,,,,,0.6496651150275519,0.4328240732888769,17452876-2809220,266.369867,-28.156136,0.11,0.11,17.0,14.766,14.232,13.644,0.053,,,CUU,200,0,2450996.7657,0.072783
207641905010046,266.07402562688,-28.421844279972,QSO,0.498,,,,,,,0.28700730285689185,0.5162129873280198,17441776-2825187,266.074025,-28.421869,0.06,0.06,90.0,8.611,7.921,7.66,0.02,0.027,0.02,AAA,111,0,2450996.7562,0.089014
207641913010002,265.27035881011,-28.250952357153,STAR,0.92,,,STAR,1.0,,,0.060056331525594815,1.2076440240210204,17410489-2815033,265.270382,-28.250938,0.06,0.06,45.0,9.629,9.227,9.189,0.027,0.034,0.049,AAA,222,0,2450996.7199,0.089886
207841005010013,270.93002595433,-28.686054933541,STAR,0.683,,,,,,,2.219165435913127,-3.2957194887183983,18034320-2841097,270.930007,-28.686041,0.06,0.06,45.0,14.146,13.426,13.148,0.051,0.046,0.064,ABA,222,0,2450891.8923,0.078099
208016801010078,265.68220313267,-27.871849949624,GALAXY,0.713,,,,,,,0.5739460368152988,1.0989100395119962,17424373-2752185,265.682214,-27.871826,0.06,0.06,90.0,10.758,9.075,8.226,0.026,0.023,0.02,AAA,222,0,2451364.6042,0.092896
208016815010039,267.48072970153,-28.893348877356,QSO,0.634,,,STAR,1.0,,,0.5236552638183956,-0.7837826648219217,17495537-2853360,267.48073,-28.893353,0.08,0.08,90.0,13.986,13.176,12.355,0.035,0.049,,AAU,220,0,2451010.6301,0.014871
200017302010001,263.67709791502,-32.581688363897,STAR,0.851,,,,,,,355.6666102679134,0.04926277069983092,17344250-3234540,263.67711,-32.581688,0.06,0.06,90.0,5.53,5.52,5.538,0.02,0.02,0.016,AAA,111,0,2451039.4907,0.036683
201129706010007,266.433000589104,-29.0823986679482,STAR,0.711,,,,,,,359.88794700332505,-0.09708219327450897,17454391-2904566,266.432997,-29.082415,0.06,0.06,90.0,9.957,9.594,9.536,0.026,0.021,0.023,AAA,222,0,2451825.4907,0.05987
201129721010138,266.334234806497,-29.1791197957958,GALAXY,0.733,,,,,,,359.76043671738864,-0.07386223749652274,17452022-2910448,266.334264,-29.179125,0.11,0.11,45.0,14.595,12.262,11.05,0.076,,,BUU,200,0,2450996.7665,0.093653
201502201010001,262.0127526036,-35.010891249003,QSO,0.54,,,,,,,352.87690583723054,-0.12638363053278054,17280306-3500392,262.012772,-35.010895,0.06,0.06,90.0,14.003,13.182,12.755,0.021,0.021,0.038,AAA,222,0,2451035.6124,0.058764
201529201015043,266.80636834651,-30.2801305696031,STAR,0.536,,,,,,,359.032893452955,-0.9963825340822491,17471353-3016484,266.806395,-30.28013,0.1,0.06,0.0,8.522,8.012,7.878,0.024,0.026,0.021,AAA,111,0,2451039.6166,0.082887
202063804010001,261.29749729892,-36.2826504514667,GALAXY,0.779,,,STAR,0.992,,,351.49726289957005,-0.35395697897512296,17251139-3616575,261.297465,-36.282646,0.06,0.06,45.0,14.218,11.811,10.672,0.035,0.028,0.026,AAA,222,0,2451693.6134,0.095091
202069903010001,271.48519336849,-34.641610216031,STAR,0.839,,,,,,,357.2171271955184,-6.591783815566444,18055644-3438297,271.485205,-34.641602,0.06,0.06,90.0,8.145,7.644,7.502,0.027,0.038,0.026,AAA,111,0,2451364.657,0.045406
202069903010004,271.71127589044,-34.746900985739,STAR,0.695,,,STAR,1.0,,,357.2132502425697,-6.805383035702479,18065070-3444487,271.711272,-34.746887,0.06,0.06,45.0,11.539,10.945,10.682,0.04,0.051,0.033,EEE,222,0,2451021.5509,0.051647
203042201010006,265.096330563436,-29.0646817861102,STAR,0.523,,,,,,,359.2888814770495,0.9060347997971431,17402311-2903528,265.09632,-29.064678,0.06,0.06,90.0,12.047,11.531,11.247,0.026,0.049,0.047,AAA,222,0,2450996.7125,0.035926
203042203010002,264.880101155172,-29.1647917294088,STAR,0.769,,,,,,,359.10367298836013,1.0128791901035723,17393122-2909532,264.880099,-29.164803,0.06,0.06,90.0,7.209,6.566,6.384,0.021,0.04,0.02,AAA,111,0,2450996.7027,0.041136
203058201010059,273.46035935427,-33.58636149598,QSO,0.421,,,STAR,0.601,,,358.931310411549,-7.537056583536805,18135048-3335108,273.460373,-33.586338,0.06,0.06,90.0,13.255,12.796,12.74,0.024,0.022,0.026,AAA,222,0,2451021.6229,0.093965
204020401010014,260.37028349426,-37.532102359787,STAR,0.535,,,STAR,1.0,,,350.04745017283597,-0.44828598363562755,17212886-3731554,260.370282,-37.532078,0.06,0.06,90.0,12.062,11.581,11.46,0.023,0.024,0.026,AAA,222,0,2451311.8046,0.087799
204067526010001,259.80454636268,-36.856714571216,QSO,0.518,,,STAR,1.0,,,350.34414780164866,0.30749701783175293,17191309-3651241,259.804573,-36.856697,0.06,0.06,135.0,10.263,9.57,9.416,0.029,0.026,0.025,AAA,222,0,2451311.7856,0.099442
205035002015109,265.57070746576,-39.144644074241,GALAXY,0.492,,,STAR,0.82,,,350.9247765245343,-4.745180250708017,17421697-3908406,265.57072,-39.144638,0.06,0.06,45.0,13.679,13.294,13.07,0.048,0.062,0.064,AAA,222,0,2451059.573,0.041266
205062912010056,266.1995880077,-28.84895043877,QSO,0.529,,,STAR,1.0,,,359.9805805172178,0.1989258740037531,17444790-2850561,266.19959,-28.848928,0.11,0.11,90.0,13.712,12.368,10.142,,0.042,,UAU,626,0,2450996.7585,0.081023
205538501010001,263.659779459665,-33.4706023469701,STAR,0.918,,,STAR,1.0,,,354.9115735082022,-0.4201065353213761,17343835-3328141,263.659802,-33.470596,0.06,0.06,90.0,9.9,9.465,9.361,0.023,0.023,0.022,AAA,222,0,2451039.4914,0.071441
205544401010002,258.83020387275,-33.548415042609,STAR,0.868,,,,,,,352.585836118932,2.8683158469732293,17151924-3332543,258.830204,-33.54842,0.06,0.06,90.0,5.655,5.683,5.591,0.021,0.027,0.018,AAA,111,0,2451035.4782,0.017851
206048602010153,273.440349524045,-32.637713908198,STAR,0.572,,,,,,,359.7700839262151,-7.080917393001249,18134569-3238157,273.440379,-32.637714,0.06,0.06,90.0,15.316,14.594,14.445,0.06,0.044,0.092,AAA,222,0,2451021.6222,0.089358
206731403010004,267.72308732736,-37.264590257622,GALAXY,0.553,,,,,,,353.41609033587935,-5.229673002015331,17505354-3715525,267.72311,-37.264591,0.06,0.06,45.0,14.776,14.01,13.908,0.027,0.041,0.046,AAA,222,0,2451702.5926,0.065013
206902001010003,263.67930207136,-37.029870120611,GALAXY,0.435,,,GALAXY,0.875,,,351.9264662484397,-2.3601771217520024,17344302-3701475,263.679288,-37.029873,0.06,0.06,45.0,12.998,12.499,12.216,0.049,0.066,0.035,EAA,222,0,2451730.5235,0.041748
206940402010002,267.586146482157,-30.4477109088558,QSO,0.444,,,STAR,1.0,,,359.23582957128895,-1.6594087936561186,17502067-3026517,267.586161,-30.447716,0.06,0.06,0.0,10.251,9.638,9.454,0.022,0.027,0.026,AAA,222,0,2451040.4695,0.048642
206940402010012,267.34865775984,-30.537848747494,STAR,0.581,,,,,,,359.05340654232793,-1.5299834003467438,17492367-3032162,267.348664,-30.537855,0.06,0.06,90.0,11.862,11.53,11.437,0.026,0.02,0.022,AAA,222,0,2451039.6362,0.029682
206946401010109,266.115851730638,-29.5734852344572,QSO,0.525,,,STAR,1.0,,,359.3247431142235,-0.11757197551782332,17442780-2934245,266.115862,-29.57349,0.07,0.06,0.0,14.414,13.304,12.619,0.024,0.034,0.061,AAA,222,0,2450996.757,0.036444
207416201010028,271.17685369575,-34.2802258266843,STAR,0.628,,,,,,,357.4135348053564,-6.195383126431324,18044244-3416488,271.176871,-34.280231,0.06,0.06,90.0,10.489,10.186,10.124,0.024,0.025,0.025,AAA,222,0,2451364.6401,0.05474
207451302010005,266.38872967257,-31.549765481527,STAR,0.562,,,,,,,357.76156511411153,-1.3495836649499695,17453329-3132592,266.388743,-31.549778,0.11,0.11,45.0,13.694,12.062,11.422,0.074,,,AUU,266,0,2451039.605,0.06085
207451302010058,266.4805409551,-31.543865309148,GALAXY,0.629,,,,,,,357.80733491543356,-1.4133259973664247,17455532-3132379,266.480512,-31.543877,0.11,0.11,45.0,14.853,13.47,12.928,0.075,,,BUU,200,0,2451039.6078,0.098301
207451302015148,266.38029328888,-31.53207274486,GALAXY,0.655,,,STAR,1.0,,,357.77292767990474,-1.3342313801044468,17453127-3131554,266.380294,-31.532078,0.06,0.06,45.0,14.654,13.017,12.318,0.093,0.097,0.079,AAA,222,0,2451039.605,0.019044
207631803010001,266.47507154436,-31.250899280424,STAR,0.841,,,STAR,1.0,,,358.0551935558149,-1.2569598398105548,17455401-3115031,266.475058,-31.250875,0.06,0.06,90.0,10.27,9.619,9.472,0.023,0.025,0.025,AAA,222,0,2451039.6076,0.09684
207631803010002,266.61539162242,-31.364590015149,QSO,0.646,,,STAR,0.999,,,358.0203466438044,-1.4184684437968378,17462769-3121526,266.615396,-31.364616,0.06,0.06,45.0,13.87,12.933,12.543,0.049,0.06,0.071,AAA,222,0,2451039.6148,0.094508
207637004010001,267.659841116254,-40.3183506073608,STAR,0.881,,,,,,,350.7390564256108,-6.726178971256103,17503835-4019060,267.659816,-40.318348,0.06,0.06,90.0,7.175,6.649,6.539,0.021,0.027,0.024,AAA,111,0,2451702.5903,0.069577
207637004010011,267.859565154233,-40.3437355666758,STAR,0.674,,,STAR,0.996,,,350.79378036214746,-6.870652758075188,17512629-4020375,267.85957,-40.34375,0.06,0.06,45.0,13.397,12.694,12.565,0.024,0.03,0.032,AAA,222,0,2451702.5973,0.053634
207641903010014,265.69484728621,-29.247511486849,GALAXY,0.683,,,,,,,359.40983045030407,0.36566877409694465,17424675-2914510,265.694832,-29.247522,0.11,0.11,45.0,15.357,14.326,13.709,0.057,,,DUU,200,0,2451364.6032,0.061138
208016808010057,266.93100868077,-29.337604818727,GALAXY,0.531,,,,,,,359.8954123612788,-0.6010862851467648,17474344-2920154,266.931019,-29.337618,0.06,0.06,45.0,12.78,12.077,11.657,0.045,0.086,0.081,AAA,222,0,2451010.611,0.05745
200074207010001,210.62104799488,-62.340735902607,STAR,0.942,,,STAR,1.0,,,311.07345327881944,-0.597321728287991,14022905-6220265,210.621077,-62.340714,0.07,0.06,0.0,9.836,9.186,8.96,0.026,0.024,0.023,AAA,222,0,2451595.7832,0.092557
200074209010002,210.07243048279,-61.481018354798,STAR,0.87,,,,,,,311.05447200224006,0.3001552945752918,14001739-6128517,210.072459,-61.481033,0.07,0.06,0.0,5.825,5.719,5.66,0.023,0.031,0.023,AAA,111,0,2451595.766,0.071988
200074212010001,209.00227444598,-60.220264654656,STAR,0.589,,,STAR,1.0,,,310.87255243346783,1.652192887806312,13560054-6013130,209.002275,-60.22028,0.07,0.06,0.0,10.739,10.176,9.988,0.022,0.024,0.019,AAA,222,0,2451595.7448,0.055252
200074220010009,210.78907902082,-60.3996014758856,QSO,0.517,,,,,,,311.680399542179,1.2482508481561918,14030936-6023585,210.78903,-60.399593,0.07,0.06,0.0,7.625,7.432,7.258,0.023,0.026,0.027,AAA,111,0,2451595.7903,0.092356
200074250010002,211.24608860504,-61.215323408256,QSO,0.51,,,STAR,1.0,,,311.6682841874021,0.40271381888661395,14045907-6112551,211.246141,-61.215324,0.06,0.06,17.0,13.961,13.401,13.168,0.047,0.065,0.059,AAA,222,0,2451595.7994,0.09085
200515501010005,167.773719324356,-60.7774383163058,STAR,0.79,,,STAR,1.0,,,290.98604142653585,-0.2543738607837973,11110569-6046388,167.77373,-60.777447,0.06,0.06,90.0,11.872,11.357,11.204,0.022,0.022,0.019,AAA,222,0,2451566.8139,0.03646
200879402010006,206.414266185781,-62.8603722575502,STAR,0.509,,,STAR,1.0,,,309.06967889116896,-0.6365382114401233,13453941-6251373,206.414222,-62.860367,0.06,0.06,90.0,13.259,12.789,12.716,0.028,0.028,0.029,AAA,222,0,2451596.8977,0.074989
200921401010007,206.89310022227,-60.541328650194,STAR,0.737,,,STAR,1.0,,,309.78372125141004,1.5814914417291301,13473434-6032287,206.893107,-60.541332,0.06,0.06,17.0,10.454,10.131,10.028,0.023,0.027,0.026,AAA,222,0,2451615.6906,0.017012
200928201010001,195.698605832239,-63.8357237278477,QSO,0.55,,,,,,,304.18360268650883,-0.9915795610372115,13024765-6350085,195.698571,-63.835712,0.06,0.06,0.0,8.026,7.699,7.248,0.027,0.055,0.02,AAA,111,0,2451594.8041,0.069569
200936704010009,258.887563953311,-40.0389620537192,GALAXY,0.835,,,,,,,347.3320389243983,-0.9454612053544093,17153300-4002203,258.887532,-40.038975,0.08,0.08,45.0,13.703,12.109,12.822,0.043,,0.045,AUA,262,0,2451311.7464,0.099641
201091101010004,181.3552695278,-62.084529596369,QSO,0.607,,,STAR,1.0,,,297.5742523678489,0.3075853275819448,12052525-6205042,181.355241,-62.084515,0.07,0.06,4.0,11.759,11.085,10.87,0.023,0.025,0.021,AAA,222,0,2451642.5497,0.071225
201094904010148,253.529881192871,-41.9407811015695,QSO,0.429,,,STAR,1.0,,,343.36894861317757,1.1178865148096415,16540717-4156268,253.529916,-41.940781,0.07,0.07,17.0,15.236,14.29,14.106,0.095,0.076,0.089,AAA,222,0,2451309.7458,0.093208
201095301010001,161.43381284646,-59.4078109670149,STAR,0.93,,,,,,,287.5439540943434,-0.344787240092543,10454411-5924281,161.433805,-59.407822,0.06,0.06,0.0,6.643,6.607,6.54,0.023,0.044,0.021,AAA,111,0,2451564.8206,0.04224
201110101010069,170.64146920991,-60.527975964305,STAR,0.545,,,,,,,292.2097546239027,0.48036460563940814,11223396-6031406,170.641516,-60.527962,0.07,0.06,0.0,14.194,13.518,13.291,0.027,0.022,0.032,AAA,222,0,2451586.6711,0.09693
201125806010184,160.9232636911,-59.5351264255186,QSO,0.573,,,,,,,287.3741924282665,-0.578560526679285,10434157-5932063,160.923246,-59.535107,0.07,0.06,0.0,12.695,11.97,11.709,0.027,0.03,0.024,AAA,222,0,2451564.7949,0.077027
201126901010001,128.90495170513,-42.560469952581,STAR,0.918,,,,,,,261.48676068561997,-1.179145304484436,08353719-4233377,128.90496,-42.560474,0.06,0.06,90.0,6.621,6.443,6.332,0.023,0.061,0.026,AAA,111,0,2451268.564,0.026383
201285311010001,248.007342960456,-47.874714806181,GALAXY,0.621,,,GALAXY,0.951,,,336.3293312165314,0.16883833290457967,16320175-4752289,248.007333,-47.874722,0.08,0.08,90.0,14.08,13.028,10.986,,0.044,0.029,UAA,22,0,2451318.7195,0.035344
201403501010001,206.00391426347,-61.366427967085,STAR,0.873,,,,,,,309.18885367958507,0.8649546290032921,13440093-6121591,206.00391,-61.366428,0.07,0.06,0.0,5.671,5.103,4.884,0.019,0.047,0.026,AAA,111,0,2451596.889,0.007356
201403501010020,206.15440554097,-61.216672846162,QSO,0.624,,,STAR,0.638,,,309.2901257340743,0.9968596360620626,13443706-6112599,206.154436,-61.216663,0.06,0.06,90.0,14.13,13.473,13.258,0.041,0.047,0.044,AAA,222,0,2451596.8915,0.063593
201433801010001,239.18218572181,-53.411589989758,STAR,0.687,,,STAR,1.0,,,328.4691088647951,0.01296993361188046,15564373-5324417,239.182218,-53.411598,0.06,0.06,90.0,9.988,9.405,9.155,0.025,0.027,0.023,AAA,222,0,2451341.7308,0.075026
201434002010008,205.266013103071,-62.3919851893985,GALAXY,0.554,,,STAR,1.0,,,308.6460091762119,-0.07207900570044572,13410385-6223311,205.266048,-62.391994,0.06,0.06,0.0,12.785,12.058,11.698,0.042,0.043,0.029,AAA,222,0,2451596.8729,0.066298
201486901010002,257.16861372622,-39.990053465729,QSO,0.72,,,STAR,1.0,,,346.5953543008551,0.14672997718464972,17084046-3959242,257.168619,-39.99007,0.06,0.06,90.0,9.394,8.88,8.613,0.026,0.059,0.023,AAA,212,0,2451599.8961,0.061275
201486901010013,256.97725253799,-40.294537116432,QSO,0.384,,,,,,,346.2638470370498,0.08182326372211496,17075454-4017403,256.977286,-40.29454,0.06,0.06,45.0,13.057,12.426,12.202,0.04,0.073,0.067,AAA,222,0,2451599.8862,0.092465
201547504010001,247.951312360357,-48.8168344095489,GALAXY,0.78,,,,,,,335.6160303077018,-0.4477537038887187,16314831-4849005,247.951306,-48.816818,0.06,0.06,90.0,10.162,8.328,7.187,0.022,0.04,0.021,AAA,211,0,2451347.6074,0.060968
201623627330037,132.699291194983,-45.6313219755029,QSO,0.848,,,GALAXY,0.999,,,265.58471785507396,-0.9338607418343574,08504782-4537527,132.699262,-45.63131,0.06,0.06,90.0,13.645,13.013,12.933,0.028,0.024,0.031,AAA,222,0,2451252.5627,0.085206
201645703010041,162.87340857878,-59.936831143664,GALAXY,0.736,,,,,,,288.43188071853643,-0.48564255877996,10512961-5956126,162.873408,-59.936852,0.09,0.08,6.0,15.618,15.222,14.889,0.084,0.101,0.144,AAB,222,0,2451566.695,0.07509
202023703010001,194.1631635723,-61.565562114606,STAR,0.949,,,STAR,1.0,,,303.5527969356408,1.2998987704185947,12563915-6133559,194.16315,-61.565536,0.07,0.06,0.0,10.059,9.536,9.373,0.022,0.022,0.021,AAA,222,0,2451594.7657,0.096848
202039101010004,237.961989581076,-54.2754736303871,QSO,0.493,,,STAR,1.0,,,327.36387097938297,-0.194240290250903,15515087-5416317,237.961971,-54.275486,0.06,0.06,0.0,10.164,9.383,9.101,0.023,0.027,0.025,AAA,222,0,2451391.5596,0.059232
202042201010002,122.16364965466,-36.083807390498,STAR,0.954,,,STAR,1.0,,,253.19535046637844,-1.7643081866152566,08083927-3605017,122.163645,-36.083828,0.08,0.07,0.0,9.529,8.88,8.708,0.023,0.022,0.024,AAA,222,0,2451221.721,0.07542
202042201010005,122.34224211564,-36.114068128075,STAR,0.817,,,STAR,1.0,,,253.2991385643036,-1.6595386021964251,08092214-3606506,122.342264,-36.114071,0.07,0.06,0.0,12.153,11.683,11.651,0.022,0.022,0.023,AAA,222,0,2451221.7216,0.064479
203023401010001,196.15104406249,-63.284153471706,GALAXY,0.696,,,,,,,304.41109750967007,-0.4502261074590843,13043624-6317028,196.151013,-63.28413,0.08,0.08,17.0,15.433,14.434,13.452,,0.104,0.069,UAA,22,0,2451594.8134,0.098322
203031001010004,249.81032202108,-47.005857023904,STAR,0.5,,,,,,,337.79325718887463,-0.1453680291201017,16391447-4700210,249.810293,-47.005848,0.06,0.06,90.0,12.624,12.018,11.903,0.024,0.022,0.027,AAA,222,0,2451318.7907,0.078302
204009102010001,224.69821078822,-58.272969403592,STAR,0.95,,,,,,,319.03863048784916,0.5590740388512996,14584757-5816226,224.69824,-58.272968,0.06,0.06,90.0,10.408,9.728,9.501,0.023,0.026,0.023,AAA,222,0,2451336.5819,0.055532
204029202010012,245.22348521333,-51.50954191071,GALAXY,0.571,,,,,,,332.4669692208985,-1.0692006891718662,16205364-5130343,245.223526,-51.509548,0.06,0.06,90.0,12.574,11.244,10.741,0.029,0.03,0.026,AAA,222,0,2451382.5456,0.093978
204032802010044,246.48713374719,-49.101177225677,GALAXY,0.507,,,,,,,334.7465019172989,0.05123993849157847,16255690-4906041,246.487104,-49.101158,0.06,0.06,90.0,14.31,12.658,11.763,0.038,0.043,0.029,AAA,222,0,2451347.5604,0.098521
204043401010046,252.060522501184,-45.8282513288633,GALAXY,0.755,,,,,,,339.69924520350816,-0.5455015580612289,16481452-4549416,252.060522,-45.828247,0.06,0.06,90.0,13.027,11.476,10.53,0.036,0.037,0.027,AAA,222,0,2451321.6388,0.015635
204043502010023,135.14344195595,-45.222423646536,STAR,0.604,,,GALAXY,0.809,,,266.38307663648584,0.6384046824350663,09003443-4513207,135.143461,-45.222424,0.06,0.06,90.0,13.514,12.908,12.805,0.023,0.029,0.033,AAA,222,0,2451252.6509,0.048306
204043502010065,135.06658657812,-45.550304494,GALAXY,0.664,,,STAR,1.0,,,266.59436592142106,0.3819289251897322,09001597-4533011,135.06655,-45.550308,0.06,0.06,90.0,10.302,10.142,10.103,0.021,0.024,0.023,AAA,222,0,2451252.6511,0.093074
204043502010083,134.85709389596,-45.258287682594,STAR,0.668,,,STAR,0.993,,,266.27756943897054,0.4628795013783824,08592570-4515298,134.857084,-45.258282,0.06,0.06,90.0,13.75,13.181,12.876,0.024,0.025,0.033,AAA,222,0,2451252.6455,0.032363
204051819010001,170.445070072312,-59.8633265961532,GALAXY,0.592,,,STAR,0.954,,,291.89321493890105,1.072909062147001,11214682-5951479,170.445085,-59.863316,0.1,0.06,0.0,8.548,8.34,8.185,0.03,0.036,0.023,AAA,111,0,2451569.7731,0.046724
204053904010003,234.06332686015,-57.904722634522,STAR,0.905,,,STAR,1.0,,,323.4296740076033,-1.7486889597796624,15361519-5754170,234.063319,-57.904739,0.06,0.06,0.0,9.943,9.561,9.417,0.025,0.025,0.023,AAA,222,0,2451353.5747,0.060804
204066501010026,243.900331549575,-51.8282422804499,STAR,0.396,,,STAR,1.0,,,331.657047746337,-0.7240062688828985,16153608-5149417,243.900374,-51.828251,0.11,0.11,135.0,12.05,10.799,10.27,0.055,,,EUU,266,0,2451755.6527,0.099527
204129902015084,131.89277166666,-45.622881696099,QSO,0.585,,,,,,,265.2218338376963,-1.3657813435989725,08473426-4537224,131.892773,-45.622902,0.06,0.06,45.0,14.911,14.041,13.683,0.058,0.062,0.069,AAA,222,0,2451252.5315,0.073171
204129905015115,132.54154404235,-45.679928172493,QSO,0.667,,,,,,,265.5522841294913,-1.049913688786289,08500996-4540476,132.541531,-45.679916,0.08,0.08,45.0,15.81,15.423,14.97,0.089,0.128,0.134,ABB,222,0,2451252.5589,0.054739
205020801010010,258.91866900018,-39.570736009459,QSO,0.627,,,,,,,347.72683654392284,-0.6925312423735238,17154047-3934146,258.918664,-39.570736,0.06,0.06,90.0,7.201,6.874,6.639,0.02,0.026,0.021,AAA,111,0,2451311.7468,0.013876
