srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,srcid_x,RAJ2000,DEJ2000,iauname,PriOrSec,mClass,Zmag3,e_Zmag3,Zperrbits,Ymag3,e_Ymag3,Yperrbits,Jmag3,e_Jmag3,Jperrbits,Hmag3,e_Hmag3,Hperrbits,Ksmag3,e_Ksmag3,Ksperrbits,angDist
203017301010023,265.07359426496,-31.057125282802,STAR,0.52,,,STAR,1.0,,,357.5897094436111,-0.13475472835078295,515557735883,265.073581,-31.057022,VVV J174017.65-310325.27,0,-1,,,0,,,0,15.871,0.018,16,15.398,0.049,16,15.123,0.101,16,0.375188
203017301010024,265.08829961907,-31.019387433208,STAR,0.638,,,STAR,1.0,,,357.62838011982683,-0.12540117337278392,515556937062,265.088355,-31.019472,VVV J174021.20-310110.09,0,-1,11.347,0.001,65536,11.343,0.001,0,11.02,0.001,65552,,,0,10.518,0.002,65552,0.349652
203017301010025,264.799470302,-31.126860271915,GALAXY,0.526,,,,,,,357.4057946807426,0.0269322150654157,515556999662,264.799352,-31.126783,VVV J173911.84-310736.41,0,-1,15.781,0.008,16,15.11,0.006,16,14.171,0.004,16,13.271,0.007,16,12.812,0.012,16,0.457219
203017301010029,265.11503031383,-31.03555663414,STAR,0.51,,,STAR,1.0,,,357.6268305981752,-0.15339635615588076,515558170051,265.114914,-31.035532,VVV J174027.57-310207.91,0,-1,,,0,,,0,,,0,15.895,0.078,16,14.318,0.048,16,0.37088
203017301010077,264.96637092085,-30.989142910794,QSO,0.468,,,,,,,357.59848677698375,-0.020791563278068737,515557432562,264.96642,-30.98914,VVV J173951.94-305920.90,0,1,,,0,,,0,18.094,0.128,0,16.12,0.095,16,15.023,0.091,16,0.150257
203017301010121,264.81378104293,-31.117570867108,QSO,0.552,,,,,,,357.42018373805126,0.021516140092438442,515558008233,264.813679,-31.117536,VVV J173915.28-310703.12,0,-1,,,0,,,0,,,0,16.028,0.087,16,14.687,0.067,16,0.338136
203028826010008,266.394848774,-29.009813242759,GALAXY,0.801,,,,,,,359.93252844646463,-0.030798010608357667,515535846962,266.394789,-29.009858,VVV J174534.74-290035.48,0,0,,,0,,,0,,,0,16.274,0.117,16,14.099,0.071,0,0.247262
203028829010001,265.839986544472,-29.142364351442,QSO,0.486,,,,,,,359.5658831334125,0.31315591478676624,515534554492,265.839959,-29.142485,VVV J174321.59-290832.94,0,1,15.216,0.005,16,14.718,0.005,16,14.195,0.004,16,13.146,0.007,16,12.303,0.01,16,0.442618
203028829010003,266.110338741132,-29.0581043333746,STAR,0.779,,,STAR,1.0,,,359.76145917732543,0.15614328594503163,515534663506,266.110423,-29.05811,VVV J174426.50-290329.19,0,-1,12.366,0.001,0,12.052,0.001,16,11.845,0.001,16,11.531,0.002,16,11.181,0.004,16,0.265603
203028829010013,265.830862381536,-29.2332833570185,QSO,0.495,,,STAR,1.0,,,359.48432659222095,0.272187375399177,515534770230,265.830962,-29.233287,VVV J174319.43-291359.83,0,-1,11.92,0.001,16,11.292,0.001,16,11.275,0.001,16,11.407,0.002,16,10.696,0.002,16,0.312399
203028830010002,266.51561449436,-29.50923682909,GALAXY,0.685,,,,,,,359.56098968112065,-0.3807768705999341,515534631859,266.515521,-29.509204,VVV J174603.72-293033.13,0,1,19.893,0.194,8388736,19.278,0.199,8388736,,,0,,,0,,,0,0.314774
203028830010011,266.617974904552,-29.4805189954175,QSO,0.593,,,STAR,1.0,,,359.6318383330163,-0.4419591047344543,515543978084,266.617938,-29.480578,VVV J174628.30-292850.07,515396075619,-1,15.392,0.006,8388736,14.993,0.008,8388736,14.435,0.008,128,13.944,0.02,144,,,0,0.24115
203028830010012,266.56712538244,-29.242296010312,QSO,0.554,,,,,,,359.81234427634956,-0.28030157778689724,515534664982,266.567203,-29.242224,VVV J174616.12-291432.00,0,1,16.847,0.014,0,16.301,0.015,0,15.702,0.013,16,14.447,0.022,16,13.541,0.031,16,0.356729
203028830010014,266.46335608688,-29.5120317915067,STAR,0.654,,,,,,,359.5349356825289,-0.34339594685319536,515534683941,266.463287,-29.512075,VVV J174551.18-293043.46,0,-1,11.364,0.001,65552,11.398,0.001,16,11.345,0.001,16,11.379,0.002,16,,,0,0.264799
203028843010033,265.99569768516,-28.954447010226,QSO,0.533,,,,,,,359.7972793928659,0.2958361035688762,515534719513,265.995789,-28.95454,VVV J174358.98-285716.34,0,-1,16.056,0.008,0,15.623,0.009,0,15.275,0.009,16,14.688,0.027,16,14.354,0.065,16,0.439909
203028843015014,265.89132445702,-29.071117876567,GALAXY,0.794,,,,,,,359.6500710811524,0.3123782342716029,515534872668,265.891197,-29.071067,VVV J174333.88-290415.84,0,-2,,,0,18.901,0.139,0,16.482,0.024,16,14.407,0.02,0,13.265,0.024,0,0.442417
203028845010029,266.33226635584,-29.335475665926,STAR,0.384,,,,,,,359.6261341766359,-0.153943503433396,515536192419,266.33219,-29.335532,VVV J174519.72-292007.91,0,-1,,,0,,,0,,,0,,,0,15.938,0.283,0,0.313295
203032102010002,266.189237618732,-29.8458392533553,GALAXY,0.759,,,STAR,0.98,,,359.12590579733865,-0.31430453263661406,515534942699,266.18926,-29.845748,VVV J174445.42-295044.69,0,-1,,,0,18.187,0.075,0,14.843,0.006,16,11.762,0.002,65552,10.294,0.002,65552,0.335926
203032102010009,266.084038062156,-29.9142944553259,GALAXY,0.8,,,,,,,359.01985432470957,-0.27235527372130736,515535522076,266.084,-29.914392,VVV J174420.16-295451.81,0,-1,,,0,,,0,19.497,0.378,0,16.167,0.107,16,14.491,0.075,0,0.370121
203032102010020,265.861668577626,-29.6796273776849,GALAXY,0.714,,,,,,,359.11855217101083,0.014985829253057248,515535161020,265.861603,-29.679708,VVV J174326.78-294046.94,0,-1,,,0,,,0,18.514,0.152,0,15.197,0.043,16,13.488,0.03,16,0.356516
203042201010006,265.096330563436,-29.0646817861102,STAR,0.523,,,,,,,359.2888814770495,0.9060347997971431,515525973146,265.096331,-29.064746,VVV J174023.11-290353.08,0,-1,12.544,0.001,16,12.433,0.001,16,12.113,0.002,16,11.779,0.004,16,11.466,0.005,16,0.230659
203042201010009,265.28574794715,-29.0877195636722,GALAXY,0.388,,,,,,,359.35706390729274,0.7534297178817079,515526701287,265.285819,-29.087805,VVV J174108.59-290516.09,0,-1,13.836,0.003,0,13.77,0.004,0,13.403,0.007,0,12.936,0.011,0,12.757,0.016,16,0.381602
203042201010010,265.023610203844,-29.0866041296942,QSO,0.602,,,,,,,359.2365599447664,0.9482619916536597,515525795995,265.023663,-29.086641,VVV J174005.67-290511.90,0,-1,11.094,0.001,16,11.063,0.001,16,11.174,0.001,16,10.914,0.002,16,10.517,0.002,16,0.214257
203042203010001,264.82601172712,-29.396987655617,GALAXY,0.493,,,,,,,358.88196686492466,0.9292055451775089,515527348971,264.825951,-29.397021,VVV J173918.22-292349.27,0,-2,,,0,,,0,,,0,16.075,0.203,0,14.829,0.107,0,0.223433
203042203010002,264.880101155172,-29.1647917294088,STAR,0.769,,,,,,,359.10367298836013,1.0128791901035723,515525899351,264.88005,-29.164812,VVV J173931.21-290953.32,0,-2,8.149,0.001,65552,7.933,0.001,65552,,,0,7.185,0.003,65680,6.894,0.001,65680,0.178342
203042203010006,264.995158469601,-29.5258643473223,GALAXY,0.659,,,STAR,0.968,,,358.85118074448707,0.7359409870020884,515526528602,264.995022,-29.525895,VVV J173958.80-293133.22,515396075607,-1,17.247,0.038,0,15.467,0.016,16,13.567,0.007,16,11.862,0.004,16,11.118,0.004,65552,0.441517
203058201010002,273.47815983552,-33.693083772563,STAR,0.777,,,STAR,0.994,,,358.8428856127699,-7.599714046608617,515598830966,273.478245,-33.693099,VVV J181354.77-334135.15,515396075657,-1,12.153,0.001,16,11.931,0.001,16,11.504,0.001,65552,11.126,0.001,65552,10.902,0.001,65552,0.260867
203058201010012,273.35641618778,-33.949088423907,STAR,0.719,,,STAR,1.0,,,358.5667489302485,-7.628961111617006,515618802628,273.356446,-33.949121,VVV J181325.54-335656.83,0,-1,11.158,0.001,16,10.489,0.001,65552,11.287,0.001,16,10.049,0.001,65552,10.753,0.001,16,0.146506
203058201010022,273.24767333135,-33.815998127638,STAR,0.675,,,,,,,358.6432663176989,-7.487154105109889,515618272532,273.247621,-33.815932,VVV J181259.42-334857.35,0,1,14.734,0.004,16,14.349,0.004,16,13.874,0.003,16,13.294,0.003,16,13.087,0.005,0,0.284689
203058201010028,273.13681853176,-33.750294320111,QSO,0.723,,,,,,,358.6585921826162,-7.3750148373103706,515618893675,273.136717,-33.75022,VVV J181232.81-334500.79,0,-2,,,0,19.162,0.23,0,18.593,0.134,0,18.192,0.214,0,17.843,0.329,0,0.404112
203058201010029,273.3095006458,-33.719198464689,GALAXY,0.53,,,STAR,0.999,,,358.7538063825813,-7.4875998659494,515618506421,273.309504,-33.719315,VVV J181314.28-334309.53,0,-1,13.172,0.002,16,12.953,0.002,16,12.605,0.001,16,12.192,0.002,16,12.069,0.002,0,0.419046
203058201010059,273.46035935427,-33.58636149598,QSO,0.421,,,STAR,0.601,,,358.931310411549,-7.537056583536805,515598785051,273.460377,-33.586335,VVV J181350.49-333510.80,0,-1,13.743,0.002,16,13.542,0.002,16,13.237,0.002,16,12.819,0.002,16,12.692,0.004,16,0.108124
203058201010067,273.42429852945,-33.646473496305,QSO,0.693,,,STAR,0.501,,,358.86354204091964,-7.538374064579877,515598676660,273.424305,-33.646489,VVV J181341.83-333847.35,0,-1,17.925,0.053,16,17.784,0.072,16,17.459,0.055,16,17.053,0.079,16,17.391,0.237,0,0.05761
203058201010077,273.27371239328,-33.889997594321,GALAXY,0.484,,,STAR,0.997,,,358.58735009593187,-7.540730110493911,515618844033,273.273694,-33.890066,VVV J181305.68-335324.23,0,-1,17.844,0.053,0,17.659,0.062,0,17.255,0.041,16,17.004,0.073,0,16.878,0.137,0,0.252534
203058201010083,273.46215303982,-33.923629725453,QSO,0.593,,,,,,,358.6305780143253,-7.694856250108415,515618647633,273.462097,-33.923552,VVV J181350.90-335524.78,0,-1,17.035,0.024,0,16.841,0.03,0,16.605,0.023,0,16.402,0.042,0,16.318,0.083,0,0.327256
203058201010091,273.27436824817,-33.966595303417,QSO,0.42,,,,,,,358.5192025275601,-7.576837920944592,515618373905,273.274402,-33.966522,VVV J181305.85-335759.48,0,-1,18.034,0.062,0,17.897,0.076,0,17.455,0.049,0,17.106,0.08,0,17.23,0.19,0,0.281999
203061709010004,261.45938876269,-32.965359791842,GALAXY,0.725,,,,,,,354.3196272846549,1.3946675482785251,515607217106,261.459409,-32.965483,VVV J172550.25-325755.73,0,-1,17.297,0.018,0,16.188,0.012,0,14.984,0.008,16,13.874,0.009,0,13.323,0.011,0,0.447366
203061709010008,261.40884505919,-32.978070423604,QSO,0.617,,,STAR,0.999,,,354.2853526676084,1.422695100765672,515606895157,261.408786,-32.977946,VVV J172538.10-325840.60,0,-1,14.134,0.002,16,13.842,0.003,16,13.314,0.002,16,12.85,0.004,16,12.632,0.006,16,0.482495
203071101010001,267.98331806946,-29.85388980217,QSO,0.718,,,STAR,1.0,,,359.92204989795374,-1.6513618575866895,515553233530,267.983333,-29.853943,VVV J175156.00-295114.19,0,-1,10.41,0.001,65552,10.056,0.001,65552,9.471,0.001,65552,8.871,0.001,65552,8.548,0.001,65552,0.197923
203071101010003,267.90187993843,-29.837954270134,STAR,0.686,,,STAR,1.0,,,359.899745761133,-1.5824676565072162,515552651383,267.901912,-29.837911,VVV J175136.45-295016.47,0,-1,9.082,0.0,65552,9.064,0.001,65552,,,0,8.752,0.001,65552,8.73,0.001,65552,0.185867
203071101010010,267.81794937106,-29.770452012234,STAR,0.625,,,,,,,359.92063575011724,-1.4853876078135908,515553016370,267.817826,-29.770529,VVV J175116.27-294613.90,515396075625,-1,13.782,0.005,8388752,13.559,0.007,8388752,13.105,0.008,8388752,12.481,0.009,8388752,12.35,0.01,8388752,0.473294
203071101010022,267.82314987606,-29.804801532061,GALAXY,0.733,,,,,,,359.89339746477566,-1.506808197195714,515544089645,267.823212,-29.804681,VVV J175117.57-294816.85,515396075619,-1,15.674,0.008,8392848,15.265,0.01,8392848,,,0,14.038,0.027,8392848,13.958,0.042,8392848,0.475197
203071101010038,267.78019981087,-29.71552830954,QSO,0.504,,,,,,,359.9511210433464,-1.429154571635297,515543507536,267.780155,-29.715626,VVV J175107.23-294256.25,0,-1,15.465,0.007,4112,14.739,0.007,4112,13.855,0.005,4112,12.842,0.008,4112,12.536,0.012,4112,0.377833
204002304015113,272.11799551867,-36.889518425386,QSO,0.511,,,STAR,0.989,,,355.46604913719955,-8.108606370209563,515660095691,272.117892,-36.889445,VVV J180828.29-365322.00,515396075700,-1,14.936,0.004,16,14.654,0.004,16,14.256,0.003,16,13.725,0.004,16,13.622,0.007,0,0.398606
204002305010083,272.22422562536,-37.018539898397,GALAXY,0.458,,,,,,,355.39105342582235,-8.2440401882503,515659482610,272.224218,-37.018609,VVV J180853.81-370106.99,0,-1,14.623,0.003,16,14.395,0.004,16,14.079,0.003,16,13.721,0.004,16,13.629,0.007,0,0.251064
204002305010117,272.38478522465,-37.02178066394,QSO,0.616,,,,,,,355.44867404733304,-8.358902838470646,515659448624,272.384706,-37.021691,VVV J180932.32-370118.08,0,-1,15.985,0.008,16,15.67,0.009,16,15.238,0.006,16,,,0,14.567,0.015,0,0.394501
204003401010002,266.421422104688,-30.0156046941911,GALAXY,0.568,,,,,,,359.0860502163971,-0.5745361620492735,515543710715,266.421329,-30.015705,VVV J174541.11-300056.53,0,1,15.901,0.009,0,15.088,0.008,16,14.062,0.006,16,12.961,0.009,16,12.418,0.011,16,0.462485
204003401010003,266.4919194619,-29.960903164351,GALAXY,0.626,,,STAR,0.998,,,359.16454578361027,-0.5981928374491343,515544501203,266.491985,-29.96089,VVV J174558.07-295739.20,0,-1,,,0,,,0,15.68,0.025,0,12.272,0.005,16,11.151,0.003,16,0.209879
204003401010006,266.358460975412,-29.9978549670772,STAR,0.389,,,,,,,359.0727890596104,-0.5187518898892751,515543708205,266.358392,-29.997979,VVV J174526.01-295952.72,0,-1,14.9,0.004,16,14.603,0.005,16,14.041,0.006,16,13.309,0.012,16,13.034,0.019,16,0.496711
204003401010010,266.284148571227,-29.9456837781448,QSO,0.425,,,,,,,359.08372495161024,-0.43661570639202857,515535511907,266.284006,-29.945723,VVV J174508.16-295644.60,515396075613,-1,,,0,,,0,11.272,0.001,8388752,,,0,,,0,0.465825
204003401010016,266.5230155339,-29.935415499348,QSO,0.653,,,,,,,359.20033182616214,-0.6079449466803157,515544139475,266.522938,-29.935369,VVV J174605.50-295607.32,0,-2,,,0,18.441,0.152,0,16.956,0.078,0,,,0,,,0,0.293987
204003401010020,266.17705423545,-29.853971203282,GALAXY,0.435,,,,,,,359.11345007164795,-0.3095452820008329,515536158628,266.176931,-29.854012,VVV J174442.46-295114.44,0,-1,,,0,,,0,,,0,,,0,16.238,0.375,0,0.411235
204003401010022,266.254947846625,-29.9703856869961,QSO,0.518,,,STAR,1.0,,,359.0494487010485,-0.4279299611960998,515534636276,266.25482,-29.970349,VVV J174501.15-295813.25,515396075613,-1,15.501,0.006,8388752,14.978,0.006,8388752,14.569,0.005,8388752,13.937,0.014,8388752,13.508,0.031,8388752,0.419653
204003401010024,266.563343800896,-29.9092562097599,STAR,0.634,,,STAR,1.0,,,359.240853052149,-0.6241995764658006,515544000297,266.5634,-29.909227,VVV J174615.21-295433.21,0,-1,11.496,0.001,16,11.372,0.001,16,11.563,0.001,16,11.309,0.002,16,11.036,0.003,16,0.204884
204003401015016,266.450366729657,-29.757252435908,GALAXY,0.569,,,,,,,359.3196859950552,-0.461423523189462,515543573056,266.450413,-29.757262,VVV J174548.09-294526.14,515396075619,-1,13.46,0.002,0,13.316,0.002,0,12.904,0.002,16,12.519,0.006,16,12.408,0.011,16,0.148333
204020401010008,260.25162673498,-37.459987980812,QSO,0.673,,,STAR,0.986,,,350.05310997059826,-0.3298329919197139,515670453747,260.251475,-37.460028,VVV J172100.35-372736.10,0,-1,,,0,,,0,,,0,16.9,0.117,16,15.518,0.065,16,0.456505
204020401010013,260.30515722115,-37.436839686256,QSO,0.469,,,STAR,1.0,,,350.0963493084617,-0.35156641780514347,515658262578,260.304996,-37.436865,VVV J172113.19-372612.71,0,1,12.837,0.001,12583056,12.76,0.001,12583040,,,0,,,0,,,0,0.469439
204020401010014,260.37028349426,-37.532102359787,STAR,0.535,,,STAR,1.0,,,350.04745017283597,-0.44828598363562755,515658141626,260.370288,-37.532104,VVV J172128.86-373155.57,515396075699,-1,12.617,0.001,144,12.541,0.001,144,12.157,0.001,144,11.901,0.001,144,11.602,0.002,144,0.014974
204020401010016,260.44152280608,-37.381785749234,QSO,0.689,,,,,,,350.203256668523,-0.40931502085582305,515649002051,260.441552,-37.381726,VVV J172145.97-372254.21,0,-1,19.955,0.191,8388736,,,0,19.329,0.243,8388736,,,0,,,0,0.229972
204020401010021,260.32892029233,-37.43872324516,QSO,0.69,,,,,,,350.10554625436134,-0.3681488378133218,515670530305,260.328988,-37.438825,VVV J172118.95-372619.76,515396075707,-1,,,0,,,0,,,0,15.249,0.026,16,13.875,0.014,16,0.412954
204024303010160,266.392382968182,-29.1587351342709,GALAXY,0.841,,,,,,,359.8043021799561,-0.10656359566914327,515536367352,266.392449,-29.158673,VVV J174534.18-290931.22,0,1,,,0,,,0,,,0,,,0,16.058,0.319,0,0.304045
204024303010210,266.18283390047,-29.053171248787,GALAXY,0.63,,,,,,,359.7988010658274,0.1047051927809182,515535438132,266.182744,-29.05322,VVV J174443.85-290311.59,0,-2,,,0,,,0,17.075,0.041,16,14.16,0.017,16,12.546,0.013,16,0.333468
204024303015182,266.1862169469,-29.06260160519,GALAXY,0.713,,,STAR,0.999,,,359.79230658948256,0.09725544894841046,515535279809,266.186208,-29.062703,VVV J174444.68-290345.73,0,-1,,,0,,,0,15.71,0.013,16,12.863,0.005,16,11.382,0.004,16,0.367858
204024304010208,266.233298523552,-29.0214736507681,GALAXY,0.556,,,,,,,359.8488800158387,0.08364476147913694,515535681527,266.233258,-29.021525,VVV J174455.98-290117.49,0,-1,,,0,,,0,17.897,0.087,16,15.169,0.041,16,13.577,0.033,16,0.22597
204024307010041,266.27629164676,-28.921997573907,GALAXY,0.674,,,,,,,359.95335911938116,0.10350342085792202,515535505761,266.276341,-28.922007,VVV J174506.32-285519.22,0,-1,,,0,,,0,19.187,0.28,0,15.042,0.038,0,12.805,0.016,16,0.158635
204051827010035,262.04909917669,-29.381151782401,QSO,0.613,,,STAR,1.0,,,357.58095717218265,2.9697159174615697,515529056041,262.049151,-29.381109,VVV J172811.79-292251.99,0,-1,13.188,0.002,16,,,0,11.689,0.002,65552,10.768,0.002,65552,10.429,0.002,65552,0.223653
204055102010019,267.55044806088,-37.223699619002,QSO,0.516,,,,,,,353.3816030096923,-5.090461636929903,515654940315,267.550358,-37.223645,VVV J175012.08-371325.12,0,1,18.534,0.113,0,18.18,0.113,0,17.664,0.099,0,17.201,0.127,0,16.85,0.153,0,0.323317
204055102010046,267.60700349232,-36.945272939019,QSO,0.469,,,,,,,353.645467597659,-4.9881403583796,515655013153,267.606935,-36.945196,VVV J175025.66-365642.70,0,1,16.849,0.025,16,,,0,,,0,,,0,,,0,0.340166
204055102015076,267.30686276596,-37.065422635653,GALAXY,0.63,,,,,,,353.4193358019863,-4.842795281669815,515656258810,267.306858,-37.065444,VVV J174913.64-370355.59,0,-1,,,0,,,0,16.866,0.048,16,,,0,,,0,0.079382
204055107010018,267.55215964881,-37.234957687073,GALAXY,0.502,,,,,,,353.37255615371686,-5.097346470948575,515655555065,267.55209,-37.235034,VVV J175012.50-371406.12,0,1,19.036,0.179,0,18.656,0.174,0,18.102,0.147,0,17.634,0.189,0,,,0,0.341257
204056402010016,261.140545406549,-36.3029051951821,GALAXY,0.549,,,,,,,351.40943519865687,-0.26068345423882366,515648877290,261.140668,-36.302828,VVV J172433.76-361810.17,0,-1,15.325,0.005,4096,14.908,0.005,4096,14.294,0.004,4112,13.578,0.005,4112,13.22,0.009,4096,0.451478
204056402010056,261.34346214923,-36.297990291792,GALAXY,0.617,,,,,,,351.50534617182626,-0.39323292946546157,515635816647,261.343314,-36.297946,VVV J172522.39-361752.60,0,1,,,0,,,0,,,0,,,0,15.216,0.049,8388752,0.459032
204056403010019,261.13347004625,-36.343078148772,QSO,0.476,,,STAR,1.0,,,351.37301335691956,-0.27856756219733125,515648811657,261.133408,-36.343156,VVV J172432.01-362035.36,0,-1,18.058,0.036,4096,16.386,0.014,4112,14.597,0.005,4112,13.035,0.003,4112,,,0,0.333915
204056406010038,261.26008877016,-36.1336672659889,GALAXY,0.667,,,GALAXY,0.975,,,351.6036222820385,-0.24535191582463578,515635018033,261.259943,-36.13366,VVV J172502.38-360801.17,0,1,,,0,,,0,18.312,0.084,16,15.935,0.032,16,14.659,0.028,16,0.424655
204056407010004,261.425539932591,-36.1436795934629,GALAXY,0.551,,,STAR,0.999,,,351.6702605672097,-0.3615982904966885,515634385517,261.425489,-36.143722,VVV J172542.11-360837.40,515396075683,-1,15.884,0.007,16,15.034,0.005,16,,,0,12.97,0.003,16,12.42,0.004,16,0.213079
204056407010010,261.50912332653,-36.2343590723,GALAXY,0.442,,,STAR,0.995,,,351.63287021618896,-0.46825369035725295,515641641049,261.509202,-36.234463,VVV J172602.20-361404.06,0,-1,16.848,0.014,0,15.896,0.01,0,14.756,0.005,16,13.611,0.005,0,13.077,0.007,0,0.439263
204056407010020,261.29484696079,-36.251314706894,GALAXY,0.713,,,STAR,1.0,,,351.52200128663924,-0.33460421488832026,515634376030,261.294736,-36.251379,VVV J172510.73-361504.96,0,-1,19.657,0.126,16,18.259,0.057,0,16.781,0.022,16,15.533,0.023,0,14.837,0.034,0,0.396317
204056408010024,261.49225603498,-36.277835478939,QSO,0.538,,,STAR,1.0,,,351.58922272704217,-0.48130074125888145,515641763081,261.492374,-36.277877,VVV J172558.16-361640.35,0,-3,17.809,0.029,0,17.369,0.031,16,16.661,0.024,16,,,0,,,0,0.372966
204056802010008,262.853108676544,-34.6518818003866,GALAXY,0.756,,,,,,,353.5569072531265,-0.5036261299991364,515627730531,262.853112,-34.651765,VVV J173124.74-343906.35,0,1,,,0,,,0,,,0,,,0,14.903,0.056,16,0.421738
204056802010022,262.926800214837,-34.6686155027353,STAR,0.467,,,,,,,353.57612344283996,-0.5634998457180287,515626741968,262.926746,-34.66859,VVV J173142.41-344006.92,0,-1,13.525,0.002,0,13.364,0.002,0,13.021,0.002,0,12.676,0.004,16,12.429,0.006,16,0.18586
204056802010046,263.24323749126,-34.621751662454,GALAXY,0.964,,,,,,,353.7576156441562,-0.7559380196106779,515627224767,263.243108,-34.6218,VVV J173258.34-343718.47,0,1,,,0,18.28,0.098,16,16.788,0.054,16,15.229,0.04,16,14.41,0.035,16,0.420692
204056802010049,263.109381584675,-34.7980296488803,GALAXY,0.587,,,,,,,353.54983295046196,-0.7598953896873374,515626750818,263.109478,-34.797916,VVV J173226.27-344752.49,0,-1,14.619,0.003,16,14.148,0.003,16,13.636,0.004,16,13.105,0.006,16,12.773,0.008,16,0.497429
204056802010090,262.99435057145,-34.552831598111,GALAXY,0.627,,,,,,,353.7034594379015,-0.5466508518933474,515626763785,262.994387,-34.552844,VVV J173158.65-343310.23,0,-1,17.08,0.02,0,15.564,0.01,0,14.011,0.005,16,12.474,0.003,16,11.694,0.003,16,0.117324
204056802010097,263.082820475068,-34.8443853294244,QSO,0.547,,,STAR,1.0,,,353.4990886827622,-0.7669511993189029,515626458832,263.082667,-34.844421,VVV J173219.84-345039.91,0,-1,15.447,0.006,16,15.015,0.006,16,14.541,0.008,16,13.75,0.011,16,13.438,0.015,16,0.471979
204056802010113,263.33579462168,-34.721786248671,QSO,0.649,,,,,,,353.71517590654713,-0.874262118428012,515626222889,263.335959,-34.721775,VVV J173320.63-344318.39,0,-1,16.482,0.012,0,15.497,0.009,16,14.426,0.007,16,13.496,0.008,16,13.021,0.01,16,0.488649
204056802010122,263.30181380218,-34.524189310019,GALAXY,0.709,,,,,,,353.86571399309753,-0.7432304706806696,515626442078,263.301725,-34.524087,VVV J173312.41-343126.71,0,-1,19.445,0.153,0,17.387,0.043,0,15.488,0.017,0,13.744,0.011,16,12.981,0.01,16,0.453717
204056802010131,263.29106237228,-34.59597610649,GALAXY,0.781,,,,,,,353.800679607172,-0.7749008201862845,515626530582,263.29095,-34.596014,VVV J173309.82-343545.65,0,-1,18.495,0.067,0,17.779,0.062,0,16.9,0.06,0,16.14,0.092,0,15.766,0.121,0,0.358718
204056802010140,263.134808889,-34.453070397037,GALAXY,0.619,,,,,,,353.85027206298696,-0.5890633146674497,515627157425,263.134895,-34.453144,VVV J173232.37-342711.31,0,-1,,,0,18.303,0.1,16,16.627,0.048,16,15.092,0.036,16,14.366,0.034,16,0.368503
204056802010143,263.07297996028,-34.517911639542,STAR,0.678,,,,,,,353.76811675845505,-0.5817903601387503,515627597064,263.072845,-34.517958,VVV J173217.48-343104.64,0,-1,,,0,,,0,,,0,15.608,0.057,16,14.923,0.056,16,0.433137
204056802015072,263.31588023589,-34.483377990835,GALAXY,0.685,,,,,,,353.9062597863288,-0.7307305253458332,515626537229,263.315962,-34.483353,VVV J173315.83-342900.07,0,1,18.072,0.045,16,16.656,0.023,16,,,0,13.977,0.013,16,13.444,0.015,16,0.259386
204056802015110,263.25815586712,-34.585662855726,QSO,0.589,,,,,,,353.79456937518927,-0.7465657240208365,515626432333,263.2582,-34.585742,VVV J173301.96-343508.67,0,-1,,,0,11.026,0.001,16,11.188,0.001,16,11.804,0.002,16,10.495,0.001,16,0.313858
204065802010001,266.143468404912,-30.2561315714895,GALAXY,0.496,,,STAR,1.0,,,358.75541241941255,-0.4950001071357966,515543727450,266.143514,-30.256068,VVV J174434.44-301521.84,515396075619,-1,10.718,0.001,4259968,10.656,0.001,4259968,11.182,0.001,144,,,0,,,0,0.269404
204065802010002,266.171617470532,-30.2798463331735,GALAXY,0.534,,,STAR,1.0,,,358.7479052024046,-0.5281225357180716,515564243750,266.171607,-30.279947,VVV J174441.18-301647.81,0,-1,10.773,0.001,65552,10.283,0.001,65552,9.717,0.001,65552,9.333,0.001,65552,9.199,0.001,65552,0.365246
204065802010011,265.99430933745,-30.343758333753,GALAXY,0.791,,,,,,,358.6133352222033,-0.43113320058660565,515565353343,265.994265,-30.343761,VVV J174358.62-302037.53,515396075633,-2,,,0,,,0,,,0,14.982,0.031,8388752,13.83,0.024,8388752,0.137438
204065802010012,266.23887995482,-30.338022104891,GALAXY,0.68,,,,,,,358.7286335116101,-0.6080290316777676,515565300112,266.238814,-30.337994,VVV J174457.31-302016.77,0,1,,,0,,,0,,,0,15.334,0.043,16,14.894,0.064,16,0.227998
204065802010013,266.16918977022,-30.332588228307,QSO,0.681,,,STAR,1.0,,,358.7018432393095,-0.55390208560367,515564207148,266.169116,-30.332697,VVV J174440.58-301957.71,0,-1,16.94,0.014,0,15.993,0.011,0,15.062,0.009,16,13.954,0.012,16,13.156,0.013,16,0.454611
204065802010029,266.225006667063,-30.1552183669447,GALAXY,0.478,,,,,,,358.87827948978605,-0.5023454078266432,515544015054,266.225118,-30.155217,VVV J174454.02-300918.78,0,-1,14.7,0.004,16,14.389,0.005,16,13.868,0.005,16,13.222,0.011,0,13.014,0.019,0,0.345414
204065802010043,266.20772606901,-30.299692307801,GALAXY,0.413,,,,,,,358.74727595467425,-0.5650767337410467,515563969450,266.207727,-30.299735,VVV J174449.85-301759.04,0,-2,19.448,0.114,0,18.181,0.069,0,16.818,0.042,0,,,0,,,0,0.152506
