srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist
200088201010001,270.968412874597,-24.3605868825607,STAR,0.936,,,,,,,6.0089966317736705,-1.2048386832320779,18035245-2421386,270.968561,-24.360737,0.07,0.06,90.0,5.747,5.748,5.731,0.027,0.036,0.024,AAA,111,0,2450891.8955,0.726659
200088201010002,271.147152846197,-24.4582910859771,QSO,0.559,,,,,,,6.003703488155112,-1.3946017472547516,18043533-2427303,271.147214,-24.458418,0.06,0.06,17.0,12.945,12.057,11.74,0.045,0.074,0.06,AAA,222,0,2450891.8967,0.498907
200088201010005,270.986655762018,-24.3123702039675,GALAXY,0.553,,,,,,,6.059172462937272,-1.1956395322605817,18035685-2418452,270.986876,-24.312572,0.07,0.06,90.0,7.006,7.053,7.072,0.021,0.044,0.018,AAA,111,0,2450891.8956,1.024606
200088201010006,270.85437749567,-24.400100557514,GALAXY,0.59,,,,,,,5.923518515445311,-1.1338029510231473,18032508-2423591,270.854532,-24.399757,0.09,0.08,90.0,14.305,13.805,12.673,0.026,0.057,,ACU,220,0,2450891.8869,1.336515
200088201010010,271.061047587018,-24.3651807618956,GALAXY,0.77,,,,,,,6.046423963539987,-1.2806140240113866,18041461-2421554,271.060901,-24.365402,0.08,0.08,0.0,10.795,9.938,9.069,0.026,0.038,,AAU,220,0,2450891.8966,0.930284
200088201010019,270.9737006633,-24.442311023015,GALAXY,0.668,,,,,,,5.940156006394553,-1.2491688675969261,18035365-2426325,270.973563,-24.442373,0.12,0.11,88.0,14.809,14.16,13.113,,0.108,,UDU,20,0,2450891.8955,0.503327
200088201010022,270.89833320227,-24.435074747288,GALAXY,0.668,,,,,,,5.9127410644441865,-1.1858512173545646,18033560-2426050,270.898363,-24.434744,0.09,0.08,79.0,16.633,14.303,12.884,,0.081,0.073,UDA,22,0,2450891.887,1.194689
200088201010025,270.89313390416,-24.377342569333,GALAXY,0.645,,,,,,,5.960699006359271,-1.1533486676695155,18033421-2422381,270.892545,-24.377262,0.07,0.06,79.0,15.422,13.936,13.428,0.056,0.087,0.063,DCE,222,2,2450891.8869,1.952708
200088201010028,270.958509041044,-24.3523039968863,STAR,0.763,,,,,,,6.01178067146452,-1.1929113274824674,18035006-2421079,270.958621,-24.352205,0.07,0.06,79.0,12.211,11.621,11.41,0.037,0.06,0.061,AAA,222,0,2450891.8955,0.511706
200088201010029,270.91776919119,-24.3888244267287,STAR,0.503,,,,,,,5.9617286638679845,-1.178532694546678,18034028-2423200,270.917847,-24.388905,0.07,0.06,90.0,11.536,10.831,10.621,0.029,0.044,0.026,AAA,222,2,2450891.8955,0.386291
200088201010034,270.886319577447,-24.3624731205812,GALAXY,0.744,,,,,,,5.970597930758199,-1.1406333198536853,18033278-2421445,270.886585,-24.362364,0.07,0.06,90.0,13.703,12.516,11.981,0.036,0.033,0.024,AAA,222,2,2450891.8869,0.954975
200088201010057,270.95094614954,-24.453923554169,GALAXY,0.626,,,,,,,5.919862045183182,-1.2368286695548674,18034808-2427143,270.950344,-24.453981,0.12,0.11,71.0,16.857,14.453,13.685,,,0.092,UUB,2,0,2450891.8955,1.984087
200088201010061,270.8717559425,-24.388442482371,GALAXY,0.627,,,,,,,5.941456303539607,-1.1418507342203656,18032928-2423173,270.872012,-24.388165,0.13,0.11,81.0,17.084,15.402,13.966,,,0.076,UUC,2,0,2450891.8869,1.304884
200088201010065,270.9588932375,-24.51951013934,GALAXY,0.735,,,,,,,5.866271965382809,-1.2753434705450328,18035012-2431122,270.958866,-24.520075,0.11,0.11,73.0,14.694,12.1,11.425,0.064,,,BUU,266,0,2450891.8954,2.035454
200088201010069,271.122565667541,-24.3843950321938,QSO,0.613,,,,,,,6.057159438474497,-1.3388710764388532,18042944-2423042,271.122683,-24.384516,0.06,0.06,0.0,12.495,11.689,11.392,0.028,0.031,0.031,AAA,222,0,2450891.8966,0.58108
200088201010070,270.721344607715,-24.3314766698984,QSO,0.66,,,,,,,5.923600940707124,-0.9945380625126803,18025309-2419540,270.72124,-24.331688,0.08,0.08,73.0,13.781,12.948,11.441,0.05,0.082,,AEU,226,0,2450891.8859,0.834591
200088201010085,271.16795999557,-24.445133574826,STAR,0.56,,,,,,,6.02445987187061,-1.4046670262454342,18044045-2426416,271.168572,-24.444908,0.06,0.06,90.0,13.681,12.85,12.587,0.03,0.022,0.031,AAA,222,0,2450891.9051,2.163876
200088201010091,271.01175606807,-24.570280366739,GALAXY,0.707,,,,,,,5.845646211707071,-1.342161681078669,18040293-2434129,271.012241,-24.57025,0.09,0.09,90.0,15.095,13.81,12.788,0.132,0.131,,CCU,226,0,2450891.8954,1.59144
200088201010093,271.01396762904,-24.567182783721,GALAXY,0.731,,,,,,,5.849333224542231,-1.3423937967739639,18040329-2434019,271.013714,-24.5672,0.08,0.08,73.0,15.339,14.252,13.378,0.068,0.079,,DDU,220,0,2450891.8954,0.832718
200088201010106,270.945629370192,-24.3677963390065,QSO,0.667,,,,,,,5.992518583815263,-1.190301980614801,18034700-2422044,270.945836,-24.367891,0.07,0.06,90.0,12.568,11.6,11.061,0.024,0.022,0.021,AAA,222,2,2450891.8955,0.758467
200088201010121,271.022277742335,-24.4206854092499,QSO,0.622,,,,,,,5.980718754073288,-1.277082760718131,18040520-2425131,271.021692,-24.420328,0.06,0.06,90.0,14.611,13.686,13.34,0.024,0.022,0.051,BBE,222,0,2450891.8955,2.311279
200088201010122,270.98218476281,-24.505904521699,GALAXY,0.667,,,,,,,5.888536668118333,-1.287122895662708,18035560-2430193,270.981687,-24.505386,0.14,0.12,69.0,15.008,13.293,13.414,,,0.115,UUB,2,0,2450891.8954,2.47853
200088201010125,270.967534564652,-24.3829310774009,GALAXY,0.836,,,,,,,5.989135631030173,-1.2151158254359165,18035221-2422592,270.967562,-24.383121,0.07,0.06,90.0,11.114,10.427,10.195,0.023,0.022,0.025,AAA,222,0,2450891.8955,0.689614
200088201010127,270.93694861281,-24.398746201944,GALAXY,0.525,,,,,,,5.96167036598828,-1.198621071256198,18034496-2423567,270.937362,-24.399084,0.07,0.06,90.0,13.577,12.15,11.584,0.033,0.027,0.026,AAA,222,2,2450891.8955,1.820888
200088201010140,270.993845320394,-24.416299054857,GALAXY,0.859,,,,,,,5.9718297179322,-1.252374225469987,18035853-2424585,270.993902,-24.416267,0.07,0.06,90.0,12.109,11.243,10.83,0.026,0.025,0.023,AAA,222,0,2450891.8955,0.218718
200088201010141,270.89800385794,-24.372811346843,GALAXY,0.696,,,,,,,5.966826764964359,-1.1549841059663961,18033551-2422237,270.897967,-24.373262,0.09,0.08,87.0,13.029,13.867,13.042,,0.115,0.094,UCE,22,2,2450891.8869,1.626847
200088201010143,270.94184235672,-24.406891552018,GALAXY,0.579,,,,,,,5.956764294337427,-1.2065045131714789,18034586-2424253,270.941113,-24.407043,0.16,0.15,96.0,15.237,13.569,13.41,,,0.128,UUB,62,0,2450891.8955,2.452409
200088201010148,270.83961022742,-24.341824082637,GALAXY,0.59,,,,,,,5.967649615143832,-1.0934263562205557,18032143-2420327,270.839308,-24.342443,0.11,0.11,61.0,17.046,14.931,13.261,,,0.063,UUA,2,0,2450891.8869,2.438669
200088201010149,270.97696806243,-24.561747942154,GALAXY,0.644,,,,,,,5.83754537067278,-1.3104087891653957,18035437-2433443,270.976574,-24.562323,0.06,0.06,73.0,13.538,11.696,10.875,0.044,0.052,0.037,AAA,222,0,2450891.8954,2.439369
200088201010154,270.99615195723,-24.547266245222,GALAXY,0.646,,,,,,,5.858733995898752,-1.3184999223242309,18035912-2432517,270.996335,-24.547716,0.06,0.06,73.0,14.133,12.719,12.148,0.086,0.079,0.052,AEA,222,0,2450891.8954,1.726504
200088201010156,271.00959779631,-24.55144251679,GALAXY,0.644,,,,,,,5.861099648808951,-1.3312054425656652,18040220-2433042,271.009189,-24.551182,0.13,0.13,55.0,16.055,14.513,13.531,,0.112,,UDU,20,0,2450891.8954,1.634462
200088201010161,270.82151424903,-24.344839042894,GALAXY,0.685,,,,,,,5.956911421459625,-1.0805559614505795,18031703-2420412,270.820977,-24.344782,0.09,0.08,79.0,17.704,14.527,13.288,,0.055,0.04,UDE,22,0,2450891.8869,1.774044
200088201010164,271.0273212545,-24.561119039797,GALAXY,0.643,,,,,,,5.860579916180308,-1.3499999494060995,18040644-2433409,271.026871,-24.56138,0.12,0.11,11.0,16.617,14.554,14.309,,0.088,,UDU,20,0,2450891.8954,1.748141
200088201010174,271.087839471617,-24.3312013848433,QSO,0.579,,,,,,,6.088017950928,-1.2852185142571342,18042111-2419533,271.087975,-24.331478,0.06,0.06,0.0,12.06,11.431,11.25,0.036,0.042,0.039,AAA,222,0,2450891.8966,1.090544
200088201010178,270.755763064702,-24.4009149083254,GALAXY,0.587,,,,,,,5.878605207697662,-1.0560254076533961,18030139-2424018,270.755804,-24.400503,0.06,0.06,45.0,15.589,14.136,13.533,0.074,0.068,0.073,DCB,222,0,2450891.8858,1.488931
200088201010181,270.952969565132,-24.3942202817808,GALAXY,0.603,,,,,,,5.972782773236293,-1.2091059837002516,18034860-2423383,270.952539,-24.393978,0.07,0.06,90.0,13.029,11.06,10.125,0.024,0.023,0.02,AAA,222,0,2450891.8955,1.659377
200088201010184,270.87490249746,-24.491138557755,GALAXY,0.73,,,,,,,5.853422328349513,-1.1948406555183873,18032990-2429260,270.874598,-24.49057,0.11,0.11,55.0,14.84,13.24,13.349,,,0.081,UUA,662,0,2450891.887,2.276962
200088201010187,271.02606187361,-24.554069223332,GALAXY,0.642,,,,,,,5.866161984070342,-1.3455423993484,18040625-2433142,271.02607,-24.553972,0.06,0.06,90.0,13.401,11.711,11.029,0.024,0.023,0.02,AAA,222,0,2450891.8954,0.351014
200088201010189,271.128567068213,-24.4429635068482,QSO,0.517,,,STAR,1.0,,,6.008774252806048,-1.372342172315572,18043086-2426344,271.128614,-24.442892,0.06,0.06,0.0,11.742,11.022,10.76,0.032,0.034,0.031,AAA,222,0,2450891.8966,0.299876
200088201010191,271.202834322749,-24.4429541454152,STAR,0.581,,,STAR,1.0,,,6.041915122979314,-1.4312792667019596,18044863-2426354,271.20266,-24.443172,0.06,0.06,45.0,10.638,9.939,9.662,0.035,0.055,0.053,AAE,222,0,2450891.9051,0.970305
200088201010194,270.9714175913,-24.564228363561,GALAXY,0.604,,,,,,,5.832904505927395,-1.3072291310653215,18035313-2433523,270.971386,-24.564543,0.07,0.06,86.0,14.531,13.84,13.594,0.069,0.106,0.087,BCB,222,0,2450891.8954,1.137404
200088201010200,271.087467857375,-24.3898033176092,QSO,0.642,,,,,,,6.036767531357691,-1.313662256336617,18042082-2423227,271.086788,-24.389656,0.06,0.06,0.0,13.513,12.461,11.63,0.058,0.08,0.046,AAA,222,0,2450891.8966,2.291289
200088201010207,270.738164272903,-24.3364991026844,QSO,0.515,,,,,,,5.926780045457486,-1.0103490959263266,18025725-2420127,270.738552,-24.336882,0.06,0.06,90.0,12.642,12.097,11.924,0.024,0.029,0.03,AAA,222,0,2450891.8858,1.875502
200088201010209,270.846741961479,-24.4638539011988,GALAXY,0.416,,,,,,,5.864578448879793,-1.1591066182967567,18032321-2427481,270.84672,-24.463388,0.07,0.06,90.0,9.182,8.511,8.308,0.021,0.047,0.023,AAA,211,0,2450891.887,1.678787
200088201010211,270.913982616777,-24.5515647262234,STAR,0.463,,,,,,,5.818269160595257,-1.2555063348114368,18033932-2433052,270.913865,-24.551447,0.06,0.06,90.0,11.007,10.34,10.138,0.026,0.025,0.025,AAA,222,0,2450891.8954,0.572669
200088201010217,271.02213799571,-24.524438275546,GALAXY,0.685,,,,,,,5.890234439216067,-1.3278911563390934,18040537-2431257,271.022402,-24.523832,0.06,0.06,90.0,14.906,13.265,12.569,0.05,0.029,0.03,CAA,222,0,2450891.8954,2.347631
200088201010219,270.738924147509,-24.277670112433,GALAXY,0.776,,,,,,,5.978326560051568,-0.9819749940673286,18025724-2416383,270.738526,-24.277313,0.06,0.06,90.0,13.541,11.587,10.788,0.028,0.035,0.026,AAA,222,0,2450891.8859,1.833007
200088201010221,271.122503568847,-24.3748989333961,QSO,0.514,,,,,,,6.065410920661142,-1.3341669107359344,18042953-2422305,271.123064,-24.375154,0.06,0.06,0.0,11.657,10.942,10.65,0.029,0.035,0.033,AAA,222,0,2450891.8966,2.054352
200088201010223,270.94485671892,-24.454145773794,GALAXY,0.433,,,,,,,5.916944802950971,-1.2321095844556138,18034684-2427157,270.945175,-24.454378,0.08,0.08,45.0,15.605,13.856,12.885,,0.081,0.058,UCA,22,0,2450891.8954,1.336719
200088201010224,271.011969426827,-24.3609185332378,STAR,0.709,,,,,,,6.028194378228686,-1.239567807128806,18040288-2421399,271.012004,-24.361107,0.07,0.06,90.0,11.975,11.273,11.063,0.026,0.027,0.025,AAA,222,0,2450891.8955,0.687889
200088201010227,270.83770785877,-24.51218669407,GALAXY,0.421,,,,,,,5.818443267104036,-1.1757222704973118,18032115-2430427,270.838153,-24.511883,0.11,0.11,55.0,15.233,13.42,12.821,0.081,,,DUU,200,0,2450891.887,1.822444
200088201010228,270.68738213238,-24.340925345811,GALAXY,0.959,,,,,,,5.900127205995982,-0.9722670846942023,18024503-2420287,270.687626,-24.341326,0.08,0.08,73.0,17.676,14.845,13.215,,0.068,0.061,UDA,22,0,2450891.8858,1.649303
200088201010229,270.94604749623,-24.405840718335,GALAXY,0.584,,,,,,,5.95956146178099,-1.2093236569290498,18034720-2424212,270.946698,-24.405916,0.07,0.06,90.0,13.022,12.142,11.608,0.035,0.048,0.037,AAA,222,0,2450891.8955,2.149704
200088201010235,270.84326598902,-24.34987277043,GALAXY,0.604,,,,,,,5.962279533417311,-1.1002854753624847,18032240-2421001,270.843359,-24.350035,0.09,0.08,79.0,18.355,13.591,11.288,,0.045,0.029,UBA,22,0,2450891.8869,0.658896
200088201010236,271.05220139034,-24.3285999078963,GALAXY,0.75,,,,,,,6.0743528197118115,-1.2556445427068161,18041248-2419430,271.052001,-24.328634,0.06,0.06,0.0,12.83,12.086,11.952,0.026,0.022,0.023,AAA,222,0,2450891.8966,0.668702
200088201010246,271.05525569791,-24.571036070176,GALAXY,0.664,,,,,,,5.864404439643482,-1.3770034266032793,18041333-2434139,271.055549,-24.570547,0.06,0.06,90.0,13.529,11.904,11.265,0.026,0.021,0.019,AAA,222,0,2450891.8967,2.005499
200088201010248,271.107709574573,-24.3998240392833,QSO,0.763,,,,,,,6.037073328017579,-1.334642111582266,18042580-2423593,271.107526,-24.399809,0.06,0.06,17.0,13.257,12.439,12.141,0.049,0.039,0.088,AAA,222,0,2450891.8966,0.604273
200088201010259,271.137163085826,-24.3123322839756,QSO,0.583,,,STAR,1.0,,,6.126509155107912,-1.3151413300888957,18043292-2418445,271.137177,-24.312374,0.12,0.11,140.0,10.045,9.834,9.871,,,0.039,UUA,662,0,2450891.8966,0.156962
200088201010266,270.77896611587,-24.431207280596,GALAXY,0.639,,,,,,,5.862638606206513,-1.0893296887007227,18030682-2425513,270.778427,-24.430941,0.09,0.08,79.0,14.395,13.523,13.053,,0.107,0.055,UBA,622,0,2450891.887,2.01031
200088201010269,271.067037134835,-24.4659848374155,QSO,0.538,,,,,,,5.961234234881932,-1.334814552900613,18041604-2427573,271.066848,-24.465942,0.11,0.11,17.0,12.58,11.443,11.313,,,0.069,UUA,662,0,2450891.8967,0.638646
200088201010270,271.069735159991,-24.4768768282945,QSO,0.653,,,,,,,5.952944663275167,-1.3422969464125085,18041678-2428371,271.069924,-24.476995,0.06,0.06,0.0,10.682,10.449,10.322,0.023,0.021,0.021,AAA,222,0,2450891.8967,0.750869
200088201010271,270.93793092329,-24.536800864936,GALAXY,0.698,,,,,,,5.841837322514408,-1.2672255982513678,18034496-2432122,270.937359,-24.536745,0.06,0.06,73.0,14.668,13.286,12.649,0.085,0.095,0.061,BAA,222,0,2450891.8954,1.883759
200088201010272,270.94423410779,-24.545371241212,QSO,0.381,,,,,,,5.837187969737207,-1.276430038854858,18034669-2432436,270.944553,-24.54545,0.06,0.06,90.0,13.392,11.773,11.205,0.036,0.035,0.052,AAA,222,0,2450891.8954,1.082076
200088201010282,271.000383080833,-24.3202404635147,STAR,0.498,,,,,,,6.0584581456956705,-1.2104016097631818,18040008-2419119,271.000354,-24.31999,0.07,0.06,90.0,12.855,12.19,12.025,0.033,0.044,0.038,AAA,222,0,2450891.8955,0.906702
200088201010284,270.9118632829,-24.424575114092,GALAXY,0.621,,,,,,,5.927942916575364,-1.191418631792398,18033884-2425296,270.911874,-24.424906,0.06,0.06,45.0,15.542,12.878,11.739,0.045,0.036,0.034,DAA,222,0,2450891.8955,1.191707
200088201010285,270.72701219805,-24.418051815086,GALAXY,0.711,,,,,,,5.850791656608211,-1.0416802769702753,18025440-2425052,270.726671,-24.418129,0.06,0.06,45.0,15.862,12.996,11.539,0.082,0.023,0.024,DAA,222,0,2450891.8858,1.152444
200088201010294,270.942262279096,-24.4201823288442,GALAXY,0.54,,,,,,,5.945373347149654,-1.213367102776951,18034615-2425106,270.942299,-24.419615,0.06,0.06,45.0,14.561,13.339,12.585,0.058,0.053,0.046,BBA,222,0,2450891.8955,2.045928
200088201010295,271.058744245887,-24.3937056447748,GALAXY,0.894,,,GALAXY,0.725,,,6.020531617212813,-1.2927793359747954,18041403-2423390,271.058485,-24.394192,0.06,0.06,0.0,12.017,11.162,10.428,0.03,0.036,0.029,AAA,222,0,2450891.8966,1.946284
200088201010296,271.05724510412,-24.4012156985868,QSO,0.706,,,STAR,1.0,,,6.013315761645012,-1.2952739015411094,18041377-2424051,271.057404,-24.401426,0.06,0.06,0.0,12.573,11.827,11.627,0.035,0.042,0.045,AAA,222,0,2450891.8966,0.918991
200088201010299,270.761146503892,-24.402560498942,GALAXY,0.703,,,,,,,5.879587202825419,-1.0611027009956226,18030263-2424090,270.760966,-24.402514,0.06,0.06,45.0,14.642,12.431,11.453,0.026,0.047,0.03,BAA,222,0,2450891.8858,0.614984
200088201010300,271.068847334697,-24.3597335068691,QSO,0.656,,,STAR,1.0,,,6.054658276377672,-1.2841334961626347,18041664-2421360,271.069351,-24.360014,0.06,0.06,17.0,12.799,11.843,11.165,0.044,0.091,0.077,AAA,222,0,2450891.8966,1.935974
200088201010301,270.87334442777,-24.478596800887,GALAXY,0.618,,,,,,,5.863648406527962,-1.187439387214253,18032969-2428434,270.873732,-24.478741,0.07,0.07,73.0,13.044,10.923,8.521,0.036,0.049,0.108,AAA,221,0,2450891.887,1.371859
200088201010302,270.7224754628,-24.397154587123,GALAXY,0.671,,,,,,,5.866944824026527,-1.027790644116263,18025344-2423508,270.722697,-24.397472,0.08,0.08,45.0,16.182,14.273,13.349,0.135,0.083,0.066,DDA,222,0,2450891.8858,1.353982
200088201010303,270.921665126404,-24.3602302332467,GALAXY,0.452,,,,,,,5.988381331047333,-1.1675712127190068,18034128-2421362,270.922004,-24.360065,0.07,0.06,79.0,13.995,12.792,12.187,0.068,0.083,0.054,AAA,222,2,2450891.8955,1.260515
200088201010314,270.90679285296,-24.444733571965,GALAXY,0.696,,,,,,,5.908114009463535,-1.1973058067117843,18033770-2426431,270.907114,-24.445324,0.11,0.11,45.0,17.58,14.844,13.01,,,0.038,UUA,2,0,2450891.8955,2.371848
200088201010325,271.107499938962,-24.3858741826649,GALAXY,0.517,,,,,,,6.049141229967036,-1.3276364504861604,18042583-2423084,271.107647,-24.385677,0.06,0.06,0.0,6.648,6.482,6.168,0.023,0.046,0.027,AAA,111,0,2450891.8966,0.858139
200088201010327,271.04814626679,-24.504107750975,GALAXY,0.664,,,,,,,5.919568568468604,-1.3385345507907158,18041157-2430131,271.048243,-24.503639,0.11,0.11,145.0,14.279,12.574,11.926,0.071,,,BUU,266,0,2450891.8967,1.716997
200088201010330,270.74286009493,-24.315915217236,GALAXY,0.477,,,,,,,5.946804592990242,-1.0039345239361437,18025825-2418558,270.742746,-24.315508,0.12,0.11,21.0,15.786,14.201,13.603,0.098,,,DUU,200,0,2450891.8859,1.513013
200088201010334,271.119152599711,-24.3156600851429,QSO,0.653,,,STAR,1.0,,,6.115560493113846,-1.3024665387440812,18042860-2418567,271.119177,-24.315762,0.06,0.06,0.0,12.023,11.574,11.394,0.023,0.029,0.04,AAA,222,0,2450891.8966,0.375524
200088201010336,270.954616005854,-24.3688846681322,QSO,0.454,,,,,,,5.995592655399489,-1.1979668207367917,18034920-2422084,270.95503,-24.369022,0.07,0.06,90.0,13.623,12.883,12.613,0.041,0.06,0.044,AAA,222,0,2450891.8955,1.444817
200088201010339,271.211221091665,-24.4284511186363,GALAXY,0.561,,,STAR,1.0,,,6.058304438347458,-1.4308353920915964,18045061-2425418,271.2109,-24.428301,0.12,0.11,135.0,10.453,10.162,9.728,,0.044,,UAU,626,0,2450891.9052,1.183094
200088201010340,271.12141981116,-24.3647198920234,QSO,0.591,,,,,,,6.073801458014336,-1.3283167550650654,18042914-2421526,271.121429,-24.364622,0.06,0.06,17.0,12.383,11.754,11.519,0.033,0.055,0.044,AEE,222,0,2450891.8966,0.353697
200088201010346,271.084273864822,-24.4718505631886,GALAXY,0.859,,,,,,,5.96381757535709,-1.351363568999941,18042036-2428195,271.084869,-24.472084,0.06,0.06,0.0,11.918,11.139,10.909,0.033,0.042,0.046,AAA,222,0,2450891.8967,2.123389
200088201010351,270.90329098114,-24.35410769823,QSO,0.608,,,,,,,5.985486038866384,-1.1499845604953716,18033682-2421158,270.903452,-24.35441,0.09,0.08,79.0,14.79,14.311,13.067,,0.078,0.05,UDA,22,2,2450891.8955,1.209645
200088201010352,271.11400797148,-24.3990027459695,QSO,0.485,,,STAR,1.0,,,6.040602138596553,-1.3392387457435977,18042740-2423563,271.114197,-24.398991,0.06,0.06,0.0,11.397,10.858,10.666,0.024,0.029,0.029,AAA,222,0,2450891.8966,0.621169
200088201010354,270.96023784497,-24.391759691055,GALAXY,0.699,,,,,,,5.97817875335799,-1.2136632103843963,18035049-2423288,270.960408,-24.391357,0.11,0.11,79.0,15.329,13.224,12.581,0.056,,,DUU,200,0,2450891.8955,1.553328
200088201010358,271.05110050592,-24.510458357543,GALAXY,0.664,,,,,,,5.915352334780447,-1.3439924928244862,18041226-2430361,271.051117,-24.510054,0.12,0.11,9.0,15.579,14.494,13.918,0.091,,,DUU,200,0,2450891.8967,1.456689
200088201010362,270.961019480903,-24.3368248612956,QSO,0.649,,,,,,,6.026390394647096,-1.1873003495146475,18035071-2420131,270.961311,-24.336977,0.07,0.06,90.0,13.006,11.929,11.244,0.065,0.022,0.02,AEA,222,0,2450891.8955,1.101959
200088201010363,271.102631015926,-24.3401240083084,QSO,0.574,,,,,,,6.08685026335663,-1.3013395326169226,18042457-2420227,271.102393,-24.339663,0.06,0.06,17.0,14.172,12.717,12.103,0.065,0.06,0.05,AAA,222,0,2450891.8966,1.834083
200088201010369,270.80971733139,-24.345604512285,GALAXY,0.652,,,,,,,5.950955182148984,-1.0715760208150977,18031450-2420439,270.810431,-24.345547,0.11,0.11,101.0,17.791,14.481,13.207,,,0.078,UUA,62,0,2450891.8869,2.349881
200088201010377,270.86275093729,-24.52493838837,GALAXY,0.547,,,,,,,5.818546464268584,-1.2018325207199296,18032691-2431302,270.862161,-24.525076,0.06,0.06,107.0,14.142,12.743,12.127,0.067,0.082,0.042,AAA,222,0,2450891.887,1.994667
200088201010384,270.91769737758,-24.490539105677,GALAXY,0.617,,,,,,,5.873091678656578,-1.228460957045562,18034035-2429265,270.918131,-24.490715,0.07,0.07,73.0,15.652,14.042,13.356,0.107,0.077,0.08,DCA,222,0,2450891.8954,1.55533
200088201010386,271.060245550072,-24.3267896148571,QSO,0.728,,,STAR,1.0,,,6.079527618876294,-1.2611435028103788,18041445-2419369,271.060232,-24.326918,0.06,0.06,0.0,11.724,11.089,10.91,0.026,0.029,0.03,AAA,222,0,2450891.8966,0.464319
200088201010388,271.064412608912,-24.3539895106071,QSO,0.492,,,,,,,6.057682698310996,-1.277795308632316,18041562-2421133,271.065086,-24.353695,0.06,0.06,0.0,13.528,12.724,12.383,0.052,0.099,0.058,AAA,222,0,2450891.8966,2.449805
200088201010392,271.08824918369,-24.498869267447,GALAXY,0.728,,,,,,,5.942038444316568,-1.3677658673114308,18042104-2429556,271.087691,-24.498798,0.08,0.08,17.0,16.762,14.306,13.182,,0.067,0.046,UDA,22,0,2450891.8967,1.84646
200088201010401,271.120250566723,-24.2339940242615,QSO,0.614,,,STAR,1.0,,,6.187248425335261,-1.2633032411887788,18042886-2414025,271.120286,-24.234051,0.06,0.06,0.0,10.605,10.188,9.866,0.026,0.031,0.026,AAA,222,0,2450891.8965,0.235799
200088201010403,270.97180796254,-24.548036375234,GALAXY,0.72,,,,,,,5.847187814466525,-1.2995871932483831,18035334-2432525,270.972265,-24.547935,0.07,0.06,86.0,14.953,13.552,13.032,0.072,0.119,0.085,CBA,222,0,2450891.8954,1.540473
200088201010406,270.86520253853,-24.53677062321,GALAXY,0.675,,,,,,,5.80933825764948,-1.2095928401339684,18032776-2432127,270.865671,-24.536884,0.06,0.06,73.0,14.172,12.432,11.715,0.038,0.029,0.026,AAA,222,0,2450891.887,1.58753
200088201010407,271.060367359742,-24.3727489763839,QSO,0.672,,,,,,,6.039523307188185,-1.2837868130234655,18041457-2422211,271.060717,-24.372543,0.06,0.06,0.0,12.692,11.902,11.429,0.041,0.056,0.039,EEA,222,0,2450891.8966,1.365421
200088201010408,271.041619494087,-24.5831568246432,GALAXY,0.635,,,,,,,5.847754084486965,-1.3721436258879662,18040995-2435013,271.041489,-24.5837,0.14,0.13,82.0,15.278,14.128,13.616,0.126,,,DUU,200,0,2450891.8968,2.001551
200088201010413,271.048149943116,-24.4248148212754,QSO,0.46,,,,,,,5.988682421342444,-1.2996349930220168,18041157-2425299,271.048248,-24.424997,0.06,0.06,0.0,10.81,10.527,10.398,0.028,0.026,0.027,AAA,222,0,2450891.8966,0.730367
200088201010414,270.86708389084,-24.396587003176,GALAXY,0.752,,,,,,,5.932270340119617,-1.142150652090309,18032813-2423490,270.867225,-24.396954,0.11,0.11,61.0,15.134,13.29,12.894,,,0.065,UUA,2,0,2450891.8869,1.399846
200088201010415,270.729591641615,-24.4178837521419,GALAXY,0.714,,,,,,,5.852095103005792,-1.0436414842898865,18025513-2425065,270.729749,-24.418484,0.06,0.06,45.0,15.09,13.678,12.873,0.048,0.049,0.043,DBA,222,0,2450891.8858,2.221604
200088201010416,271.074624974204,-24.4032776225769,QSO,0.617,,,,,,,6.019284198407177,-1.3100776363673672,18041790-2424110,271.074607,-24.403059,0.08,0.08,0.0,14.18,13.456,13.202,,0.028,0.05,UBA,622,0,2450891.8966,0.789244
200088201010417,271.134525081038,-24.4026798877022,QSO,0.508,,,,,,,6.046557259226151,-1.3573270579041399,18043225-2424103,271.134411,-24.402868,0.06,0.06,0.0,11.924,11.244,11.059,0.061,0.054,0.044,AAA,222,0,2450891.8966,0.773617
200088201010420,271.15449533557,-24.4993674858612,QSO,0.466,,,STAR,1.0,,,5.971160348421739,-1.4205538112198792,18043707-2429587,271.154459,-24.499653,0.06,0.06,0.0,12.014,11.324,11.084,0.032,0.024,0.029,AAA,222,0,2450891.8967,1.03472
200088201010424,270.78544949305,-24.43315688261,GALAXY,0.716,,,,,,,5.863847519016757,-1.0954274802032813,18030841-2426001,270.785044,-24.433376,0.11,0.11,61.0,15.505,13.832,13.381,,,0.085,UUA,2,0,2450891.887,1.545508
