ID_SEARCH,RA_SEARCH,DEC_SEARCH,DISTANCE,CATALOGUE,TILE,ID,ALPHA_J2000,DELTA_J2000,MAG_PSF,MAGERR_PSF,MAG_AUTO,MAGERR_AUTO,MAG_APER,MAGERR_APER,MAG_MODEL,MAGERR_MODEL,SPREAD_MODEL,AMODEL_IMAGE,BMODEL_IMAGE,ELONGATION,ELLIPTICITY,A_IMAGE,B_IMAGE,KRON_RADIUS,FLUX_RADIUS,SPHEROID_SERSICN,MU_MAX,CLASS_STAR,MAG_APER_H,MAG_PSF_H,MAG_APER_J,MAG_PSF_J,EXTENDED
200074208010006,210.22129299162498,-61.8098953719815,0.8923021125436308,d050_all.fits,d050,VVV-J140053.16-614836.4,210.22152027081407,-61.81011877289913,16.645381927490234,0.032557934522628784,16.14410400390625,0.054895177483558655,16.511470794677734,0.03764861449599266,16.103639602661133,0.05014406889677048,0.0036561305169016123,14.869488716125488,2.4770357608795166,1.3555320501327515,0.2622823119163513,2.014707088470459,1.4862850904464722,3.5,[1.2015284 2.1498103 3.9410193],7.773896217346191,16.60283851623535,0.07495670020580292,17.054656982421875,17.10247039794922,18.0218563079834,18.04146385192871,0.0
200074208010006,210.22129299162498,-61.8098953719815,0.8140459811588748,d088_all.fits,d088,VVV-J140053.19-614836.2,210.22160997795532,-61.81006480900214,17.092966079711914,0.048277925699949265,16.550138473510742,0.06696556508541107,17.027223587036133,0.05201268568634987,16.808839797973633,0.07657773792743683,0.003558321623131633,1.4107080698013306,0.419014036655426,1.19806706905365,0.16532212495803833,1.8693139553070068,1.5602749586105347,3.5,[1.4067738 2.5474494 6.4311934],5.556925296783447,17.70744514465332,0.01180022582411766,17.215164184570312,17.23394775390625,18.230737686157227,18.227489471435547,0.0
200074208010015,209.3636997102,-61.773918017665004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010018,209.74189039231004,-61.880989203809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010019,209.67237773447,-61.736932108735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010021,210.14024372308998,-61.835926234511994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010025,209.93258115461003,-61.992571266832,1.0098819470461233,d050_all.fits,d050,VVV-J135943.94-615932.8,209.9331030001494,-61.99243472902401,12.71092414855957,0.0016759475693106651,12.27478313446045,0.0025533989537507296,12.667988777160645,0.0017569806659594178,12.300028800964355,0.018461817875504494,0.005612826440483332,10.07199764251709,7.512911796569824,1.2227369546890259,0.1821625828742981,2.86407208442688,2.3423452377319336,3.5,[1.1031721 2.0260637 4.0115714],9.364287376403809,12.969733238220215,0.9581483602523804,13.045164108276367,13.176962852478027,12.877606391906738,12.859198570251465,0.0
200074208010026,209.77635953847,-61.68139548888799,1.1559312603057694,d088_all.fits,d088,VVV-J135906.49-614053.2,209.7770262526843,-61.68145091739933,15.55042552947998,0.012538379058241844,15.236286163330078,0.023400554433465004,15.591558456420898,0.01455632783472538,15.285370826721191,0.021782780066132545,-0.0005330046406015754,0.8844881057739258,0.21963892877101898,1.1129060983657837,0.10145163536071777,2.0971086025238037,1.884353518486023,3.5,[1.0849079 2.0147185 3.6941886],9.1044921875,15.832611083984375,0.9680589437484741,15.705353736877441,15.698552131652832,16.84359359741211,16.825756072998047,0.0
200074208010028,209.81593868943,-61.909246268701,1.271800896921194,d050_all.fits,d050,VVV-J135915.96-615434.1,209.81651712687093,-61.909471260429136,16.301027297973633,0.0244554802775383,16.22908592224121,0.05271473526954651,16.37350845336914,0.033308520913124084,16.136245727539062,0.04305010288953781,-0.002653843490406871,0.7314745783805847,0.3061136305332184,1.0728164911270142,0.06787407398223877,1.620725393295288,1.510720133781433,3.5,[0.76209056 1.4022174  2.4852939 ],9.989587783813477,16.236391067504883,0.9747704863548279,16.664552688598633,16.62584114074707,17.364665985107422,17.35348892211914,0.0
200074208010029,210.241530809962,-61.7526978951692,0.9167743399074847,d050_all.fits,d050,VVV-J140057.93-614510.6,210.24137845205485,-61.75294213276931,16.881332397460938,0.040244802832603455,16.31427001953125,0.0680706799030304,16.76430892944336,0.04742145910859108,16.01061248779297,0.15594619512557983,0.0037118294276297092,17.366941452026367,3.061598777770996,2.1851589679718018,0.5423673987388611,2.704526424407959,1.2376794815063477,3.5,[ 1.1090442  2.2261682 -6.4198017],4.935770511627197,16.949783325195312,0.15851876139640808,-99.0,-99.0,-99.0,-99.0,0.0
200074208010031,209.62464842529,-61.830886506006,1.1952965047633488,d049_all.fits,d049,VVV-J135829.75-614951.5,209.62396281569565,-61.830960577170245,14.250224113464355,0.004655271302908659,14.09462833404541,0.008797421120107174,14.254343032836914,0.005324925296008587,13.652427673339844,0.062118515372276306,0.0005965529126115143,53.354862213134766,19.463167190551758,1.3453363180160522,0.25669145584106445,2.105546236038208,1.5650705099105835,3.5,[0.86655146 1.5554488  2.55962   ],9.923638343811035,14.274335861206055,0.982157826423645,14.402379989624023,14.381402015686035,14.913420677185059,14.893791198730469,0.0
200074208010031,209.62464842529,-61.830886506006,0.9279919068307869,d050_all.fits,d050,VVV-J135829.79-614951.4,209.62411624683037,-61.83094423466089,14.297565460205078,0.0048949699848890305,13.933676719665527,0.008168669417500496,14.307148933410645,0.005669113248586655,14.039831161499023,0.01640895940363407,0.00023142836289480329,3.4663171768188477,0.39661261439323425,1.193522334098816,0.16214388608932495,2.0746095180511475,1.7382242679595947,3.5,[0.9169982 1.8732663 3.7135842],9.767698287963867,14.330711364746094,0.9701427221298218,14.466179847717285,14.463907241821289,14.96258544921875,14.950538635253906,0.0
200074208010031,209.62464842529,-61.830886506006,1.2471957549033537,d087_all.fits,d087,VVV-J135829.74-614951.3,209.623916197661,-61.83090968975174,14.219548225402832,0.004279430489987135,14.115544319152832,0.007536840159446001,14.264674186706543,0.004945915658026934,14.07666301727295,0.009790393523871899,-0.001547180232591927,0.6356055736541748,0.28873318433761597,1.1571846008300781,0.13583362102508545,1.824643611907959,1.5767956972122192,3.5,[0.79143304 1.4335753  2.4602056 ],9.724165916442871,14.05644416809082,0.9955185055732727,14.431048393249512,14.38576889038086,15.006309509277344,14.988709449768066,0.0
200074208010031,209.62464842529,-61.830886506006,0.9745309278860317,d088_all.fits,d088,VVV-J135829.78-614951.1,209.62407597717007,-61.83087066022071,14.24400520324707,0.004543688148260117,13.777355194091797,0.00930058304220438,14.290699005126953,0.005051898304373026,13.981216430664062,0.015001868829131126,-0.0011034110793843865,0.49721357226371765,0.317767471075058,1.7944813966751099,0.4427359104156494,3.966024160385132,2.21012282371521,3.5,[1.1134318 2.2444515 5.2356186],9.981030464172363,14.478913307189941,0.875556468963623,14.551880836486816,14.546144485473633,15.329460144042969,15.289576530456543,0.0
200074208010032,209.64635318433,-61.911786946472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010036,210.14723200881,-61.747656245495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010041,209.51831849681,-61.886070071466996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010043,209.84733681211003,-61.831335752831,0.6468347185124982,d050_all.fits,d050,VVV-J135923.40-614952.2,209.84751194937724,-61.831176228274224,17.979158401489258,0.1154797226190567,18.24834442138672,0.1535055935382843,18.267515182495117,0.1858459860086441,18.0714111328125,0.14978429675102234,-0.012740563601255417,0.30216270685195923,0.28972911834716797,1.0910613536834717,0.08346128463745117,0.7306904196739197,0.6697060465812683,3.5,[0.6928235 1.2320206 2.116708 ],2.1641829013824463,17.845359802246094,0.685002326965332,-99.0,-99.0,-99.0,-99.0,0.0
200074208010044,209.76206495614,-61.973584371993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208010045,209.36507103118998,-61.755585114365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208015032,209.87621239031998,-61.879169095975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208015043,209.67229292093003,-61.874276833606004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074208015046,210.07654302272,-61.763949012816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074209010003,209.93006409830002,-61.554550842227,1.0160524011357057,d088_all.fits,d088,VVV-J135943.10-613315.7,209.92960398517047,-61.55437300698533,99.0,99.0,11.6547269821167,0.0013351321686059237,12.026456832885742,0.0011566865723580122,11.637578964233398,0.004428035579621792,0.001651107333600521,2.861799478530884,2.779035806655884,1.0297273397445679,0.02886909246444702,2.3752567768096924,2.306685209274292,3.5,[1.1477069 2.1026628 3.49905  ],9.269027709960938,12.445834159851074,0.9913570880889893,12.358328819274902,99.0,12.63380241394043,12.67978286743164,0.0
200074209010007,209.52881758336997,-61.31171181738301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074209010011,209.86991899086001,-61.382545413269995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074209010018,209.86725195217,-61.488427391655996,0.8998883207245675,d088_all.fits,d088,VVV-J135928.07-612917.6,209.86694953506947,-61.48822331792052,13.681177139282227,0.002987093525007367,13.318541526794434,0.00468384800478816,13.680288314819336,0.0032236126717180014,13.28771686553955,0.013693613931536674,0.0023617723491042852,5.61867618560791,3.521570920944214,1.0395464897155762,0.03804200887680054,2.1898751258850098,2.106567859649658,3.5,[1.169602  2.1190317 3.4094758],9.704774856567383,14.069845199584961,0.921950101852417,13.585488319396973,13.58193588256836,14.136212348937988,14.241260528564453,0.0
200074209010026,209.83349674361,-61.413369833631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074209010028,209.79579259442002,-61.384124330801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074209010032,209.86353794438,-61.221634791157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010003,209.47940161774,-61.046171488306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010013,209.34763692006,-60.811982204221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010014,209.28814041560003,-60.979781341865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010019,209.41165229786998,-61.090127261482,0.7702091239376757,d088_all.fits,d088,VVV-J135738.82-610525.2,209.41175757323762,-61.090335067081405,99.0,99.0,11.470367431640625,0.001243074075318873,11.735310554504395,0.000987544422969222,11.540596008300781,0.004418769385665655,-0.0007178874220699072,2.7172865867614746,1.4176589250564575,1.1836305856704712,0.15514177083969116,2.84394907951355,2.40273380279541,3.5,[1.0150062 1.8209156 3.0562732],9.871057510375977,12.062929153442383,0.9986522793769836,12.204721450805664,99.0,12.500884056091309,12.441821098327637,0.0
200074210010022,209.1138767024,-60.902959567511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010023,209.54973110331002,-61.029093789598996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010024,209.26934245707,-60.956314372023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010025,209.62228108817,-61.031976091841,0.6980061136367987,d088_all.fits,d088,VVV-J135829.29-610155.7,209.62203966893875,-61.03213076015074,99.0,99.0,10.638457298278809,0.0007461101049557328,11.308159828186035,0.000790534948464483,10.082840919494629,0.00537127023562789,0.03413805365562439,1.1443614959716797,1.0605546236038208,1.1897292137145996,0.15947258472442627,3.277087450027466,2.754481792449951,3.5,[1.7183514 2.7835393 4.247425 ],4.733883857727051,12.348031044006348,0.995587944984436,12.153349876403809,99.0,11.569976806640625,99.0,0.0
200074210010027,209.66013865598,-61.143914108595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010028,209.15061837971,-60.976008766500996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010029,209.48106254681,-60.871727041982005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010030,209.24832147868,-60.882502627499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010031,209.61095749299,-60.8902700729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074210010036,209.44505899207002,-60.970667838083,0.7485993883016978,d088_all.fits,d088,VVV-J135746.91-605814.6,209.44547143750603,-60.970724265086524,15.920367240905762,0.016714805737137794,15.053995132446289,0.030865442007780075,16.08267593383789,0.02238575555384159,15.1670560836792,0.0647304505109787,0.0023042091634124517,10.382378578186035,1.5880180597305298,2.3105077743530273,0.5671947002410889,4.703010082244873,2.035487651824951,3.5,[1.9123999 3.7856278 8.695526 ],4.661588668823242,16.285764694213867,0.03892838582396507,16.176164627075195,16.245996475219727,17.223678588867188,17.193796157836914,1.0
200074210010037,209.02038313208,-61.026655847704,0.9232971397146598,d087_all.fits,d087,VVV-J135604.99-610136.6,209.02077087626895,-61.0268304896595,17.85405921936035,0.0854557529091835,17.734207153320312,0.1296909749507904,17.758411407470703,0.10123287886381149,17.237834930419922,0.2796243727207184,0.0009105238714255393,52.877357482910156,1.4300785064697266,1.0808659791946411,0.07481592893600464,1.1572626829147339,1.0706809759140015,3.5,[0.9067941 1.5832869 2.342317 ],9.90628719329834,17.935016632080078,0.11886744946241379,-99.0,-99.0,-99.0,-99.0,0.0
200074211010006,209.28317262961002,-60.636156572863996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074211010007,209.60419190214,-60.430773480559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074211010008,209.49377266858997,-60.519180979275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074211010009,209.78595365036,-60.709542468515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074211010010,209.60634233913999,-60.5780434559,0.3395963122811877,d126_all.fits,d126,VVV-J135825.57-603441.0,209.60653044671542,-60.57806242459174,17.168563842773438,0.045521531254053116,17.022174835205078,0.08845878392457962,17.19462776184082,0.05251672863960266,16.870603561401367,0.04031528905034065,-0.001665773568674922,0.28913047909736633,0.28867778182029724,1.0715171098709106,0.06674379110336304,1.7458322048187256,1.6293087005615234,3.5,[1.0331539 1.8492839 2.8799276],1.401824951171875,17.550996780395508,0.9517850279808044,-99.0,-99.0,18.080848693847656,18.06783676147461,0.0
200074211010011,209.27794940043998,-60.72589728011,0.891401492872837,d088_all.fits,d088,VVV-J135706.74-604332.4,209.27808719538362,-60.72565901270696,12.386529922485352,0.0013173300540074706,10.74611759185791,0.0009751197649165988,12.20403003692627,0.0012755347415804863,10.688677787780762,0.008336751721799374,0.03596852347254753,3.3915677070617676,3.3245186805725098,1.038963794708252,0.03750252723693848,4.293878555297852,4.132847309112549,3.5,[2.6713383 3.9100652 6.632137 ],1.5249136686325073,12.877193450927734,0.7272638082504272,13.279294967651367,99.0,12.093154907226562,11.934541702270508,0.0
200074211010011,209.27794940043998,-60.72589728011,0.8916772023179709,d126_all.fits,d126,VVV-J135706.73-604332.4,209.27805794390676,-60.725655345682995,11.715432167053223,0.0009189294651150703,10.242456436157227,0.0005931556224822998,11.45825481414795,0.0008314868900924921,10.2971830368042,0.006035073660314083,0.01397881843149662,2.9219892024993896,2.7553937435150146,1.1190769672393799,0.10640639066696167,4.016838073730469,3.589420795440674,3.5,[2.3782594 3.6393354 5.673846 ],1.5402697324752808,12.397729873657227,0.992122232913971,12.521963119506836,12.698394775390625,11.681883811950684,11.520997047424316,0.0
200074211010015,209.57019990022,-60.654689666549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074211010018,209.73807269501,-60.485159390776,0.9941312332692107,d126_all.fits,d126,VVV-J135857.21-602905.7,209.7383809306812,-60.4849287432377,16.160282135009766,0.018547026440501213,15.300408363342285,0.02925894595682621,16.206092834472656,0.021845722571015358,15.427227020263672,0.06734496355056763,0.0027566608041524887,4.965555191040039,3.064987897872925,1.3156049251556396,0.23989337682724,3.087174415588379,2.3465816974639893,3.5,[1.7313724 3.4545543 6.022656 ],3.964840888977051,16.81661033630371,0.10759669542312622,17.556926727294922,17.63772964477539,-99.0,-99.0,0.0
200074211010019,209.21695924637,-60.683244095128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074211010021,209.30859465489,-60.375338493604005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010003,208.78678056654,-60.078494057917005,0.49959216805538015,d126_all.fits,d126,VVV-J135508.86-600443.0,208.7869374821381,-60.07860865395859,14.222942352294922,0.0039394018240273,13.241246223449707,0.0065391953103244305,14.262989044189453,0.004489015322178602,13.143838882446289,0.009914465248584747,0.0031892890110611916,13.876791954040527,9.374011039733887,1.2968742847442627,0.22891521453857422,4.450715065002441,3.4318785667419434,3.5,[1.8050412 3.7525995 7.4113564],4.689365386962891,14.89697265625,0.03343554586172104,14.904561996459961,14.965222358703613,16.501916885375977,16.423234939575195,1.0
200074212010007,208.88031693229001,-60.102790778247005,0.7886840111518828,d126_all.fits,d126,VVV-J135531.33-600609.4,208.88053033263483,-60.10259925475201,15.593544960021973,0.01149771548807621,15.01407241821289,0.020991595461964607,15.584385871887207,0.012789946049451828,14.99325942993164,0.03159170597791672,0.0021376051008701324,11.406752586364746,0.9696899056434631,1.2229140996932983,0.18228107690811157,2.7706122398376465,2.2655820846557617,3.5,[1.4357412 2.5593565 4.136347 ],8.244077682495117,16.101797103881836,0.40132027864456177,16.041980743408203,16.047346115112305,17.61963653564453,17.613128662109375,0.0
200074212010016,208.83919211723,-60.162810577086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010018,209.08247536977,-60.294436776562996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010020,208.71203370698998,-60.124204819622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010022,208.58723008659,-60.186468523749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010031,208.88064103658002,-60.291168903903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010032,208.90046386743998,-60.115185000662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010033,208.94845258518998,-60.362678094666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010040,208.82773557641002,-60.054847228996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010043,209.02557106087,-60.301905318774004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212010046,209.16612675602002,-60.231264595599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074212015030,208.63894492819,-60.319730926036996,1.1377934393831675,d125_all.fits,d125,VVV-J135433.33-601912.2,208.63888314122804,-60.32004549551079,16.885461807250977,0.032562755048274994,16.330265045166016,0.05354246124625206,16.65825653076172,0.03448580205440521,16.26148796081543,0.07443691045045853,0.00444006035104394,8.059718132019043,1.21871018409729,1.395912528038025,0.28362274169921875,2.108112096786499,1.5102035999298096,3.5,[1.2530235 2.1418827 3.393302 ],4.865008354187012,16.9089298248291,0.0738217756152153,16.932662963867188,17.017749786376953,17.75514793395996,17.89478302001953,0.0
200074212015039,209.00255538768997,-60.156737505390005,0.2227914144754682,d126_all.fits,d126,VVV-J135600.59-600924.1,209.00245031434434,-60.15670440027139,14.73017406463623,0.005830427631735802,14.351049423217773,0.010250354185700417,14.744077682495117,0.006468885578215122,14.352458000183105,0.007760748267173767,-0.0003569781547412276,1.237097144126892,0.29637086391448975,1.1369274854660034,0.12043642997741699,2.3484785556793213,2.065636157989502,3.5,[1.1351364 2.1185222 3.6331902],9.906164169311523,15.104569435119629,0.9839494824409485,14.751340866088867,14.732019424438477,15.597451210021973,15.589333534240723,0.0
200074212015043,208.79782389635,-60.105552812363996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074213010018,209.13719648926002,-59.912338532227004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074213010024,209.15704125393,-59.872300965361994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074213010027,209.20036502464,-59.97271948027701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074213010030,209.4424545784,-59.856489228266,1.1693012706111616,d126_all.fits,d126,VVV-J135746.07-595124.1,209.44194839837584,-59.85669143641569,17.23328971862793,0.04841836914420128,16.897628784179688,0.07639863342046738,17.19090461730957,0.052525196224451065,16.720809936523438,0.043192412704229355,0.0016506524989381433,1.3375427722930908,0.10399340838193893,1.422044277191162,0.2967870235443115,1.942381501197815,1.365907907485962,3.5,[1.2254845 2.182289  3.205758 ],0.45625483989715576,17.74083137512207,0.5215498805046082,17.832012176513672,17.86977767944336,-99.0,-99.0,0.0
200074213010038,208.78290623705,-59.90132763336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074213010043,209.25841794755002,-59.853047228802005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200074213010046,209.01529511469,-59.924195102136004,0.24048236494077196,d126_all.fits,d126,VVV-J135603.64-595527.2,209.0151707678422,-59.92421916592747,15.974865913391113,0.015820050612092018,15.232730865478516,0.029756437987089157,15.995734214782715,0.018172524869441986,15.3070650100708,0.036802247166633606,0.0022119467612355947,4.634213447570801,3.0048892498016357,1.4458675384521484,0.30837374925613403,3.5174198150634766,2.4327399730682373,3.5,[1.5786831 2.9951928 5.360469 ],4.8059306144714355,16.56414222717285,0.15880750119686127,16.07874298095703,16.08260154724121,16.941726684570312,16.90975570678711,1.0
200074213010047,209.47581521362,-59.881140498252,0.1494901722660483,d126_all.fits,d126,VVV-J135754.21-595252.1,209.47589579683964,-59.88113105181744,15.619630813598633,0.0118244718760252,15.266687393188477,0.02129451185464859,15.64692497253418,0.013483528047800064,15.183453559875488,0.050438400357961655,-0.0009290471207350492,5.7510857582092285,1.5186399221420288,1.215781331062317,0.1774836778640747,2.204817295074463,1.8134982585906982,3.5,[1.1407881 2.1119204 3.5746624],9.822394371032715,15.93643569946289,0.9827393889427185,15.715818405151367,15.686920166015625,16.559476852416992,16.544052124023438,0.0
