srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo_x,B_rgeo_xa,rpgeo,b_rpgeo_x,B_rpgeo_xa,Flag,angDist
201127804010013,162.353912500906,-59.8288978662018,STAR,0.624,,,STAR,1.0,,,288.150478914322,-0.5060244939794981,5338310887667141888,162.35405167061,-59.8288376218,2150.50513,2095.86304,2206.61597,2165.43506,2125.09277,2205.10571,10033,0.332326
201127804010014,162.472180069024,-60.0946378017568,STAR,0.843,,,STAR,0.945,,,288.32317953950206,-0.71650124416641,5338301030780283648,162.47202716949,-60.09458246323,727.403503,495.991547,1113.51855,621.637207,487.379272,855.862183,10033,0.339118
201127804010016,162.729836571309,-60.0679640739014,STAR,0.742,,,GALAXY,0.955,,,288.4260850750265,-0.6350236752726933,5338298934833972224,162.72994577811,-60.06789898199,183.132034,181.722565,184.435684,182.82692,181.468979,184.151398,10033,0.305603
201127804010018,162.786406873987,-60.0284146900747,STAR,0.563,,,GALAXY,0.602,,,288.4337052407646,-0.5870256229498916,5338305016508101632,162.78637129948,-60.02832979337,801.812683,771.789795,829.610474,804.283081,778.192749,834.529602,10033,0.312253
201127804015015,162.344971255433,-59.8015837711634,STAR,0.751,,,STAR,1.0,,,288.13412585414034,-0.48368915652011424,5350320891862693888,162.34502133723,-59.80167276602,292.185791,291.346222,293.050323,292.171936,290.998474,293.164795,10033,0.332969
201128703010002,132.510220613754,-45.6949601095299,STAR,0.929,,,,,,,265.5500408891399,-1.0763662189786265,5329921240299992704,132.51016903233,-45.69492044551,70.7958298,70.7200928,70.8771515,70.8152847,70.7310104,70.8990479,10033,0.192904
201128703010017,132.253300339741,-45.7656193604419,STAR,0.927,,,,,,,265.491336623131,-1.2599709537285197,5329926085022958336,132.25322861507,-45.76554322981,401.298035,393.078278,410.784454,400.148712,391.800293,407.261383,10033,0.327963
201128703010030,132.151260107776,-45.5673123528965,QSO,0.761,,,,,,,265.2924297892241,-1.1902227665144305,5329983775025553536,132.15135283147,-45.56733799046,1793.87158,1729.57788,1864.61621,1798.41382,1735.99634,1862.71863,10033,0.251253
201128703010050,131.934921379202,-45.6255972522413,QSO,0.868,,,STAR,0.999,,,265.2424651371474,-1.344546787982347,5329977006156968960,131.93501541408,-45.62555344731,473.834045,453.737427,495.332336,471.08728,455.944305,489.372925,10033,0.28446
201128703010066,132.480366754255,-45.7702631226397,QSO,0.528,,,,,,,265.5951101621371,-1.1401964311260666,5329918766398837248,132.48041068819,-45.77023602485,2462.94531,2381.22925,2570.56592,2443.85425,2350.74194,2529.22583,10033,0.147268
201128703015049,131.972443222843,-45.615793621366,STAR,0.725,,,,,,,265.2513320327956,-1.317971885981517,5329977074876470656,131.97226323653,-45.61579642338,482.431366,478.547241,486.833679,482.53183,477.972656,486.863617,10033,0.453332
201128703015058,132.246294760918,-45.4686455784475,STAR,0.667,,,,,,,265.25786058700106,-1.0763161684817832,5329986042768298752,132.24628263549,-45.46877175785,782.482605,776.122742,788.9776,783.085083,775.373596,789.768494,10033,0.455276
201128704010020,131.9840315663,-46.260497225313,QSO,0.639,,,STAR,1.0,,,265.75801325871277,-1.7169241236771844,5329876813157355648,131.9840994577,-46.26038109188,237.570587,235.07019,239.728561,236.708206,233.994949,239.687439,10033,0.450938
201128705010004,133.00147590274,-47.169829226883,QSO,0.575,,,GALAXY,0.813,,,266.90403681180754,-1.7528867889563142,5328845432585133696,133.00146998081,-47.16975385942,2471.53662,2318.90576,2624.93555,2439.052,2268.90479,2670.36646,10033,0.27171
201128705010010,133.24941869642,-47.263200799354,QSO,0.574,,,STAR,0.538,,,267.0835734965961,-1.6830604019251554,5328830112452107648,133.24935424459,-47.26328540556,1360.10352,1301.02368,1419.40979,1350.16821,1303.6322,1405.69104,10033,0.342876
201128705010013,133.20292591822,-47.372729106132,QSO,0.589,,,STAR,1.0,,,267.14756939914713,-1.7773903713528365,5328827771678726784,133.20285913203,-47.37273421845,1706.8772,1623.00879,1797.01929,1675.13538,1601.86707,1762.04736,10033,0.163863
201128705010053,133.16927043782,-47.067721496197,QSO,0.851,,,,,,,266.8984266770097,-1.599812256641301,5328868075657332736,133.16942351017,-47.06772643469,11369.9443,6493.99365,15731.0596,4033.61328,3055.43384,5483.51123,10033,0.375767
201128705010074,133.59443496342,-47.091191283904,STAR,0.902,,,STAR,1.0,,,267.1022978479252,-1.392826307419981,5328859008993479424,133.59452113996,-47.09115629265,425.036072,409.375702,440.821686,424.261139,407.399994,439.55191,10033,0.24593
201128705015016,133.22146358352,-47.402216924159,QSO,0.583,,,STAR,1.0,,,267.1782743126946,-1.7866191862681786,5328824752333405056,133.22148057993,-47.4021982408,475.949554,465.555786,487.975586,476.493439,467.125427,489.198456,10033,0.078988
201128705015025,133.49475584191,-47.180014423302,STAR,0.874,,,STAR,1.0,,,267.1266899087308,-1.5018809460878542,5328852411923671040,133.49465874063,-47.17996674409,398.706635,383.063782,414.812622,401.120911,390.037323,412.02124,10033,0.293113
201128705015052,133.45757548723,-47.262095643421,STAR,0.792,,,STAR,1.0,,,267.17336981788344,-1.5739748963397582,5328849938017326976,133.45740206717,-47.26213466962,514.600952,511.782532,517.63269,515.078491,512.435059,518.67157,10033,0.446373
201128706010031,133.049954166714,-46.2469778601783,STAR,0.582,,,GALAXY,0.878,,,266.21471079592277,-1.1381541847245658,5329658044708633600,133.04991883662,-46.24705724435,468.585144,463.810364,474.574677,469.987,463.973907,476.799103,10033,0.299012
201128706015006,132.929345577515,-46.5226107782248,QSO,0.46,,,STAR,0.972,,,266.37387511232544,-1.3781004164619275,5329644919288748160,132.92950193907,-46.52263498524,1245.66968,569.07959,2264.17676,5128.31152,3880.42969,7115.76611,10033,0.396997
201128706015016,132.699177338592,-46.2686863808221,STAR,0.696,,,STAR,0.531,,,266.07690458202194,-1.3389309961603433,5329700994384397952,132.69916669502,-46.26861171984,487.514557,481.43692,492.992065,487.237762,482.4216,493.366241,10033,0.270082
201130506010062,244.669478150813,-51.2057968906848,STAR,0.749,,,,,,,332.43396071570737,-0.6100129637943799,5934845118878507776,244.66948016069,-51.2057775539,212.723236,211.799835,213.637222,212.485886,211.601257,213.34375,10033,0.06976
201130506010069,244.093281217366,-51.1017540665706,QSO,0.552,,,STAR,1.0,,,332.24720032335915,-0.28357225637415545,5935043060975519360,244.09323856259,-51.1016253896,774.351257,758.400024,786.983582,774.301636,756.711548,788.537537,10033,0.473166
201130507010003,244.390894125725,-51.0960419843351,GALAXY,0.967,,,,,,,332.38548365136654,-0.4094313547989848,5934857969399058944,244.39092236119,-51.09605752797,3970.28638,2628.64185,6617.93799,5422.24365,4141.8584,6989.81006,10033,0.08489
201130507010016,244.41827860827,-51.063273772534,GALAXY,0.871,,,,,,,332.42065990680123,-0.3979237028767559,5934859515610201088,244.41824466134,-51.06323425749,4498.47656,3056.95752,6221.13281,4006.28076,3100.96826,5201.33105,10033,0.161663
201130507010069,244.45371042804,-50.750404153895,GALAXY,0.473,,,STAR,1.0,,,332.65483042770114,-0.18923193141190564,5934890576803736832,244.45389464286,-50.75042799913,941.589966,924.059082,958.59668,938.106201,917.133789,957.155579,10033,0.428281
201130507010074,244.16820805101,-50.729036838436,QSO,0.536,,,STAR,1.0,,,332.53997574376643,-0.048130128681500045,5935077425033797504,244.16806040965,-50.72905203138,975.429321,960.40033,994.115662,972.464905,956.585999,990.305725,10033,0.340856
201281204010015,228.185760843967,-59.0943034552495,STAR,0.784,,,STAR,1.0,,,320.2121277136787,-1.0478601424800233,5876947825828261248,228.18566126094,-59.09442739101,411.1427,408.550018,413.647461,410.44516,408.096619,413.273315,10033,0.482672
201281204010026,228.415299103509,-59.147107943783,GALAXY,0.674,,,,,,,320.2857847917547,-1.153894223004601,5876944870861045504,228.41520219748,-59.14723559064,2996.50317,1592.82336,5711.22949,,,,10099,0.493128
201281204010048,228.447100793861,-59.2904384550134,GALAXY,0.62,,,,,,,320.2254712267601,-1.2849378368518831,5876930199255509120,228.44726952422,-59.2904363525,4550.03809,2570.51172,8381.26172,5083.95312,3420.07446,7104.65869,10033,0.310298
