       306.15155       -2.2225405        16.346580        15.084330        14.667840          672          671 
       306.57097       -1.9651718        15.024030        14.027590        13.808040          690          709 
       306.59525       -1.9465232        14.618030        13.556710        13.416350          691          709 
       306.60450       -1.9509891        14.789930        13.935870        13.511280          694          709 
       306.58956       -2.0773660        15.389790        14.467560        13.842980          695          709 
       306.60718       -1.9467373        14.769640        14.320020        14.063850          696          709 
       306.60147       -2.0469280        14.762570        14.643590        14.590480          697          709 
       306.64247       -1.8041844        16.430400        14.955960        14.491860          698          709 
       306.62114       -1.9822022        15.080980        14.326750        13.997550          699          709 
       306.64764       -1.9427030        14.489680        13.777810        13.581860          700          709 
       306.63114       -2.0724833        14.114530        13.560020        13.431630          701          709 
       306.65109       -1.9564511        14.699070        14.337110        14.077930          702          709 
       306.66689       -1.8666886        15.586930        14.811480        14.680120          703          709 
       306.68559       -1.7462986        15.759230        15.169670        15.038880          704          709 
       306.71475       -1.7904383        14.479310        13.817480        13.610520          705          709 
       306.75441       -1.8131291        15.392760        14.001350        13.676380          708          709 
       306.77080       -1.8368319        15.438760        14.247300        13.531770          710          709 
       308.28626       -2.2482509        16.025870        15.655700        15.598200          779          810 
       308.34890       -2.2411885        15.600320        14.640270        14.328840          785          810 
       308.42339       -2.2472628        15.215720        14.965120        15.173150          793          810 
       308.45915       -2.1372073        16.321980        15.650030        15.578190          795          810 
       308.44482       -2.2491365        16.022520        15.437010        15.450440          796          810 
       308.46789       -2.2341427        16.347470        15.291480        15.312040          798          810 
       308.49007       -2.1805206        14.848940        15.110760        14.067320          799          810 
       308.50038       -2.2152307        15.501730        14.760130        14.435380          801          810 
       308.54920       -2.2272646        15.416850        14.716760        14.509440          803          810 
       308.56547       -2.2379558        15.773260        14.976480        14.584070          804          810 
       308.60439       -2.1304480        13.441850        12.667960        12.441330          806          810 
       308.61230       -2.1303692        14.252380        13.696590        13.173290          808          810 
       308.61944       -2.1285967        15.993350        15.226850        15.503110          809          810 
       308.62923       -2.1952290        15.950490        15.198450        15.145000          811          810 
       308.89143       -1.4215392        15.163370        14.113400        13.791320          816          848 
       308.90760       -1.3643121        15.773820        14.397240        13.852960          817          848 
       308.96248       -1.3909839        16.104690        15.316020        14.325460          819          848 
       309.02049       -1.3975523        15.982120        15.291150        14.769430          824          848 
       309.05114       -1.2668179        15.234200        14.798870        14.267930          825          848 
       309.03620       -1.3467500        15.468060        14.284820        13.856290          826          848 
       309.09093       -1.2829183        15.511600        14.941560        14.344900          828          848 
       309.14216       -1.2788628        13.586110        12.996690        13.003160          834          848 
       309.14055       -1.2876531        15.078020        14.706860        14.796040          835          848 
       309.19732       -1.3027715        15.073820        13.685830        13.778160          845          848 
       309.24868       -1.2653274        13.628320        13.183550        12.753610          849          848 
       308.84751       -2.0156047        16.058270        14.888840        14.673350          821          859 
       308.90808       -2.0601560        14.826320        14.157500        13.790310          827          859 
       308.96620       -1.9948445        14.854280        14.411400        14.223420          830          859 
       308.95182       -2.0680786        15.088030        14.677320        14.294850          831          859 
       308.92960       -2.1915532        16.380990        15.457990        14.926030          832          859 
       308.92969       -2.2320528        14.678430        14.150950        13.867400          833          859 
       308.94099       -2.2305043        14.295510        13.330100        12.836310          839          859 
       308.96896       -2.1438965        16.170070        15.280940        14.799230          841          859 
       308.96846       -2.1839579        16.497640        15.867590        15.008080          842          859 
       309.03464       -2.1748022        15.309460        14.469690        14.582740          848          859 
       309.05313       -2.2300183        15.789210        15.419300        15.071490          850          859 
       309.10668       -2.1515932        14.578720        14.101010        14.054260          851          859 
       309.09408       -2.2073795        15.513300        15.615910        15.519760          852          859 
       309.09558       -2.2172051        14.603700        14.023830        14.022250          854          859 
       309.09741       -2.2273712        16.141400        15.395740        15.140820          855          859 
       309.10131       -2.2334240        16.573040        16.065720        15.565010          856          859 
       309.12992       -2.1258539        14.594030        14.003760        13.516800          858          859 
       309.14983       -2.1908400        14.635060        14.273810        14.220950          860          859 
       309.14530       -2.0423025        15.615330        14.395150        14.287300          857          906 
       309.16913       -1.9999388        16.263170        15.424790        14.893310          859          906 
       309.22696       -1.9618872        16.051530        15.493250        15.225810          861          906 
       309.21335       -2.0951330        13.574690        12.867340        12.536440          862          906 
       309.27157       -1.9061201        15.803190        15.362250        15.566550          863          906 
       309.27576       -1.9312956        12.874750        13.470680        14.308290          864          906 
       309.26524       -2.0056772        15.458200        15.029110        13.988060          865          906 
       309.24954       -2.0883082        15.121390        14.601280        14.250440          866          906 
       309.27628       -2.0005221        15.252290        15.143450        14.543030          867          906 
       309.28289       -1.9879998        14.298210        13.895520        13.805980          868          906 
       309.29757       -2.0132795        15.178000        14.645320        14.627990          869          906 
       309.28803       -2.0739775        13.431240        12.971680        13.099120          870          906 
       309.31495       -2.0425287        15.689350        16.340340        14.986520          872          906 
       309.38599       -2.0601106        14.691030        13.903550        13.439760          877          906 
       309.45399       -2.0130982        14.741300        14.040730        14.152030          881          906 
       309.42272       -2.1716110        16.000250        15.472350        14.788390          882          906 
       309.44287       -2.1307370        15.202650        14.699890        14.304980          883          906 
       309.45138       -2.1459606        16.818910        16.127430        15.369570          885          906 
       309.43097       -2.2463291        16.307430        15.647850        14.943830          886          906 
       309.48943       -2.0446064        14.103040        13.102520        12.899910          888          906 
       309.46037       -2.1731082        16.220490        15.476840        14.869690          889          906 
       309.49255       -2.0939042        13.683980        13.351600        13.165510          890          906 
       309.51623       -2.0457000        14.241220        13.666480        13.581530          891          906 
       309.53963       -2.0005612        15.476740        14.877380        14.129990          892          906 
       309.51705       -2.1449686        14.677730        14.088690        13.925590          893          906 
       309.56030       -2.0842917        15.529560        14.799710        14.705170          894          906 
       309.59722       -2.0740614        14.723690        14.118890        14.036950          899          906 
       309.66582       -2.0930692        15.281030        14.805960        14.510220          906          906 
       309.67297       -2.1512904        16.054670        14.592530        14.136310          907          906 
       315.90336       -1.2209355        13.705350        12.971440        12.804030         1120         1136 
       315.94048       -1.1946787        15.606190        14.499420        14.448440         1122         1136 
       315.94788       -1.2894411        13.573770        13.304130        12.941570         1123         1136 
       315.94101       -1.3103431        14.268410        12.578580        12.437810         1124         1136 
       315.95602       -1.2890572        13.403190        12.614020        12.475690         1127         1136 
       315.95606       -1.3077085        14.839950        13.990490        13.785700         1128         1136 
       315.96776       -1.2836870        14.673180        13.654370        13.197730         1129         1136 
       315.96424       -1.2973930        14.340990        13.546290        13.251810         1130         1136 
       316.02889       -1.2123591        14.586520        13.229330        12.715760         1133         1136 
       316.02752       -1.2495217        15.278310        14.731750        14.390080         1135         1136 
       316.02467       -1.2589471        14.704590        14.100370        14.019050         1137         1136 
       319.25762       -1.9992988        15.694620        15.097140        14.977130         1350         1374 
       319.27548       -1.9699766        15.945830        15.353520        15.195110         1351         1374 
       319.26640       -2.0064001        16.209440        15.147740        15.154580         1352         1374 
       319.22261       -2.1152616        16.637680        15.381270        15.096180         1354         1374 
       319.25363       -2.0745630        15.756210        14.988300        14.889060         1355         1374 
       319.26414       -2.0577912        14.777720        14.261710        14.239520         1356         1374 
       319.26682       -2.1650234        15.973280        15.403510        15.311330         1358         1374 
       319.26286       -2.1853953        16.343730        16.165660        15.527620         1359         1374 
       319.26861       -2.1905024        16.497140        15.810610        15.708310         1360         1374 
       319.29548       -2.1738822        16.690350        16.132250        15.153830         1361         1374 
       319.26483       -2.2370424        16.298730        15.718690        15.445100         1362         1374 
       319.47773       -1.9495944        14.766470        13.967670        13.522360         1363         1374 
       319.34039       -2.1841915        15.982840        15.300870        14.987130         1364         1374 
       319.48032       -1.9899896        15.289000        14.956330        14.730760         1365         1374 
       319.47049       -2.0205361        15.187670        14.941630        15.072040         1366         1374 
       319.43034       -2.1080340        14.624750        13.989440        13.835210         1367         1374 
       319.45766       -2.0732931        16.390800        15.877360        15.595700         1368         1374 
       319.39686       -2.1882007        16.281330        15.737770        15.541560         1369         1374 
       319.44335       -2.1319237        15.477050        15.145590        14.752350         1370         1374 
       319.44163       -2.1392827        16.394030        15.764860        15.726450         1371         1374 
       319.46617       -2.1135534        16.492590        15.489350        15.328380         1372         1374 
       319.44116       -2.2101198        15.626950        15.279120        14.983390         1373         1374 
       319.45192       -2.1937903        15.471060        15.091960        14.980900         1374         1374 
       319.48222       -2.1473715        15.816830        15.502330        15.391440         1375         1374 
       325.86889       -1.6924161        13.692120        13.417830        13.669220         1699         1757 
       325.88055       -1.7126024        15.276770        14.758630        14.730600         1708         1757 
       325.91419       -1.7083773        14.891730        14.602310        14.450600         1712         1757 
       325.93127       -1.6876748        15.120380        14.654920        14.339540         1713         1757 
       325.94203       -1.6752158        15.859520        15.298600        15.446260         1714         1757 
       325.94275       -1.7116731        15.186660        15.243180        14.565100         1721         1757 
       325.94464       -1.7672819        15.538760        15.201480        15.222440         1727         1757 
       326.01033       -1.7322698        14.764050        14.364860        14.289670         1730         1757 
       325.94304       -1.8342131        16.479200        16.171090        15.460720         1732         1757 
       326.05721       -1.7075161        15.847690        15.137170        14.920050         1733         1757 
       325.85778       -1.9586248        14.506510        14.109060        13.313660         1735         1757 
       325.97242       -1.8483359        14.079380        13.642500        13.717160         1737         1757 
       325.84097       -2.0293756        15.512330        15.052320        15.011010         1738         1757 
       325.84934       -2.0275504        16.524990        15.742210        15.022380         1739         1757 
       326.03139       -1.8174610        15.769440        15.362470        15.308970         1740         1757 
       325.95646       -1.9244005        15.638880        15.197000        14.572950         1742         1757 
       325.91515       -1.9911264        15.671920        14.864130        14.632900         1745         1757 
       326.07993       -1.8159120        15.793120        15.385260        14.928080         1747         1757 
       325.91232       -2.0471895        14.528060        14.132070        14.129350         1750         1757 
       325.89619       -2.0718368        16.178020        15.623460        15.514040         1751         1757 
       326.10906       -1.8289415        16.022430        15.599570        14.832560         1752         1757 
       325.88718       -2.1610629        14.918160        14.623270        14.590960         1755         1757 
       325.91759       -2.1239681        13.807420        13.392810        13.342580         1756         1757 
       326.11973       -1.8923877        15.852400        15.082670        14.778810         1757         1757 
       326.14248       -1.8675010        15.586380        14.436810        14.091510         1758         1757 
       326.55792       -2.0403403        14.310070        13.581270        13.066080         1786         1833 
       326.58645       -2.0866553        13.904250        13.102600        12.833980         1789         1833 
       326.63628       -2.0288124        16.210400        15.276650        14.202180         1790         1833 
       326.63042       -2.0583946        15.738710        14.892800        13.938470         1791         1833 
       326.64466       -2.0713135        16.623170        15.773540        15.227310         1792         1833 
       326.62767       -2.1084058        16.153920        13.894200        14.570520         1793         1833 
       326.77140       -1.9758502        14.935350        14.015590        13.664060         1794         1833 
       326.78295       -1.9711925        17.252980        16.195590        15.286170         1795         1833 
       326.66579       -2.1180421        14.369440        13.576410        13.346940         1796         1833 
       326.67127       -2.1272585        14.463760        13.309140        13.163680         1797         1833 
       326.68288       -2.1203220        14.253050        13.620300        13.209680         1798         1833 
       326.70380       -2.1007297        15.851770        14.990830        14.599270         1799         1833 
       326.68043       -2.1333855        14.814210        14.298270        13.715460         1800         1833 
       326.70296       -2.1751453        15.340790        14.445910        13.869710         1801         1833 
       326.68363       -2.2231062        15.855840        14.960900        14.966970         1802         1833 
       326.68437       -2.2233879        16.472860        15.276780        14.489280         1803         1833 
       326.78712       -2.1040817        15.350640        14.419570        13.816380         1804         1833 
       326.79790       -1.9544246        16.230680        15.581220        15.491890         1826         1833 
       326.82968       -1.9182567        15.301620        14.500780        14.175240         1827         1833 
       326.80890       -2.0063988        15.198820        14.748690        14.696790         1829         1833 
       326.84840       -1.9931647        16.375270        15.211310        15.283400         1831         1833 
       326.85377       -1.9903912        15.895230        15.552620        15.277330         1832         1833 
       326.85482       -2.0042119        15.318710        14.501930        14.484790         1833         1833 
       326.82460       -2.0684093        17.562220        16.138080        15.645490         1834         1833 
       297.87810       -1.1294736        16.191220        15.352620        14.920830           74         2220 
       297.88134       -1.1389419        17.244280        16.205690        15.100170           75         2220 
       297.89165       -1.1820107        14.730340        14.381750        14.511690           76         2220 
       297.94929       -1.1639244        13.568970        12.823770        12.834980           78         2220 
       298.00522       -1.1460695        15.055080        14.479680        14.447060           81         2220 
       298.00912       -1.1609310        15.097610        14.289050        13.928610           82         2220 
       298.00955       -1.0792456        15.707770        15.171350        14.890680           83         2220 
       298.05923       -1.1588766        15.227130        14.393870        14.171130           84         2220 
       297.81463       -1.0880910        15.127770        14.807360        14.775850         2198         2220 
       297.82721       -1.1152580        14.495890        14.131920        14.102080         2199         2220 
       297.84037      -0.99453994        16.124190        15.570080        15.381390         2205         2220 
       297.87555       -1.0553470        13.645190        13.443140        13.415400         2208         2220 
       297.96927       -1.0666938        14.920900        14.209290        13.870970         2221         2220 
       297.71420      -0.23467107        12.901810        12.429870        12.376660         2206         2227 
       297.74048      -0.19707148        15.618550        15.197590        15.053410         2211         2227 
       297.76145      -0.22826764        15.005340        14.650580        14.820880         2213         2227 
       297.75919      -0.19342606        14.364310        13.949620        13.544300         2214         2227 
       297.81491      -0.22887172        14.632800        14.506700        14.259690         2219         2227 
       297.82613      -0.25858003        15.581870        14.680230        14.685460         2220         2227 
       297.81168      -0.13639128        13.899520        13.301700        13.108540         2222         2227 
       297.83457      -0.21388742        15.853800        15.388960        15.250260         2223         2227 
       297.86065      -0.25329201        15.806930        15.218970        14.863080         2224         2227 
       297.85527      -0.14862889        16.288030        15.274650        14.200080         2226         2227 
       297.86879      -0.15588608        14.318150        14.168130        14.132630         2228         2227 
       297.76559      -0.71317911        16.338740        15.888320        15.475540         2201         2230 
       297.77180      -0.70841487        15.401970        15.402930        15.312920         2202         2230 
       297.76829      -0.61431225        16.296010        15.297920        15.243700         2203         2230 
       297.80179      -0.65875618        15.995530        15.312890        15.188110         2207         2230 
       297.81320      -0.69691429        14.300060        13.910790        13.637140         2209         2230 
       297.83497      -0.75741542        14.970090        14.124900        14.323280         2210         2230 
       297.83094      -0.67985170        15.066320        14.645820        14.620210         2212         2230 
       297.88630      -0.78266878        15.924090        15.118960        14.778410         2215         2230 
       297.88668      -0.68809923        15.302880        14.968720        14.897820         2217         2230 
       297.95190      -0.64171909        15.154970        14.569790        14.491340         2227         2230 
       298.00642      -0.70310725        16.225020        15.315340        15.113270         2231         2230 
       298.35424      -0.65758523        15.585000        14.806700        14.606000         2239         2262 
       298.37786      -0.60189184        15.657170        15.025350        14.777770         2240         2262 
       298.40958      -0.52685481        15.768920        15.274690        15.174720         2244         2262 
       298.43151      -0.66060267        16.013840        15.295200        15.001810         2245         2262 
       298.43081      -0.62705740        14.577480        14.057040        13.995310         2247         2262 
       298.44210      -0.56164171        15.186760        14.557540        14.449810         2250         2262 
       298.44597      -0.58543087        16.371920        15.519120        15.247790         2251         2262 
       298.44732      -0.51199087        16.287770        15.012340        14.835970         2252         2262 
       298.48031      -0.71191645        15.915920        15.223100        14.892460         2253         2262 
       298.49398      -0.74122657        16.760520        15.963950        15.406420         2254         2262 
       298.48179      -0.64955220        16.685160        15.738380        15.595970         2255         2262 
       298.50181      -0.75668174        15.857410        15.221970        15.238510         2256         2262 
       298.52604      -0.77435123        15.190700        14.804620        14.588340         2257         2262 
       298.49117      -0.50101445        14.974370        14.695710        14.421830         2258         2262 
       298.51795      -0.61803619        15.561100        14.698030        14.439660         2259         2262 
       298.51137      -0.57017970        15.197260        14.616610        14.553800         2260         2262 
       298.57709      -0.61123929        16.150950        15.391740        15.238310         2263         2262 
       299.23488      -0.96208064        16.196750        15.443640        15.313240         2297         2317 
       299.24992      -0.89003763        15.035780        14.493410        14.364560         2299         2317 
       299.25932      -0.95593662        14.928360        14.366940        14.306910         2300         2317 
       299.26678      -0.90964217        16.700320        15.065210        14.540240         2301         2317 
       299.27652      -0.96002126        14.880010        13.871500        13.944690         2302         2317 
       299.31192      -0.91209262        15.687340        15.478380        14.993090         2306         2317 
       299.32987      -0.80912108        14.809360        13.911510        13.439050         2308         2317 
       299.34542      -0.91930189        14.663520        14.419340        13.923220         2309         2317 
       299.34840      -0.82373273        15.177210        15.127220        15.191360         2312         2317 
       299.36769      -0.90328160        15.785840        15.136820        15.182810         2313         2317 
       299.40949      -0.91486691        15.685700        14.983330        15.107430         2316         2317 
       299.41677      -0.88232801        15.724870        14.986340        14.923880         2317         2317 
       299.42305      -0.90287478        15.540980        14.534860        14.378230         2318         2317 
       299.28910       -1.1805537        17.111920        15.447660        14.855890          182         2330 
       299.29928       -1.1423576        16.429340        15.769860        15.435060          183         2330 
       299.37916       -1.2153380        15.647170        15.251410        14.796210          190         2330 
       299.37915       -1.1079775        15.990640        15.360690        15.126000          191         2330 
       299.37668       -1.0620868        16.154040        15.461930        15.153350          192         2330 
       299.27323       -1.1215823        17.389090        16.104910        15.199420         2298         2330 
       299.30445       -1.0673486        14.646750        14.030470        14.050840         2304         2330 
       299.33400       -1.1590927        16.411370        15.629860        15.198880         2305         2330 
       299.34294       -1.1532866        16.616760        15.656770        14.845980         2307         2330 
       299.36360       -1.0340502        15.520510        15.019210        14.732040         2310         2330 
       299.38458       -1.0100709        14.550730        14.480350        14.371120         2314         2330 
       299.45762       -1.0136259        16.050290        15.195220        14.957240         2319         2330 
       299.46289       -1.0065130        16.271920        15.158840        14.956500         2320         2330 
       299.51255      -0.98262601        17.172230        14.693150        15.106460         2324         2330 
       299.52282      -0.98083703        14.533630        14.311540        14.795120         2325         2330 
       299.55634      -0.90821311        15.330040        14.865060        14.811530         2328         2330 
       299.55390      -0.85810220        15.383390        14.502100        14.087570         2329         2330 
       299.59182      -0.78072158        15.287280        14.339390        13.855290         2330         2330 
       299.61525      -0.83474246        14.596020        14.190910        13.905580         2331         2330 
       300.22755       -1.0660852        15.557230        14.506630        14.146960          245         2348 
       300.36387       -1.1519834        15.451720        14.884900        14.755480          252         2348 
       300.42768       -1.1465291        14.091100        13.211240        12.950680          257         2348 
       300.46015       -1.2997558        13.656820        12.909030        12.595220          258         2348 
       300.45335       -1.2078378        13.726440        12.925670        12.631340          259         2348 
       300.46519       -1.2173483        15.429490        14.415560        14.117370          260         2348 
       300.21856       -1.0318146        15.398200        14.305340        14.111140         2343         2348 
       300.25716       -1.0919482        15.521760        14.494800        14.276020         2344         2348 
       300.26854       -1.0685856        16.472410        15.316330        14.779460         2345         2348 
       300.28669       -1.0612286        15.334610        14.206200        14.119590         2346         2348 
       300.30136       -1.0086017        14.868000        14.254660        14.335580         2347         2348 
       300.32017       -1.1357895        15.826540        15.015730        14.851670         2348         2348 
       300.32441      -0.97249053        16.075050        15.330150        15.092400         2349         2348 
       317.68872       -1.0944709        16.539640        15.446570        14.641880         1240         2529 
       317.76338       -1.0586205        12.161630        11.806200        11.804360         1241         2529 
       317.78453       -1.0987575        15.096110        14.312890        14.235090         1244         2529 
       317.74513       -1.2339001        14.038770        13.681370        13.721570         1247         2529 
       317.79059       -1.1846887        13.329150        12.613460        12.578060         1249         2529 
       317.80869       -1.1570430        14.583690        13.625250        13.256130         1251         2529 
       317.83370       -1.1743711        12.483350        12.028750        11.990990         1256         2529 
       317.83523       -1.2388262        13.479460        12.868180        12.905470         1257         2529 
       317.88256       -1.1575971        13.824090        13.407350        13.310240         1258         2529 
       317.87626       -1.2575531        15.186330        15.260490        15.001700         1260         2529 
       317.90607       -1.3350367        15.474140        14.696870        14.264040         1266         2529 
       317.72881      -0.96846349        14.657430        13.747220        13.795810         2520         2529 
       317.74787      -0.95396111        14.359100        13.453550        13.500100         2521         2529 
       317.73389       -1.0041452        15.160050        14.307030        13.866030         2522         2529 
       317.76428       -1.0196664        15.866030        15.176810        14.949160         2523         2529 
       317.75553       -1.0489301        15.165140        14.578660        14.406880         2524         2529 
       317.79895       -1.0604420        14.067580        13.390600        12.772060         2525         2529 
       317.82277       -1.0383972        14.326960        13.340480        13.271040         2526         2529 
       317.87128       -1.0396989        13.776270        13.096290        13.159530         2527         2529 
       317.83451       -1.1521195        14.870160        13.536900        14.097300         2528         2529 
       317.90086       -1.0968558        15.418650        14.805200        13.708570         2529         2529 
       317.94817       -1.1275552        14.369380        13.801590        13.800120         2530         2529 
       325.87483       -1.2146297        14.641390        14.066660        14.052380         1667         2574 
       325.87979       -1.3229145        14.583460        13.920300        13.970870         1668         2574 
       325.97978       -1.1988764        15.127740        14.783380        14.546670         1669         2574 
       325.92839       -1.2744055        14.115780        13.436700        13.170690         1670         2574 
       325.99522       -1.2657484        14.473980        13.307720        13.321810         1674         2574 
       325.94234       -1.3387811        15.643440        15.193490        15.097690         1675         2574 
       326.01147       -1.2659216        13.987050        13.487740        13.369860         1676         2574 
       326.07529       -1.2010319        14.923990        14.361620        14.345760         1677         2574 
       325.92368       -1.3930774        14.368200        14.291770        13.979800         1678         2574 
       325.95238       -1.3572793        16.193980        15.477020        15.411860         1679         2574 
       325.92514       -1.3919526        14.227780        13.667720        13.668420         1680         2574 
       326.09496       -1.2188464        16.045340        14.911300        14.352230         1684         2574 
       325.94267       -1.4738996        15.542110        14.885530        14.825180         1688         2574 
       326.08837       -1.2986527        15.293450        14.840660        14.741960         1689         2574 
       326.02365       -1.3906556        16.262100        15.515410        15.534570         1690         2574 
       325.95187       -1.4846797        13.357540        12.345610        11.906090         1691         2574 
       326.09145       -1.3310899        14.645840        13.895700        13.835310         1692         2574 
       325.97002       -1.5023711        15.755770        15.264760        15.099570         1694         2574 
       326.03423       -1.4342975        14.758830        14.128460        14.042420         1695         2574 
       326.11725       -1.3714993        13.268630        12.729680        12.652650         1696         2574 
       326.10279       -1.3919574        15.017560        14.045920        13.515440         1697         2574 
       326.06571       -1.4557310        15.929110        15.377360        15.253510         1701         2574 
       326.08446       -1.4325480        15.151420        14.476530        14.434770         1702         2574 
       325.97882       -1.5881550        16.236890        15.298050        15.107330         1706         2574 
       326.12913       -1.4036914        16.122710        14.639420        15.167770         1707         2574 
       326.04655       -1.5331733        15.803510        15.208410        14.979000         1710         2574 
       326.02215       -1.5697780        15.507270        15.184780        14.906160         1711         2574 
       326.02270       -1.5807911        16.468540        15.454550        14.687650         1715         2574 
       326.07626       -1.5573074        16.399250        15.668760        15.114650         1722         2574 
       326.12763       -1.5017667        14.736760        14.832410        13.782920         1723         2574 
       326.10904       -1.5263077        15.627470        14.599100        14.323400         1724         2574 
       325.94196       -1.1409376        15.885830        15.127330        14.863550         2575         2574 
       295.89896       0.83174786        15.256770        14.479150        14.006030         2678         2707 
       295.96908       0.86277847        15.895470        15.147010        14.877270         2683         2707 
       295.99304       0.91313937        15.687830        15.271210        15.339290         2685         2707 
       296.01396       0.88101178        16.116700        15.568580        15.153380         2689         2707 
       296.09386       0.86923825        15.605210        15.201970        14.843900         2694         2707 
       296.12266       0.85726580        14.635070        14.536380        14.639580         2697         2707 
       296.13536       0.86567449        13.977140        13.292500        12.910730         2698         2707 
       296.15185       0.87966810        14.325130        13.706320        13.339570         2700         2707 
