name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_YSO,P_LMXB,P_NS,e_P_LMXB,e_P_NS,Class,Class_prob,Class_prob_e,conf_flag,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W3,cp_counts,CSC_flags,GLON,GLAT,PU_TeV,TeV_extent,HESS,true_Class
2CXO J161652.1-510540,0.0,0.263960843373494,0.3480873493975903,0.0106626506024096,0.0261144578313253,0.2211194779116466,0.0,0.1583872852648196,0.1261893424634554,0.010673908007999,0.0188797557636667,0.0814555203229586,0.1053664658634538,0.0246887550200803,0.0565062476197114,0.0195400249984724,HM-STAR,0.3480873493975903,0.1261893424634554,0.0,244.21716666666663,-51.09448888888889,1.23,6.48,2.166667971813685e-14,0.312327617258448,0.802,0.624,15.224823,12.924,,6,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161742.0-505837,1.004016064257028e-05,0.0678714859437751,0.1936746987951807,0.0520983935742971,0.3972841365461847,0.201355421686747,0.0003168621252622,0.0539838757817824,0.0757936275175624,0.0362003686567435,0.115776941097122,0.0703963665457038,0.0874246987951807,0.0002811244979919,0.082703802495081,0.0017134657759608,LM-STAR,0.3972841365461847,0.115776941097122,0.0,244.42520833333336,-50.97718611111112,0.74,7.0,4.289449286391158e-15,0.05563048659462322,0.861,0.823,15.096062,13.325,,8,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161742.0-505820,0.0007078313253012,0.0111897590361445,0.0948393574297188,0.0172690763052208,0.0281726907630522,0.8439056224899598,0.0029951349019815,0.0122501209323194,0.0628372252856277,0.0161827468008463,0.0290999714584597,0.0724652550846712,0.0022991967871485,0.0016164658634538,0.0051932348104444,0.0046481735711542,YSO,0.8439056224899598,0.0724652550846712,1.0,244.42516666666663,-50.97244722222222,0.76,6.37,8.103135703112353e-15,0.8413440606922629,1.0,0.521,,14.286,,5,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161724.0-505828,1.004016064257028e-05,0.0650200803212851,0.2207329317269076,0.0606425702811245,0.2465160642570281,0.3573393574297189,0.0003168621252622,0.0409988307026983,0.0744802085602291,0.0392644526413677,0.0777420728591285,0.1040344420026501,0.0465763052208835,0.0031626506024096,0.0342181179902869,0.0071830097275543,YSO,0.3573393574297189,0.1040344420026501,0.0,244.35041666666663,-50.974583333333335,0.73,10.03,1.0830138384568227e-14,-0.6891519382489288,0.069,0.49,15.738263,14.07,,8,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161734.9-505636,0.0,0.0609638554216867,0.2932680722891566,0.0117771084337349,0.3402660642570281,0.1782630522088353,0.0,0.049858842945807,0.1024807246231957,0.0146912792671303,0.1292318025367843,0.0626363443897698,0.1143273092369478,0.0011345381526104,0.0781497679352306,0.0036170967407174,LM-STAR,0.3402660642570281,0.1292318025367843,0.0,244.3957083333333,-50.94356666666666,0.8,7.46,6.185864645779902e-15,-0.33240970540475434,0.96,0.994,15.983677,14.321,,6,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161719.3-505755,0.0094628514056224,0.0015612449799196,0.0499021084337349,0.0006927710843373,6.526104417670683e-05,0.0255714524765729,0.0231020812110819,0.0091276411641966,0.0583413685302479,0.00398766791859,0.0009082303916684,0.0279644505617273,0.5145816599732262,0.3981626506024096,0.2285507178342393,0.2141733556771534,LMXB,0.5145816599732262,0.2285507178342393,0.0,244.3305833333333,-50.96546666666667,0.93,7.18,2.150210850540745e-14,0.932417093783288,0.4,,,,,0,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161935.7-505944,0.0,0.0802309236947791,0.1904116465863453,0.0185441767068273,0.0923694779116465,0.6166767068273092,0.0,0.0619437813488096,0.0691028744786034,0.0194339250652592,0.0466571805256331,0.0954065614064115,0.001656626506024,0.0001104417670682,0.0042493353030384,0.0010456184751621,YSO,0.6166767068273092,0.0954065614064115,1.0,244.8988333333333,-50.99573333333333,0.77,13.75,4.5578159806655256e-14,0.11360260937530763,,0.386,12.087378,9.351,7.429,9,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161910.6-505656,0.0,0.0294477911646586,0.4720983935742971,0.0037248995983935,0.3643473895582329,0.0868775100401606,0.0,0.0342470522538943,0.1340468468228381,0.0094831573781761,0.1337845932466203,0.0420975065355115,0.0427108433734939,0.000793172690763,0.0408364887934362,0.0031818255204378,HM-STAR,0.4720983935742971,0.1340468468228381,0.0,244.79429166666665,-50.94912222222222,1.21,8.12,1.5861829156662573e-14,-0.6998682648369723,,0.907,14.434135,13.111,,6,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161654.4-510051,0.0045883534136546,0.0072289156626506,0.0503539156626506,0.0330271084337349,0.0117871485943775,0.8846812248995984,0.0090743010528407,0.0085391093900236,0.0390204365309287,0.0289861909259264,0.0117434414713046,0.0598197043124232,0.0056927710843373,0.0026405622489959,0.0079837767634654,0.0057725151311919,YSO,0.8846812248995984,0.0598197043124232,1.0,244.22675,-51.014325,1.38,8.1,9.266961405311018e-15,0.8030460103012171,1.0,1.0,,14.841,10.079,6,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161727.9-505549,0.0,0.0780020080321285,0.4626104417670683,0.0004116465863453,0.0918022088353413,0.2187349397590361,0.0,0.0458742436135957,0.0884654936642072,0.001987707171238,0.0415720000853464,0.0600301936097201,0.1477158634538152,0.000722891566265,0.0561009372932693,0.0027048287496835,HM-STAR,0.4626104417670683,0.0884654936642072,0.0,244.36658333333327,-50.93051111111111,0.72,8.93,1.5560836414318283e-14,-0.7722885743825709,0.992,0.945,11.818498,11.185,,6,conf,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161654.6-505943,0.0,0.0930773092369477,0.2327058232931727,0.0401907630522088,0.284824297188755,0.2364156626506024,0.0,0.0591879134000516,0.0871614501842183,0.0314165362311617,0.1107259927903338,0.0730288984973849,0.1094779116465863,0.0033082329317269,0.0721509341627606,0.0068011506926165,LM-STAR,0.284824297188755,0.1107259927903338,0.0,244.2278333333333,-50.99537222222222,1.02,9.42,1.9654727900758623e-14,-0.11811170422940892,0.298,0.533,15.101148,13.263,,8,extent|conf,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161712.9-505547,0.0036546184738955,0.0171887550200803,0.0320883534136546,0.1222590361445783,0.0060140562248995,0.7726355421686748,0.0064072186641373,0.0151501202892955,0.0338561281300652,0.0548283494938136,0.0078122313075628,0.0695239136893244,0.0162399598393574,0.0299196787148594,0.0149048455780973,0.0232020527227643,YSO,0.7726355421686748,0.0695239136893244,1.0,244.30379166666668,-50.92986111111111,0.97,6.2,2.1254435412207667e-14,0.8716145379158673,,0.822,,16.066,,5,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161650.3-505935,3.012048192771084e-05,0.0278714859437751,0.2278714859437751,0.0095983935742971,0.4611746987951807,0.2672590361445783,0.0005482694432981,0.0321348845372425,0.0921877456740488,0.0134291125076617,0.1364633166324977,0.0922473034491682,0.0061345381526104,6.024096385542168e-05,0.0115100118921021,0.0007741979426741,LM-STAR,0.4611746987951807,0.1364633166324977,0.0,244.20983333333328,-50.9931,1.28,6.26,7.647658251292105e-15,-0.2512852240080594,0.175,0.613,13.847005,12.153,6.972,9,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161421.2-504511,0.0198644578313253,0.0043925702811244,0.0093724899598393,0.0027409638554216,0.0005271084337349,0.0193373493975903,0.0389434160039603,0.0200904363612642,0.0195908605043629,0.0089001817312313,0.0030651662750588,0.0272502390492932,0.3289156626506024,0.6148493975903614,0.2027453013060253,0.2180732840024577,NS,0.6148493975903614,0.2180732840024577,0.0,243.5885833333333,-50.753225,1.53,6.39,5.3152037479672135e-14,0.9713261234825259,,0.315,,,,0,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161723.5-505151,9.036144578313252e-05,0.0532329317269076,0.3618925702811245,0.0001104417670682,0.042906626506024,0.0094528112449799,0.0009467572106719,0.0572369663014763,0.1141693069888384,0.0010456184751621,0.038106045053418,0.0108473548695914,0.1821937751004016,0.3501204819277109,0.1315775240135383,0.1408919381417381,HM-STAR,0.3618925702811245,0.1141693069888384,0.0,244.34829166666665,-50.864425,1.95,9.84,4.48991745011996e-14,-0.9208142768227827,,0.472,13.832367,,,1,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161658.6-505558,0.025722891566265,0.0031325301204819,0.0060893574297188,0.0059186746987951,0.0005070281124497,0.0219427710843373,0.0452089455957744,0.0197223569290865,0.0140277201229563,0.0132708322116039,0.003204731239088,0.0284157175339043,0.3731576305220884,0.5635291164658635,0.2026249704385768,0.2173691951279559,NS,0.5635291164658635,0.2173691951279559,0.0,244.24425,-50.93289166666666,1.25,11.02,8.393589122785945e-14,0.9787011239079867,,0.083,,,,0,extent,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161539.4-504117,4.0160642570281125e-05,0.0783734939759036,0.183574297188755,0.0111546184738955,0.5107429718875501,0.2059638554216867,0.000632768166122,0.0693180352454714,0.0781653671720007,0.0148686777030847,0.1249025759067599,0.0731596636179983,0.0100200803212851,0.0001305220883534,0.0153747034417965,0.0011355525202053,LM-STAR,0.5107429718875501,0.1249025759067599,0.0,243.91420833333328,-50.68812222222222,0.73,14.4,6.481191078757024e-14,-0.6052209730345827,,0.999,12.898306,11.729,7.229,9,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161949.9-505331,0.0028765060240963,0.2082028112449799,0.0030622489959839,0.0010140562248995,0.0118423694779116,0.0489926372155287,0.0069226748715979,0.1824798000306463,0.010243769552046,0.0037878147945007,0.0178532333686818,0.0418646265787348,0.5187692436412316,0.2052401271753681,0.272904595509479,0.1435365469100324,LMXB,0.5187692436412316,0.272904595509479,0.0,244.9580833333333,-50.89203055555556,1.1,6.31,1.4747233066802004e-14,0.6936460019202418,,0.985,,,,0,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161531.8-504241,0.0,0.0451305220883534,0.0702058232931726,0.029718875502008,0.161320281124498,0.6402610441767069,0.0,0.0339151028768045,0.0328401458908997,0.0207042171593487,0.0957136056254827,0.1068690182598924,0.0515261044176706,0.0018373493975903,0.0400838357787629,0.0052224535140046,YSO,0.6402610441767069,0.1068690182598924,1.0,243.8828333333333,-50.71143055555556,0.78,6.93,2.1354773284022425e-14,0.19651336125711077,,0.137,15.907621,13.496,,6,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161533.7-504414,0.0098995983935742,0.1275602409638554,0.0043022088353413,0.0235491967871485,0.0031224899598393,0.424859437751004,0.0163424397359135,0.0956996000660723,0.0076210522454053,0.0176090597215985,0.0058058241616396,0.0719591615148114,0.1505873493975904,0.2561194779116466,0.1162972771995221,0.1092432939290593,YSO,0.424859437751004,0.0719591615148114,0.0,243.89079166666664,-50.73731111111111,0.85,8.52,6.244389169635927e-14,0.8384504373658902,,0.961,,16.347,,3,,332.47525,-0.16894,27.80856,extent,J1616-508,
2CXO J161729.3-505512,,,,,,,,,,,,,,,,,,,,,244.37229166666663,-50.920227777777775,0.71,85.97,2.186819028409869e-12,0.9467593003508095,1.0,0.763,,,,0,extent,332.47525,-0.16894,27.80856,extent,J1616-508,NS
2CXO J181303.0-124907,0.9397389558232933,0.0389357429718875,0.0004216867469879,0.001937751004016,0.0003413654618473,0.0162901606425702,0.0407317752632331,0.0342921513728593,0.0020601242988954,0.0046979243318071,0.0018167107454504,0.0206043646538358,0.0006726907630522,0.0016616465863453,0.0026236836256669,0.0041304087305015,AGN,0.9397389558232933,0.0407317752632331,1.0,273.26287499999995,-12.818802777777778,0.77,16.68,1.3948732996076345e-13,0.8381597817674418,,0.913,,16.124,9.707,6,extent,17.308933,2.490178,25.58556,extent,J1813-126,
2CXO J181325.2-124510,0.0029969879518072,0.1773744979919678,0.1972389558232931,0.0025903614457831,0.0209186746987951,0.3248042168674698,0.0056824680535621,0.084246344401249,0.1051696744820833,0.0058727603424692,0.0173635213021626,0.097551619229826,0.2491164658634538,0.0249598393574297,0.1045837525452306,0.0260121423825672,YSO,0.3248042168674698,0.097551619229826,0.0,273.35529166666663,-12.753033333333333,0.72,7.74,9.154371350574967e-15,-0.30142213865217365,,0.923,16.48382,,,3,,17.308933,2.490178,25.58556,extent,J1813-126,
2CXO J181326.5-125026,0.00179718875502,0.0320281124497992,0.0294979919678714,0.0315461847389558,0.055933734939759,0.809859437751004,0.0043332339784593,0.0342163264807987,0.0337258977177521,0.0287393218186334,0.0465668766022423,0.1172738080371864,0.0378514056224899,0.0014859437751004,0.0392057067945269,0.0051899403287447,YSO,0.809859437751004,0.1172738080371864,1.0,273.36074999999994,-12.840722222222222,0.76,11.7,3.0292859050305785e-14,-0.13588241111527005,,0.906,15.941379,13.31,,8,,17.308933,2.490178,25.58556,extent,J1813-126,
2CXO J181330.9-124755,0.4214290495314591,0.0642687416331994,0.0073644578313253,0.000863453815261,0.0003664658634538,0.0072841365461847,0.1716611597157074,0.0791819083283683,0.0164150532032508,0.0032727640675865,0.0021363661346185,0.0127767293711869,0.2459253681392235,0.2524983266398929,0.2190467391520398,0.158564373432507,AGN,0.4214290495314591,0.1716611597157074,0.0,273.37908333333326,-12.798791666666666,0.77,6.76,1.7099912349823276e-14,0.8000587105931551,,0.948,,,,0,,17.308933,2.490178,25.58556,extent,J1813-126,
2CXO J181332.1-124815,0.2677694109772423,0.0028363453815261,0.0178949129852744,0.0001606425702811,6.024096385542168e-05,0.0043038821954484,0.1459724459717288,0.0137242156340915,0.0346998407950819,0.0012578585889934,0.0007741979426741,0.0085680917995421,0.0817210508701472,0.625253514056225,0.0910056598320289,0.1903664602381913,NS,0.625253514056225,0.1903664602381913,0.0,273.3839166666666,-12.804208333333332,0.8,7.34,2.3507325155527283e-14,0.878563371537687,,0.762,,,,0,,17.308933,2.490178,25.58556,extent,J1813-126,
2CXO J181323.7-124600,,,,,,,,,,,,,,,,,,,,,273.3490416666666,-12.76675,0.71,33.38,5.511598098402153e-13,0.9169750008050547,,0.104,,,,0,extent,17.308933,2.490178,25.58556,extent,J1813-126,NS
2CXO J162736.2-491303,0.0,0.0563855421686747,0.1839558232931727,0.0269779116465863,0.3802911646586345,0.3503514056224899,0.0,0.0440418708018387,0.1020326780653671,0.030463810213429,0.1133864985459537,0.131395207334914,0.002008032128514,3.012048192771084e-05,0.0047852301807106,0.0005482694432981,LM-STAR,0.3802911646586345,0.1133864985459537,0.0,246.9010833333333,-49.21769444444445,0.8,10.03,1.0648478271250297e-13,-0.4791744079552116,,0.967,11.066731,8.936,7.229,9,,334.816071,-0.1240349999999999,23.60004,extent,J1626-490,
2CXO J162703.0-491232,0.1136646586345381,0.0010140562248995,0.0067369477911646,0.0548393574297188,0.000828313253012,0.0551957831325301,0.0691482566880679,0.0051583764354786,0.0133052708156834,0.0355809544388942,0.0030640797131779,0.0425415767343475,0.4583383534136546,0.3093825301204819,0.1651782194960309,0.1538579102247189,LMXB,0.4583383534136546,0.1651782194960309,0.0,246.762625,-49.208983333333336,0.71,14.99,8.553313601675051e-13,0.9981678842166567,,,,,,0,,334.816071,-0.1240349999999999,23.60004,extent,J1626-490,
2CXO J163309.2-472957,0.0005020080321285,0.4615913654618473,0.0021234939759036,0.0010441767068273,0.0122941767068273,0.0463704819277108,0.0024960261852639,0.2472532579229453,0.0068018479783487,0.00384551637702,0.0182991008435747,0.0457000741361424,0.3864809236947791,0.0895933734939759,0.2411622624327,0.0793643738426901,CV,0.4615913654618473,0.2472532579229453,0.0,248.28845833333327,-47.49926944444445,0.79,9.3,9.552063692919009e-14,0.6214297242889337,,1.0,,,,0,,336.393951,0.258208,21.83568,extent,J1632-478,
2CXO J163219.8-474729,0.0002108433734939,0.0121586345381526,0.0314909638554216,0.3357329317269076,0.0103463855421686,0.6028012048192771,0.0014373771799193,0.0182406838820642,0.0208249685534205,0.0764893329170139,0.0123965263811903,0.0762403936682363,0.0068072289156626,0.0004518072289156,0.0106590366951309,0.0023927626947852,YSO,0.6028012048192771,0.0762403936682363,0.0,248.08266666666668,-47.791602777777776,0.71,20.59,1.2221290021037424e-12,0.9467770493455804,,0.443,20.979439,12.21,5.772,9,,336.393951,0.258208,21.83568,extent,J1632-478,
2CXO J163329.5-473332,0.0282128514056224,0.0149497991967871,0.1035341365461847,0.1515411646586345,0.0194277108433734,0.6769628514056225,0.038345413404314,0.014668788523377,0.0575789590212194,0.0783354422968826,0.0195276841283807,0.1042225953062186,0.0018724899598393,0.0034989959839357,0.0055031106986601,0.0078222077231626,YSO,0.6769628514056225,0.1042225953062186,1.0,248.37329166666663,-47.55905555555555,0.73,9.77,1.5592717407326126e-13,0.9919826850222985,,,,15.258,,5,,336.393951,0.258208,21.83568,extent,J1632-478,
2CXO J163248.5-474506,0.057078313253012,0.0761395582329317,0.0295933734939759,0.0387550200803212,0.0485491967871486,0.2738353413654618,0.0327085176552267,0.0338089756659905,0.0210672604669656,0.0220074501980738,0.0335635389237017,0.0870626124603785,0.0778765060240963,0.3981726907630522,0.050312429009192,0.0976596710723446,NS,0.3981726907630522,0.0976596710723446,0.0,248.20225,-47.75171111111111,0.73,28.9,2.898745480807438e-12,0.9580884343177881,,0.278,,13.355,7.509,6,,336.393951,0.258208,21.83568,extent,J1632-478,
